# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
13159, 268, 265
13161, 269, 265
13162, 269, 265
13163, 269, 265
13164, 270, 265
13165, 271, 266
13166, 271, 266
13167, 271, 266
13169, 271, 266
13170, 271, 266
13171, 271, 266
13173, 270, 265
13174, 270, 265
13175, 270, 265
13177, 270, 262
13178, 270, 262
13179, 270, 262
13180, 270, 262
13181, 272, 263
13185, 273, 264
13186, 273, 264
13187, 273, 264
13188, 274, 264
13189, 273, 263
13190, 273, 263
13191, 273, 263
13192, 273, 263
13193, 273, 263
13194, 273, 263
13195, 274, 263
13197, 275, 263
13198, 275, 263
13201, 276, 262
13202, 276, 262
13203, 276, 262
13204, 276, 262
13205, 277, 261
13206, 277, 261
13207, 277, 261
13208, 278, 261
13209, 278, 261
13210, 278, 261
13211, 278, 261
13217, 280, 260
13218, 280, 260
13219, 280, 260
13220, 281, 260
13221, 281, 259
13222, 281, 259
13223, 281, 259
13224, 281, 259
13225, 281, 259
13226, 281, 259
13227, 281, 259
13229, 282, 258
13230, 282, 258
13233, 284, 259
13234, 284, 259
13235, 284, 259
13236, 284, 259
13237, 284, 258
13238, 284, 258
13239, 284, 258
13240, 284, 258
13241, 285, 258
13242, 285, 258
13243, 285, 258
13245, 286, 258
13246, 286, 258
13247, 286, 258
13249, 286, 258
13250, 286, 258
13251, 286, 258
13252, 286, 257
13253, 288, 257
13254, 288, 257
13255, 288, 257
13256, 289, 257
13257, 288, 258
13258, 288, 258
13269, 288, 256
13273, 287, 255
13274, 287, 255
13275, 287, 255
