# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
31981, 209, 319
31982, 209, 319
31983, 209, 319
31985, 208, 320
31986, 208, 320
31987, 208, 320
31993, 207, 322
31994, 207, 322
31995, 207, 322
31996, 207, 321
31997, 207, 321
31998, 207, 321
32001, 207, 322
32002, 207, 322
32005, 207, 322
32006, 207, 322
32007, 207, 322
32008, 207, 323
32009, 206, 322
32010, 206, 322
32011, 206, 322
32012, 206, 322
32013, 206, 322
32014, 205, 322
32015, 205, 322
32021, 205, 324
32022, 205, 324
32023, 205, 324
32024, 205, 324
32025, 205, 325
32026, 205, 325
32027, 205, 325
32029, 203, 325
32030, 203, 325
32031, 203, 325
32032, 203, 325
32033, 203, 325
32034, 203, 325
32035, 203, 325
32045, 202, 328
32046, 201, 328
32047, 201, 328
32048, 201, 328
32049, 201, 328
32050, 201, 328
32051, 201, 328
32052, 201, 329
32053, 201, 329
32054, 201, 329
32055, 201, 329
32056, 199, 330
32057, 200, 330
32058, 200, 330
32059, 200, 330
32061, 198, 331
32062, 198, 331
32063, 198, 331
32064, 198, 331
32065, 199, 331
32066, 199, 331
32067, 199, 331
32068, 198, 331
32069, 197, 333
32070, 197, 333
32071, 197, 333
32073, 197, 335
32074, 197, 334
32075, 197, 334
32076, 197, 334
32077, 197, 334
32078, 197, 334
32079, 197, 334
32081, 195, 335
32082, 195, 335
32083, 195, 335
32085, 195, 336
32086, 195, 336
32087, 195, 336
32088, 194, 336
32089, 194, 337
32090, 195, 337
32091, 195, 337
32093, 195, 338
32094, 195, 338
32095, 195, 338
32097, 194, 339
32098, 194, 339
32099, 194, 339
32100, 193, 339
32101, 192, 339
32102, 192, 339
32103, 191, 339
32105, 192, 341
32106, 192, 341
32107, 192, 341
32109, 191, 341
32110, 191, 341
32111, 191, 341
32113, 191, 343
32114, 191, 343
32115, 191, 343
32116, 191, 343
32117, 191, 343
32118, 191, 343
32119, 190, 343
32120, 190, 343
32121, 190, 344
32122, 190, 344
32123, 189, 344
32125, 189, 345
32126, 189, 345
32127, 189, 345
32129, 188, 347
32130, 188, 347
32131, 188, 347
32132, 188, 347
32133, 187, 347
32134, 187, 347
32135, 187, 347
32136, 187, 347
32137, 187, 347
32138, 187, 347
32139, 187, 347
32141, 187, 349
32142, 187, 349
32143, 187, 349
32145, 186, 351
32146, 186, 351
32147, 186, 351
32153, 185, 352
32154, 185, 352
32155, 185, 352
32156, 184, 352
32157, 184, 354
32158, 184, 354
32159, 184, 354
32160, 184, 354
32161, 184, 354
32162, 184, 354
32163, 184, 354
32165, 184, 356
32166, 184, 356
32167, 183, 356
32177, 182, 358
32178, 182, 358
32179, 182, 358
32180, 182, 358
32181, 181, 359
32182, 181, 359
32183, 181, 359
32184, 181, 360
32185, 180, 360
32186, 180, 360
32187, 180, 360
32193, 180, 362
32194, 180, 362
32195, 180, 362
32196, 180, 362
32197, 179, 363
32198, 179, 363
32199, 179, 363
32200, 179, 363
32201, 179, 364
32202, 179, 364
32203, 179, 364
32204, 179, 365
32205, 178, 364
32206, 178, 364
32207, 178, 364
32209, 178, 365
32210, 178, 365
32217, 177, 367
32218, 177, 367
32219, 177, 367
32221, 177, 368
32222, 177, 368
32223, 177, 368
32225, 176, 369
32226, 176, 369
32227, 176, 369
32228, 176, 369
32229, 176, 371
32230, 176, 371
32231, 176, 371
32233, 176, 372
32234, 176, 372
32235, 176, 372
32237, 175, 372
32238, 175, 372
32241, 175, 373
32242, 175, 373
32243, 175, 373
32244, 175, 373
32245, 174, 374
32246, 174, 374
32247, 174, 374
32249, 174, 375
32250, 174, 375
32253, 175, 376
32254, 175, 376
32255, 174, 376
32257, 174, 377
32258, 174, 377
32259, 174, 377
32261, 174, 378
32262, 174, 378
32263, 174, 378
32265, 174, 379
32266, 174, 379
32267, 174, 379
32268, 175, 379
32269, 174, 379
32270, 174, 379
32271, 174, 380
32272, 175, 380
32273, 174, 380
32274, 174, 380
32275, 174, 380
32277, 174, 382
32278, 174, 382
32279, 174, 382
32281, 174, 383
32282, 174, 383
32283, 174, 383
32284, 174, 384
32285, 174, 385
32286, 174, 385
32287, 174, 385
32288, 174, 385
32289, 175, 385
32290, 175, 385
32291, 175, 385
32293, 175, 386
32294, 175, 386
32295, 175, 386
32297, 176, 387
32298, 176, 387
32299, 176, 387
32301, 175, 389
32302, 175, 389
32303, 175, 389
32304, 175, 389
32305, 175, 389
32306, 175, 390
32307, 175, 390
32309, 176, 391
32310, 176, 391
32311, 176, 391
32312, 176, 391
32313, 176, 393
32314, 176, 393
32315, 176, 393
32316, 176, 393
32317, 176, 393
32318, 176, 393
32319, 176, 393
32320, 176, 394
32321, 177, 395
32322, 177, 395
32323, 177, 395
32325, 176, 396
32326, 176, 397
32327, 176, 397
32328, 176, 397
32329, 176, 397
32330, 176, 397
32331, 176, 397
32332, 176, 397
32333, 176, 399
32334, 176, 399
32335, 176, 399
32336, 176, 399
32337, 177, 400
32338, 177, 400
32339, 177, 401
32340, 177, 401
32341, 177, 401
32342, 177, 401
32343, 177, 401
32345, 177, 402
32346, 177, 402
32347, 177, 402
32348, 177, 403
32349, 177, 404
32350, 177, 404
32351, 177, 404
32352, 178, 404
32353, 178, 405
32354, 178, 405
32355, 178, 405
32356, 178, 405
32357, 178, 405
32358, 178, 405
32359, 178, 405
32360, 178, 406
32361, 178, 406
32362, 178, 406
32363, 178, 406
32365, 179, 407
32366, 179, 407
32367, 179, 407
32368, 179, 407
32369, 179, 408
32370, 179, 408
32371, 180, 408
