# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
8214, 221, 198
8217, 232, 188
8218, 232, 188
8219, 232, 188
8220, 232, 188
8221, 232, 188
8222, 232, 188
8223, 231, 189
8224, 231, 189
8225, 229, 189
8226, 229, 189
8227, 230, 189
8228, 229, 189
8229, 228, 190
8230, 228, 190
8231, 228, 190
8232, 228, 190
8233, 227, 190
8234, 227, 190
8235, 227, 190
8236, 225, 190
8237, 222, 194
8238, 222, 194
8239, 224, 191
8240, 224, 191
8241, 223, 192
8242, 223, 192
8243, 223, 192
8244, 223, 192
8245, 219, 195
8246, 219, 195
8247, 219, 195
8248, 218, 195
8249, 221, 191
8250, 221, 192
8251, 221, 191
8252, 215, 198
8253, 223, 189
8254, 223, 189
8255, 222, 189
8256, 222, 188
8257, 223, 187
8258, 223, 187
8259, 223, 187
8260, 212, 199
8261, 223, 186
8262, 223, 186
8263, 223, 186
8264, 223, 185
8265, 224, 185
8266, 224, 185
8267, 224, 185
8268, 224, 184
8269, 224, 183
8270, 224, 183
8271, 224, 183
8272, 225, 183
8273, 224, 182
8274, 224, 183
8275, 224, 182
8276, 224, 182
8277, 224, 181
8278, 224, 180
8279, 224, 180
8281, 226, 180
8282, 226, 180
8283, 226, 180
8284, 226, 181
8285, 226, 179
8286, 226, 179
8287, 226, 179
8288, 226, 179
8289, 226, 178
8290, 226, 178
8291, 226, 178
8292, 226, 178
8293, 226, 177
8294, 226, 177
8295, 226, 177
8296, 226, 177
8297, 227, 177
8298, 227, 176
8299, 227, 176
8300, 217, 188
8301, 227, 175
8302, 227, 175
8303, 227, 175
8304, 218, 188
8305, 228, 174
8306, 228, 173
8307, 228, 173
8309, 229, 173
8310, 229, 173
8311, 229, 173
8312, 229, 172
8313, 229, 172
8314, 229, 172
8315, 229, 172
8316, 219, 185
8317, 229, 171
8318, 229, 171
8319, 229, 171
8320, 220, 183
8321, 229, 170
8322, 229, 170
8323, 220, 183
8325, 230, 169
8326, 230, 169
8327, 230, 169
8328, 230, 169
8329, 230, 169
8330, 230, 169
8331, 230, 169
8332, 230, 169
8333, 232, 168
8334, 232, 168
8335, 232, 168
8336, 224, 180
8337, 232, 166
8338, 232, 166
8339, 232, 166
8340, 222, 177
8341, 232, 166
8342, 232, 166
8343, 232, 166
8344, 224, 176
8345, 233, 165
8346, 233, 165
8347, 233, 165
8348, 232, 164
8349, 233, 164
8350, 233, 164
8351, 233, 163
8352, 224, 175
8353, 234, 162
8354, 234, 162
8355, 234, 162
8356, 234, 162
8357, 235, 161
8358, 235, 161
8359, 235, 161
8360, 235, 161
8361, 235, 160
8362, 235, 160
8363, 235, 160
8364, 235, 160
8365, 235, 159
8366, 235, 159
8367, 235, 159
8368, 235, 158
8369, 235, 158
8370, 235, 158
8371, 235, 158
8372, 235, 158
8373, 237, 157
8374, 237, 157
8375, 237, 157
8376, 239, 157
8377, 238, 156
8378, 238, 156
8379, 238, 156
8380, 238, 156
8381, 238, 154
8382, 238, 154
8383, 239, 154
8384, 239, 154
8385, 239, 154
8386, 239, 153
8387, 239, 153
8388, 239, 153
8389, 240, 152
8390, 240, 152
8391, 240, 152
8392, 240, 152
8393, 240, 151
8394, 240, 151
8395, 240, 151
8396, 240, 151
8397, 241, 150
8398, 241, 150
8399, 241, 150
8400, 241, 149
8401, 241, 148
8402, 241, 148
8403, 241, 148
8404, 241, 147
8405, 242, 146
8406, 242, 146
8407, 242, 146
8408, 242, 146
8409, 242, 146
8410, 242, 146
8411, 242, 146
8412, 235, 155
8413, 243, 144
8414, 243, 144
8415, 243, 144
8416, 243, 144
8417, 244, 143
8418, 244, 143
8419, 244, 143
8420, 244, 143
8421, 244, 142
8422, 244, 142
8423, 244, 142
8424, 245, 141
8425, 245, 140
8426, 245, 140
8427, 245, 140
8428, 245, 139
8429, 246, 138
8430, 246, 139
8431, 246, 138
8432, 246, 138
8433, 248, 137
8434, 248, 137
8435, 247, 137
8436, 247, 137
8437, 248, 136
8438, 248, 136
8439, 248, 136
8440, 249, 136
8441, 249, 133
8442, 249, 133
8443, 249, 133
8444, 249, 133
8445, 249, 132
8446, 249, 132
8447, 249, 132
8448, 249, 131
8449, 250, 131
8450, 250, 130
8451, 250, 130
8452, 251, 129
8453, 251, 128
8454, 251, 129
8455, 251, 128
8456, 252, 128
8457, 252, 127
8458, 252, 127
8459, 252, 127
8460, 253, 127
8461, 253, 126
8462, 254, 126
8463, 254, 126
8464, 254, 125
8465, 254, 124
8466, 254, 125
8467, 254, 124
8468, 254, 124
8469, 254, 123
8470, 254, 123
8471, 254, 123
8472, 254, 123
8473, 256, 123
8474, 255, 122
8475, 255, 122
8476, 255, 122
8477, 256, 120
8478, 256, 120
8479, 256, 120
8480, 256, 120
8481, 257, 119
8482, 257, 119
8483, 257, 119
8484, 257, 119
8485, 258, 119
8486, 258, 119
8487, 257, 119
8488, 257, 117
8489, 259, 118
8490, 259, 118
8491, 259, 117
8492, 259, 117
8493, 259, 117
8494, 259, 116
8495, 259, 116
8496, 254, 127
8497, 259, 116
8498, 259, 116
8499, 259, 116
8500, 253, 126
8501, 254, 125
8505, 261, 116
8506, 261, 116
8507, 261, 116
8508, 261, 116
8509, 261, 115
8510, 261, 115
8511, 261, 115
8512, 261, 114
8513, 262, 113
8514, 262, 113
8515, 262, 113
8516, 262, 112
8517, 263, 112
8518, 263, 112
8519, 263, 112
8520, 263, 112
8521, 264, 111
8522, 264, 111
8523, 264, 111
8524, 264, 111
8525, 266, 109
8526, 266, 109
8527, 266, 108
8528, 266, 109
8529, 267, 107
8530, 267, 107
8531, 267, 108
8532, 259, 120
8533, 267, 107
8534, 267, 107
8535, 266, 107
8537, 269, 107
8538, 269, 107
8539, 268, 107
8540, 261, 118
8541, 269, 106
8542, 269, 106
8543, 269, 106
8544, 261, 117
8545, 270, 106
8546, 270, 106
8547, 270, 106
8548, 271, 106
8549, 270, 106
8550, 270, 106
8551, 270, 106
8552, 271, 106
8553, 271, 106
8554, 271, 106
8555, 271, 106
8556, 271, 106
8557, 272, 104
8558, 272, 104
8559, 273, 104
8560, 265, 115
8561, 273, 104
8562, 273, 104
8563, 273, 104
8565, 266, 114
8566, 267, 114
8567, 267, 113
8568, 267, 113
8569, 267, 112
8570, 267, 112
8571, 267, 112
8573, 275, 101
8574, 275, 101
8575, 275, 101
8576, 275, 101
8577, 275, 101
8578, 275, 101
8579, 275, 100
8580, 269, 111
8581, 277, 100
8582, 277, 100
8583, 277, 100
8584, 268, 110
8585, 277, 100
8586, 277, 100
8587, 277, 100
8588, 276, 99
8589, 278, 97
8590, 278, 97
8591, 277, 99
8592, 277, 98
8593, 280, 96
8594, 280, 96
8595, 280, 96
8596, 280, 96
8597, 280, 96
8598, 280, 96
8599, 280, 96
8600, 279, 96
8601, 281, 95
8602, 281, 95
8603, 281, 95
8604, 282, 95
8605, 282, 93
8606, 282, 93
8607, 282, 93
8608, 282, 94
8609, 284, 92
8610, 284, 92
8611, 284, 92
8612, 284, 91
8613, 285, 91
8614, 285, 91
8615, 285, 91
8616, 285, 90
8617, 286, 89
8618, 286, 89
8619, 286, 89
8620, 286, 89
8621, 287, 88
8622, 287, 88
8623, 287, 88
8624, 288, 87
8625, 287, 88
8626, 287, 88
8627, 287, 88
8628, 289, 87
8629, 289, 87
8630, 289, 87
8631, 290, 87
8632, 290, 86
8633, 291, 86
8634, 291, 86
8635, 291, 86
8636, 291, 85
8637, 292, 85
8638, 292, 85
8639, 292, 85
8641, 293, 85
8642, 293, 85
8643, 293, 85
8649, 295, 85
8650, 295, 85
8651, 295, 85
8653, 295, 84
8654, 295, 84
8655, 295, 84
8656, 295, 84
8661, 296, 85
8662, 296, 85
8663, 296, 85
8665, 297, 85
8666, 297, 85
8667, 297, 85
8669, 297, 86
8670, 285, 94
8671, 286, 94
8672, 286, 94
8673, 288, 93
8674, 288, 93
8675, 288, 93
8676, 288, 93
8677, 289, 92
8678, 289, 92
8679, 289, 92
8680, 289, 92
8681, 299, 84
8682, 299, 84
8683, 299, 84
8684, 299, 84
8685, 300, 84
8686, 300, 84
8687, 300, 84
8688, 300, 83
8689, 300, 83
8690, 300, 83
8691, 300, 83
8692, 293, 90
8693, 302, 83
8694, 302, 83
8695, 302, 83
8696, 303, 83
8697, 303, 82
8698, 303, 82
8699, 303, 82
8700, 303, 82
8701, 303, 82
8702, 304, 82
8703, 304, 82
8705, 299, 89
8706, 299, 89
8707, 299, 89
8708, 299, 89
8709, 301, 87
8710, 301, 87
8711, 301, 87
8712, 301, 87
8713, 301, 86
8714, 301, 86
