# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
29061, 255, 332
29063, 255, 332
29066, 257, 336
29073, 256, 335
29074, 256, 335
29075, 257, 337
29077, 255, 336
29078, 255, 336
29079, 255, 337
29081, 255, 337
29082, 255, 337
29083, 255, 337
29085, 255, 336
29089, 254, 334
29090, 254, 334
29091, 254, 334
29092, 254, 334
29093, 253, 339
29094, 253, 339
29095, 258, 338
29097, 255, 336
29098, 256, 338
29099, 256, 338
29100, 257, 338
29101, 253, 337
29102, 253, 337
29103, 253, 338
29104, 252, 338
29105, 255, 339
29106, 255, 340
29107, 256, 340
29109, 256, 340
29110, 256, 340
29111, 256, 340
29112, 256, 341
29113, 259, 341
29114, 259, 341
29115, 259, 341
29116, 259, 340
29117, 255, 339
29118, 255, 339
29119, 255, 339
29120, 255, 339
29121, 256, 339
29122, 256, 344
29123, 256, 344
29124, 255, 344
29125, 254, 342
29126, 254, 342
29127, 254, 342
29129, 257, 343
29130, 257, 343
29131, 257, 343
29132, 256, 341
29133, 256, 342
29134, 257, 344
29135, 256, 342
29136, 259, 346
29137, 257, 345
29138, 257, 345
29139, 257, 346
29141, 257, 347
29142, 257, 347
29143, 257, 347
29145, 258, 348
29146, 258, 348
29147, 258, 348
29149, 258, 347
29150, 258, 347
29151, 258, 347
29152, 256, 346
29153, 258, 348
29154, 258, 348
29155, 258, 348
29156, 258, 348
29157, 258, 349
29158, 258, 349
29159, 258, 350
29161, 257, 347
29162, 257, 346
29163, 257, 347
29164, 257, 347
29165, 258, 350
29166, 258, 350
29167, 258, 350
29168, 257, 350
29169, 258, 348
29170, 258, 348
29171, 258, 348
29172, 258, 348
29173, 258, 352
29174, 258, 352
29175, 258, 354
29176, 258, 354
29177, 258, 350
29178, 258, 350
29179, 258, 350
29180, 258, 350
29181, 257, 350
29182, 257, 350
29183, 256, 354
29185, 257, 353
29186, 257, 353
29187, 257, 353
29188, 261, 356
29189, 259, 356
29190, 259, 356
29191, 259, 356
29192, 259, 356
29193, 259, 356
29194, 259, 356
29195, 259, 356
29196, 258, 353
29197, 258, 354
29198, 258, 354
29199, 258, 354
29200, 258, 354
29201, 259, 359
29202, 259, 358
29203, 259, 359
29204, 258, 359
29205, 256, 359
29206, 256, 359
29207, 259, 359
29208, 258, 357
29209, 260, 360
29210, 260, 360
29211, 260, 360
29212, 259, 357
29213, 259, 359
29214, 258, 359
29215, 258, 359
29216, 263, 362
29217, 260, 360
29218, 261, 362
29219, 261, 362
29220, 262, 365
29221, 260, 364
29222, 260, 364
29223, 260, 363
29224, 258, 362
29225, 261, 364
29226, 261, 364
29227, 261, 364
29228, 260, 362
29229, 261, 365
29230, 261, 365
29231, 261, 365
29232, 261, 367
29233, 262, 366
29234, 262, 366
29235, 262, 366
29236, 260, 364
29237, 261, 365
29238, 261, 367
29239, 261, 367
29240, 260, 369
29241, 261, 368
29242, 261, 368
29243, 261, 368
29244, 261, 369
29245, 262, 370
29246, 262, 369
29247, 262, 370
29248, 261, 368
29249, 263, 370
29250, 263, 370
29251, 263, 370
29252, 262, 370
29253, 262, 371
29254, 262, 371
29255, 262, 371
29256, 262, 369
29257, 263, 373
29258, 263, 373
29259, 263, 374
29260, 263, 375
29261, 263, 374
29262, 263, 374
29263, 263, 374
29264, 262, 373
29265, 264, 375
29266, 264, 375
29267, 264, 376
29268, 264, 377
29269, 263, 377
29270, 263, 377
29271, 263, 377
29272, 263, 375
29273, 264, 377
29274, 264, 377
29275, 264, 377
29276, 264, 379
29277, 264, 379
29278, 264, 379
29279, 264, 379
29280, 264, 380
29281, 264, 379
29282, 264, 379
29283, 264, 379
29284, 264, 380
29285, 264, 381
29286, 264, 381
29287, 264, 382
29288, 267, 383
29289, 264, 382
29290, 264, 382
29291, 264, 382
29292, 262, 383
29293, 263, 383
29294, 263, 383
29295, 263, 383
29297, 266, 385
29298, 265, 384
29299, 265, 384
29300, 265, 384
29301, 265, 386
29302, 265, 386
29303, 265, 386
29304, 265, 387
29305, 267, 386
29306, 267, 386
29307, 266, 386
29309, 266, 388
29310, 266, 388
29311, 266, 388
29312, 266, 389
29313, 267, 389
29314, 267, 388
29315, 267, 389
29316, 267, 389
29317, 267, 390
29318, 267, 390
29319, 267, 390
29320, 266, 387
29321, 267, 391
29322, 267, 391
29323, 267, 391
29324, 267, 391
29325, 267, 392
29326, 267, 392
29327, 267, 392
29328, 265, 392
29329, 268, 393
29330, 268, 393
29331, 268, 393
29332, 268, 394
29333, 269, 395
29334, 269, 395
29335, 269, 395
29336, 270, 395
29337, 268, 395
29338, 268, 395
29339, 268, 395
29341, 269, 397
29342, 269, 397
29343, 269, 397
29344, 269, 398
29345, 269, 399
29346, 269, 399
29347, 269, 399
29348, 269, 400
29349, 269, 399
29350, 269, 399
29351, 269, 399
29352, 270, 401
29353, 270, 400
29354, 270, 400
29355, 268, 399
29356, 272, 400
29357, 268, 400
29358, 268, 400
29359, 268, 400
29360, 268, 400
29361, 270, 402
29362, 270, 402
29363, 270, 403
29364, 271, 403
29365, 271, 404
29366, 271, 403
29367, 271, 404
29368, 268, 402
29369, 271, 404
29370, 271, 404
29371, 271, 404
29372, 270, 406
29373, 271, 406
29374, 271, 405
29375, 271, 406
29376, 269, 406
29377, 272, 407
29378, 272, 407
29379, 272, 407
29380, 270, 405
29381, 272, 408
29382, 272, 408
29383, 272, 408
29384, 273, 410
29385, 273, 409
29386, 273, 409
29387, 273, 409
29388, 274, 410
29389, 272, 411
29390, 272, 411
29391, 272, 411
29392, 272, 412
29393, 273, 412
29394, 273, 412
29395, 273, 412
29396, 276, 412
29397, 274, 413
29398, 274, 413
29399, 274, 413
29400, 274, 414
29401, 274, 415
29402, 274, 415
29403, 274, 415
29404, 273, 413
29405, 275, 415
29406, 275, 415
29407, 275, 415
29408, 274, 413
29409, 275, 417
29410, 276, 416
29411, 275, 417
29412, 276, 418
29413, 276, 417
29414, 276, 417
29415, 276, 417
29416, 278, 418
29417, 276, 419
29418, 276, 419
29419, 276, 419
29420, 277, 419
29421, 276, 420
29422, 276, 420
29423, 276, 420
29424, 276, 417
29425, 277, 421
29426, 277, 421
29427, 277, 421
29428, 276, 419
29429, 278, 422
29430, 277, 422
29431, 277, 422
29432, 276, 419
29433, 278, 423
29434, 278, 423
29435, 276, 422
29436, 278, 423
29437, 278, 425
29438, 278, 425
29439, 278, 425
29440, 278, 426
29441, 278, 426
29442, 278, 426
29443, 278, 426
29444, 278, 426
29445, 280, 426
29446, 280, 426
29447, 280, 426
29448, 281, 426
29449, 280, 427
29450, 280, 427
29451, 280, 427
29453, 279, 429
29454, 279, 429
29455, 279, 429
29456, 280, 429
29457, 280, 430
29458, 280, 430
29459, 280, 430
29460, 280, 428
29461, 281, 430
29462, 281, 430
29463, 281, 430
29464, 283, 431
29465, 281, 432
29466, 282, 431
29467, 282, 431
29468, 282, 432
29469, 282, 433
29470, 282, 433
29471, 282, 433
29472, 282, 433
29473, 282, 434
29474, 282, 434
29475, 282, 434
29476, 282, 436
