# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
7501, 46, 72
7502, 46, 72
7503, 46, 72
7504, 46, 72
7505, 45, 71
7506, 45, 71
7507, 45, 71
7508, 45, 71
7509, 45, 70
7510, 45, 70
7511, 45, 70
7513, 45, 70
7514, 45, 70
7515, 45, 70
7516, 49, 69
7517, 46, 69
7518, 46, 69
7519, 46, 68
7521, 47, 70
7522, 47, 70
7523, 47, 70
7524, 49, 66
7525, 46, 67
7526, 46, 67
7527, 46, 67
7528, 51, 67
7529, 51, 65
7530, 51, 65
7531, 50, 65
7532, 51, 66
7533, 50, 64
7534, 50, 64
7535, 50, 64
7536, 51, 61
7537, 51, 59
7538, 51, 59
7539, 51, 59
7540, 50, 58
7541, 55, 63
7542, 55, 63
7543, 55, 63
7544, 55, 57
7545, 58, 57
7546, 58, 57
7547, 58, 57
7548, 57, 55
7578, 62, 46
7579, 62, 46
7580, 65, 48
7581, 64, 49
7582, 64, 49
7583, 64, 49
7584, 64, 49
7585, 65, 49
7586, 66, 49
7587, 70, 49
7588, 67, 49
7589, 66, 49
7590, 66, 49
7591, 66, 49
7592, 67, 48
7593, 66, 48
7594, 66, 48
7595, 68, 49
7653, 67, 52
7654, 67, 53
7655, 67, 52
