# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
14789, 432, 71
14790, 432, 71
14791, 432, 71
14792, 432, 71
14793, 439, 74
14794, 439, 74
14795, 439, 74
14796, 439, 74
14797, 442, 75
14798, 442, 75
14799, 442, 75
14800, 442, 75
14801, 442, 77
14802, 442, 77
14803, 443, 77
14804, 443, 77
14805, 443, 77
14806, 443, 77
14807, 443, 77
14809, 443, 79
14810, 443, 79
14811, 443, 80
14812, 443, 80
14813, 442, 80
14814, 442, 80
14815, 442, 80
14816, 442, 80
14817, 441, 79
14818, 441, 79
14829, 439, 80
14830, 439, 80
14831, 439, 80
14832, 439, 80
14833, 438, 80
14834, 438, 80
14835, 437, 80
14836, 437, 80
14837, 437, 80
14838, 437, 80
14839, 437, 80
14841, 436, 80
14842, 436, 80
14845, 435, 81
14846, 435, 81
14847, 435, 81
14848, 435, 81
14849, 433, 81
14850, 433, 81
14851, 433, 81
14853, 432, 81
14854, 432, 81
14855, 432, 81
14856, 432, 81
14857, 432, 81
14858, 431, 81
14859, 431, 82
14861, 430, 81
14862, 430, 81
14863, 430, 81
14865, 428, 81
14866, 428, 81
14867, 428, 81
14868, 428, 81
14869, 428, 81
14870, 428, 81
14871, 428, 81
14873, 428, 81
14874, 428, 81
14875, 427, 81
14881, 425, 80
14882, 425, 80
14883, 425, 80
14884, 425, 80
14885, 425, 80
14886, 425, 80
14887, 424, 80
14889, 423, 79
14890, 423, 79
14891, 423, 80
14892, 422, 80
14893, 421, 79
14894, 421, 79
14895, 421, 79
14896, 420, 79
14897, 420, 78
14898, 420, 78
14899, 420, 78
