# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
27234, 215, 129
27235, 215, 129
27236, 214, 129
27237, 215, 128
27238, 215, 128
27239, 215, 128
27240, 215, 127
27241, 215, 127
27242, 215, 127
27243, 215, 127
27244, 214, 126
27245, 215, 126
27246, 215, 126
27247, 215, 126
27248, 215, 125
27249, 214, 125
27250, 214, 125
27251, 214, 125
27252, 213, 124
27253, 215, 122
27254, 215, 122
27255, 214, 122
27256, 214, 121
27257, 213, 121
27258, 213, 121
27259, 213, 121
27260, 213, 120
27261, 211, 118
27262, 211, 118
27263, 211, 118
27264, 211, 118
27265, 209, 117
27266, 209, 117
27267, 209, 117
27268, 209, 117
27269, 208, 114
27270, 208, 114
27271, 208, 114
27272, 208, 113
27273, 208, 112
27274, 208, 112
27275, 208, 111
27276, 208, 111
27277, 207, 110
27278, 207, 110
27279, 207, 110
27280, 207, 109
27281, 207, 109
27282, 207, 109
27283, 207, 109
27284, 206, 108
27285, 206, 107
27286, 206, 107
27287, 206, 107
27288, 206, 107
27289, 206, 106
27290, 206, 106
27291, 206, 106
27293, 205, 104
27294, 205, 104
27295, 205, 104
27296, 205, 104
27297, 204, 104
27298, 204, 104
27299, 204, 104
27300, 204, 104
27301, 204, 103
27302, 204, 103
27303, 204, 103
27304, 204, 101
27305, 204, 100
27306, 204, 100
27307, 204, 100
27308, 204, 100
27309, 203, 100
27310, 203, 100
27311, 203, 100
27312, 202, 100
27313, 203, 100
27314, 203, 99
27315, 202, 99
27316, 202, 99
27317, 201, 98
27318, 201, 98
27319, 201, 98
27320, 201, 98
27321, 201, 97
27322, 201, 97
27323, 201, 97
27324, 201, 96
27325, 201, 95
27326, 201, 95
27327, 201, 95
27328, 201, 95
27329, 200, 94
27330, 200, 94
27331, 200, 95
27332, 200, 94
27333, 200, 93
27334, 200, 93
27335, 200, 93
27336, 200, 93
27337, 199, 91
27338, 199, 91
27339, 199, 91
27340, 199, 91
27341, 199, 90
27342, 199, 90
27343, 199, 90
27344, 199, 90
27345, 198, 89
27346, 198, 89
27347, 198, 88
27348, 197, 88
27349, 197, 86
27350, 197, 86
27351, 197, 86
27352, 195, 86
27353, 195, 85
27354, 195, 85
27355, 195, 85
27356, 195, 85
27357, 194, 84
27358, 194, 84
27359, 194, 84
27373, 191, 78
27374, 191, 78
27375, 191, 78
27376, 191, 78
27377, 191, 78
27378, 191, 78
27379, 191, 78
27381, 192, 77
27382, 192, 77
27383, 192, 77
27385, 192, 75
27386, 192, 75
27387, 192, 75
27388, 192, 75
27389, 192, 74
27390, 192, 74
27391, 192, 74
27392, 192, 73
27393, 192, 73
27394, 192, 73
27395, 192, 72
27396, 190, 72
27397, 192, 72
27398, 192, 72
27399, 200, 61
27401, 192, 71
27402, 192, 71
27403, 192, 71
27404, 192, 71
27405, 193, 71
27406, 193, 71
27407, 192, 71
27409, 192, 69
27410, 192, 69
27411, 192, 69
27412, 192, 69
27413, 194, 68
27414, 194, 68
27415, 194, 68
27416, 194, 68
27417, 194, 67
27418, 194, 67
27419, 194, 67
27425, 193, 65
27426, 193, 65
27429, 191, 66
27430, 191, 66
27431, 191, 66
27432, 192, 67
27433, 189, 67
27434, 189, 67
27435, 189, 67
27436, 189, 67
27437, 190, 66
27438, 190, 66
27441, 190, 65
27442, 190, 65
27443, 190, 65
27453, 188, 66
27454, 188, 66
27455, 188, 66
27456, 188, 66
27457, 187, 66
27458, 187, 66
27469, 186, 67
27470, 186, 67
27471, 185, 67
27472, 185, 67
27493, 185, 64
27494, 185, 64
27495, 185, 64
27573, 185, 61
27574, 185, 61
27575, 185, 61
27581, 186, 61
27582, 186, 61
27583, 186, 61
27593, 189, 60
27594, 189, 60
27595, 189, 60
27596, 189, 60
27597, 190, 59
27598, 190, 59
27599, 190, 59
27600, 190, 59
27601, 190, 59
27609, 192, 57
27610, 192, 57
27611, 192, 57
27612, 192, 57
27613, 193, 57
27614, 193, 57
27615, 193, 57
27617, 193, 56
27618, 193, 56
27621, 195, 56
27622, 195, 56
27623, 195, 56
27625, 196, 56
27626, 196, 56
27627, 196, 56
27628, 196, 56
27629, 197, 56
27630, 197, 56
27631, 197, 56
27632, 197, 55
27633, 197, 55
27649, 199, 53
27650, 199, 53
27651, 199, 53
27657, 200, 52
27662, 200, 51
27669, 202, 51
27670, 202, 51
27671, 202, 51
27681, 205, 51
27682, 205, 51
27683, 205, 51
27684, 205, 51
27685, 207, 50
27686, 207, 50
27687, 208, 50
27688, 208, 50
27689, 207, 50
27690, 207, 50
27691, 208, 50
27692, 208, 49
27693, 209, 50
27694, 209, 50
27695, 209, 50
27697, 212, 49
27698, 212, 49
27699, 212, 49
27700, 212, 49
27701, 214, 49
27702, 214, 49
27703, 214, 49
27704, 214, 49
27705, 217, 50
27706, 217, 50
27707, 217, 50
27708, 218, 50
27709, 218, 49
27710, 219, 49
27711, 219, 49
27712, 219, 49
