# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
30161, 168, 180
30162, 168, 180
30163, 168, 180
30164, 168, 180
30165, 168, 179
30166, 168, 179
30167, 168, 178
30169, 167, 178
30170, 167, 178
30171, 167, 178
30172, 167, 178
30173, 166, 177
30174, 166, 177
30175, 166, 177
30176, 164, 177
30177, 165, 176
30178, 165, 176
30179, 165, 176
30180, 165, 176
30181, 163, 175
30182, 163, 175
30183, 163, 175
30184, 163, 174
30185, 162, 173
30186, 162, 173
30187, 162, 173
30188, 162, 173
30189, 161, 171
30190, 161, 171
30191, 161, 171
30192, 161, 171
30193, 159, 170
30194, 159, 170
30195, 159, 170
30196, 159, 169
30197, 159, 169
30198, 159, 169
30199, 159, 168
30201, 157, 168
30202, 157, 167
30203, 157, 167
30204, 157, 167
30205, 156, 167
30206, 156, 167
30207, 155, 167
30208, 155, 167
30209, 156, 165
30210, 156, 165
30211, 156, 165
30212, 155, 165
30213, 156, 164
30214, 156, 164
30215, 156, 164
30216, 156, 163
30217, 156, 163
30218, 156, 163
30219, 156, 163
30221, 155, 162
30222, 155, 162
30223, 155, 162
30224, 154, 162
30225, 153, 162
30226, 153, 162
30227, 153, 162
30228, 153, 162
30229, 153, 161
30230, 153, 161
30231, 153, 160
30237, 154, 159
30238, 154, 159
30239, 154, 159
30241, 152, 158
30242, 152, 158
30243, 152, 158
30244, 153, 158
30245, 151, 158
30246, 151, 158
30247, 151, 158
30248, 151, 158
30249, 151, 157
30250, 151, 157
30251, 151, 157
30252, 149, 156
30253, 150, 155
30254, 150, 155
30255, 150, 155
30256, 150, 155
30257, 149, 154
30258, 149, 154
30259, 149, 154
30260, 149, 153
30261, 147, 152
30262, 147, 152
30263, 147, 152
30264, 147, 151
30265, 146, 150
30266, 146, 150
30267, 146, 150
30268, 146, 150
30269, 144, 148
30270, 144, 148
30271, 144, 148
30272, 144, 148
30273, 143, 146
30274, 143, 146
30275, 143, 146
30276, 142, 146
30277, 141, 145
30278, 141, 145
30279, 142, 145
30281, 141, 143
30282, 141, 143
30283, 141, 143
30284, 141, 143
30285, 140, 142
30286, 140, 142
30287, 140, 142
30288, 139, 142
30289, 139, 141
30290, 139, 141
30291, 139, 141
30292, 138, 141
30293, 139, 140
30294, 139, 140
30295, 140, 140
30297, 141, 139
30298, 141, 139
30299, 141, 139
30300, 141, 138
30301, 140, 139
30302, 140, 139
30303, 140, 139
30309, 140, 136
30310, 140, 136
30313, 140, 137
30314, 140, 137
30315, 140, 137
30317, 139, 135
30318, 139, 135
30319, 139, 135
30320, 139, 134
30321, 139, 135
30322, 139, 135
30323, 139, 135
30324, 139, 135
30325, 139, 135
30326, 139, 135
30333, 140, 132
30334, 140, 132
30335, 140, 132
30336, 139, 132
30337, 139, 132
30338, 139, 132
30339, 139, 131
30341, 140, 131
30342, 140, 131
30343, 139, 131
30349, 139, 129
30369, 138, 124
30370, 138, 124
30371, 138, 124
30381, 138, 121
30382, 138, 121
30383, 138, 121
30384, 138, 121
30385, 138, 121
30386, 138, 121
30387, 138, 121
30389, 138, 120
30390, 138, 120
30393, 137, 119
30394, 137, 119
30395, 137, 119
30397, 138, 118
30398, 138, 118
30399, 138, 118
30401, 138, 117
30402, 138, 117
30405, 138, 116
30406, 138, 116
30407, 138, 116
30408, 138, 116
30409, 137, 115
30410, 137, 115
30411, 137, 115
30417, 137, 114
30418, 137, 114
30419, 138, 114
30421, 138, 113
30422, 138, 113
30423, 138, 113
30433, 139, 111
30434, 139, 111
30435, 139, 111
30437, 138, 110
30438, 138, 110
30441, 138, 110
30442, 138, 110
30443, 138, 110
30444, 138, 110
30445, 138, 109
30446, 138, 109
30447, 138, 109
30449, 138, 108
30450, 138, 108
30451, 138, 108
30469, 138, 106
30470, 138, 106
30473, 139, 106
30477, 139, 105
30478, 139, 105
30481, 139, 104
30482, 139, 103
30483, 139, 103
30489, 138, 102
30490, 138, 102
30491, 138, 102
30493, 139, 102
30494, 139, 102
30495, 139, 102
30496, 139, 102
30497, 139, 102
30498, 139, 102
30499, 139, 102
30509, 138, 99
30510, 138, 99
30511, 138, 99
30513, 137, 100
30514, 137, 100
30515, 137, 100
30533, 137, 97
30534, 137, 97
30549, 138, 94
30550, 138, 94
30551, 138, 94
30552, 138, 94
30553, 139, 94
30554, 139, 94
30555, 139, 94
30565, 138, 91
30566, 138, 91
30567, 138, 91
30568, 138, 91
30569, 138, 91
30570, 138, 91
30571, 138, 91
30585, 139, 89
30586, 139, 89
30587, 139, 90
