# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
28265, 284, 39
28269, 282, 39
28273, 282, 39
28274, 282, 39
28277, 281, 39
28278, 281, 39
28279, 281, 39
28281, 280, 39
28282, 280, 39
28285, 279, 39
28286, 279, 39
28287, 279, 39
28293, 278, 38
28294, 278, 38
28295, 278, 38
28296, 277, 38
28297, 276, 38
28298, 276, 38
28299, 276, 38
28300, 276, 38
28301, 275, 38
28302, 275, 38
28303, 276, 38
28305, 276, 37
28306, 276, 37
28307, 274, 38
28308, 274, 38
28309, 273, 37
28310, 273, 37
28311, 273, 37
28312, 273, 37
28313, 272, 37
28314, 272, 37
28315, 272, 37
28316, 272, 37
28317, 271, 37
28318, 271, 37
28319, 270, 37
28320, 270, 37
28321, 270, 37
28322, 270, 37
28323, 270, 37
28325, 268, 37
28326, 267, 37
28327, 267, 37
28337, 266, 38
28338, 266, 38
28339, 266, 38
28340, 266, 38
28341, 262, 40
28342, 262, 40
28343, 262, 40
28344, 262, 40
28345, 263, 40
28346, 263, 40
28347, 262, 40
28348, 261, 39
28353, 272, 39
28354, 272, 39
28355, 272, 39
28356, 272, 40
28369, 260, 42
28370, 260, 42
28371, 260, 42
28372, 260, 42
28373, 266, 38
28374, 266, 38
28375, 266, 38
28377, 263, 39
28378, 263, 39
28379, 263, 39
28380, 264, 39
28381, 262, 39
28382, 262, 39
28383, 262, 38
28393, 265, 40
28394, 265, 40
28397, 261, 42
28401, 261, 42
28402, 261, 42
28403, 261, 42
