# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
27234, 152, 212
27235, 152, 212
27236, 151, 211
27237, 152, 211
27238, 152, 211
27239, 152, 211
27241, 153, 210
27242, 153, 210
27243, 153, 210
27244, 152, 210
27245, 151, 209
27246, 151, 209
27247, 151, 209
27249, 151, 209
27250, 151, 209
27251, 151, 209
27252, 151, 208
27253, 150, 208
27254, 150, 208
27255, 150, 207
27256, 150, 207
27257, 149, 206
27258, 149, 206
27259, 149, 206
27260, 149, 206
27261, 147, 204
27262, 147, 204
27263, 147, 204
27264, 146, 204
27265, 145, 202
27266, 145, 202
27267, 145, 202
27268, 145, 202
27269, 143, 200
27270, 143, 200
27271, 143, 200
27272, 142, 200
27273, 141, 198
27274, 141, 198
27275, 141, 198
27276, 140, 198
27277, 140, 197
27278, 140, 197
27279, 140, 197
27280, 138, 194
27281, 138, 195
27282, 138, 195
27283, 137, 195
27284, 137, 195
27285, 137, 194
27286, 136, 194
27287, 136, 194
27288, 136, 194
27289, 136, 193
27290, 136, 193
27291, 136, 193
27292, 136, 192
27293, 135, 191
27294, 135, 191
27295, 135, 191
27296, 135, 191
27297, 134, 191
27298, 134, 191
27299, 134, 190
27300, 133, 190
27301, 132, 190
27302, 132, 190
27303, 132, 189
27304, 132, 189
27305, 133, 188
27306, 133, 188
27307, 132, 188
27309, 132, 187
27310, 132, 187
27311, 131, 187
27312, 131, 187
27313, 131, 186
27314, 131, 186
27315, 131, 186
27316, 131, 184
27317, 129, 186
27318, 129, 186
27319, 129, 186
27320, 130, 185
27321, 129, 183
27322, 129, 183
27323, 129, 183
27324, 129, 183
27325, 128, 182
27326, 128, 182
27327, 128, 182
27328, 126, 181
27329, 126, 181
27330, 126, 181
27331, 126, 181
27332, 126, 181
27333, 124, 179
27334, 124, 179
27335, 124, 179
27336, 124, 179
27337, 121, 176
27338, 121, 176
27339, 121, 176
27340, 121, 176
27341, 120, 175
27342, 120, 175
27343, 120, 175
27344, 120, 175
27345, 119, 172
27346, 119, 172
27347, 119, 172
27348, 119, 172
27349, 117, 171
27350, 117, 171
27351, 117, 171
27352, 117, 171
27353, 117, 169
27354, 117, 169
27355, 117, 169
27356, 117, 169
27357, 117, 168
27358, 117, 168
27359, 117, 168
27360, 117, 166
27361, 116, 167
27362, 116, 166
27363, 116, 166
27364, 116, 166
27365, 114, 165
27366, 114, 165
27367, 114, 165
27368, 114, 165
27369, 114, 164
27370, 114, 164
27371, 114, 164
27372, 114, 164
27373, 114, 163
27374, 114, 163
27375, 114, 163
27376, 114, 162
27377, 113, 163
27378, 113, 163
27379, 113, 161
27381, 112, 161
27382, 112, 161
27383, 112, 161
27385, 112, 161
27386, 112, 161
27387, 112, 161
27388, 112, 160
27389, 111, 160
27390, 111, 160
27391, 111, 160
27397, 112, 157
27398, 112, 157
27399, 112, 157
27401, 110, 157
27402, 110, 157
27403, 110, 157
27404, 110, 157
27405, 110, 156
27406, 110, 156
27407, 110, 156
27408, 109, 156
27409, 109, 156
27410, 109, 156
27411, 96, 152
27412, 109, 155
27413, 110, 153
27414, 110, 153
27415, 110, 153
27417, 96, 150
27418, 96, 150
27419, 96, 150
27420, 109, 152
27421, 96, 148
27422, 96, 148
27423, 96, 148
27424, 109, 152
27425, 95, 147
27426, 95, 147
27427, 95, 147
27428, 95, 147
27429, 95, 146
27430, 95, 146
27431, 95, 146
27433, 108, 147
27434, 108, 147
27435, 108, 147
27437, 109, 147
27438, 109, 147
27439, 109, 147
27441, 94, 145
27442, 94, 145
27443, 94, 145
27444, 109, 145
27445, 93, 146
27446, 93, 146
27447, 93, 146
27448, 93, 146
27449, 93, 144
27450, 109, 144
27451, 110, 144
27457, 92, 143
27458, 92, 143
27459, 92, 143
27461, 92, 141
27462, 92, 141
27463, 92, 141
27465, 92, 140
27466, 92, 140
27467, 92, 140
27469, 90, 140
27470, 90, 140
27471, 90, 140
27472, 90, 139
27477, 92, 138
27478, 92, 138
27479, 92, 138
27480, 92, 138
27481, 92, 137
27482, 92, 137
27483, 92, 137
27484, 92, 137
27485, 91, 136
27486, 91, 136
27493, 92, 135
27494, 92, 135
27495, 92, 135
27496, 92, 135
27497, 92, 135
27498, 92, 134
27499, 92, 134
27505, 92, 133
27506, 92, 133
27507, 92, 133
27508, 92, 133
27509, 93, 132
27510, 93, 132
27511, 93, 132
27512, 93, 132
27513, 93, 131
27514, 93, 131
27515, 93, 131
27517, 95, 130
27518, 95, 130
27519, 96, 130
27520, 96, 130
27521, 95, 130
27522, 95, 130
27523, 95, 130
27524, 108, 125
27525, 95, 130
27526, 108, 123
27527, 108, 123
27529, 109, 121
27530, 109, 121
27531, 108, 121
27532, 108, 121
27533, 108, 120
27534, 108, 120
27535, 108, 120
27537, 109, 118
27538, 109, 118
27539, 109, 118
27540, 109, 118
27541, 109, 117
27542, 109, 117
27543, 109, 117
27553, 107, 118
27554, 107, 118
27555, 107, 118
27556, 107, 118
27557, 105, 118
27558, 105, 118
27559, 105, 118
27561, 105, 119
27562, 105, 119
27563, 99, 123
27564, 99, 123
27565, 104, 119
27566, 104, 119
27567, 102, 121
27568, 102, 121
27569, 102, 119
27570, 102, 119
27571, 102, 119
27572, 103, 118
27577, 108, 115
27578, 108, 115
27579, 108, 115
27581, 109, 114
27582, 109, 114
27583, 109, 114
27613, 110, 111
27614, 110, 111
27615, 110, 111
27616, 110, 111
27617, 109, 110
27618, 109, 110
27619, 109, 110
27622, 109, 110
27633, 113, 107
27634, 113, 107
27635, 113, 107
27636, 113, 107
27637, 121, 95
27638, 121, 95
27639, 121, 95
27640, 121, 95
27641, 124, 90
27642, 124, 90
27643, 124, 90
27644, 124, 90
27645, 125, 89
27646, 125, 89
27647, 125, 89
27648, 125, 89
27649, 126, 87
27650, 126, 87
27651, 126, 87
27652, 127, 87
27653, 127, 86
27654, 127, 86
27655, 127, 86
27657, 129, 86
27658, 129, 86
27659, 129, 86
27661, 129, 86
27662, 129, 86
27663, 129, 86
27665, 130, 86
27666, 130, 86
27681, 131, 85
27682, 131, 85
27683, 131, 85
27689, 132, 86
27690, 132, 86
27691, 132, 86
27697, 133, 86
27701, 134, 85
27702, 134, 85
27703, 134, 85
27705, 135, 85
27706, 135, 85
27717, 136, 84
27718, 136, 84
27719, 136, 84
27737, 141, 84
27738, 141, 83
27739, 141, 83
27740, 141, 83
27741, 141, 83
27742, 141, 83
27743, 141, 83
27744, 142, 83
27749, 142, 82
27750, 142, 82
27753, 143, 82
27754, 143, 82
27755, 143, 82
27756, 143, 82
27757, 144, 82
27758, 144, 82
27759, 144, 82
27761, 144, 82
27762, 144, 82
27765, 145, 81
27766, 145, 81
27767, 145, 81
27768, 145, 81
27837, 145, 86
27838, 145, 86
27839, 145, 86
27840, 145, 86
27865, 144, 87
27866, 144, 87
27867, 144, 87
27868, 144, 87
27869, 143, 88
27870, 143, 88
27871, 143, 88
27873, 142, 88
27874, 142, 88
27875, 142, 88
27877, 140, 88
27878, 140, 88
27879, 140, 89
27880, 140, 89
27881, 140, 88
27882, 140, 89
27883, 140, 89
27884, 129, 94
27885, 138, 89
27886, 138, 89
27887, 138, 89
27888, 137, 90
27889, 137, 89
27890, 137, 89
27891, 137, 89
27892, 137, 89
27893, 136, 89
27894, 136, 89
27895, 136, 89
27896, 135, 88
27897, 136, 88
27898, 136, 88
27905, 132, 91
27906, 132, 92
27907, 132, 93
27908, 132, 93
27909, 133, 91
27910, 133, 91
27911, 133, 91
27912, 132, 91
27953, 132, 89
27954, 132, 89
27955, 132, 89
27956, 132, 89
27961, 125, 91
27962, 125, 91
27963, 125, 91
27964, 125, 91
27965, 124, 91
27966, 124, 91
27967, 124, 91
27968, 124, 91
27969, 123, 91
27970, 123, 91
27971, 123, 91
27997, 125, 88
27998, 125, 88
27999, 125, 88
28000, 125, 88
28001, 126, 88
28005, 127, 87
28006, 127, 87
28007, 127, 87
28009, 128, 86
28010, 128, 86
28011, 128, 86
28013, 130, 88
28014, 130, 88
28015, 130, 87
28016, 130, 87
28017, 140, 81
28018, 140, 81
28019, 131, 87
28020, 131, 87
28021, 132, 86
28022, 132, 86
28023, 132, 86
28024, 132, 86
28025, 133, 86
28026, 133, 86
28027, 133, 86
28028, 134, 86
28033, 135, 85
28034, 135, 85
28035, 135, 85
28036, 135, 85
28049, 148, 84
28050, 148, 84
