# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
39819, 171, 287
39833, 171, 284
39834, 171, 284
39835, 171, 284
39837, 170, 284
39838, 170, 284
39839, 170, 284
39841, 169, 284
39842, 169, 283
39843, 169, 283
39844, 169, 283
39853, 168, 283
39854, 168, 283
39855, 168, 282
39857, 168, 281
39858, 168, 281
39859, 168, 281
39861, 166, 282
39862, 166, 282
39863, 166, 282
39864, 165, 282
39865, 166, 282
39866, 166, 282
39867, 166, 282
39869, 164, 280
39870, 164, 280
39871, 164, 280
39872, 164, 280
39873, 163, 280
39874, 163, 280
39875, 163, 280
39876, 163, 280
39877, 163, 280
39878, 163, 280
39879, 163, 280
39881, 161, 279
39882, 161, 279
39883, 161, 279
39885, 161, 278
39886, 161, 278
39887, 161, 278
39888, 161, 278
39889, 160, 277
39890, 160, 277
39891, 160, 277
39893, 159, 278
39894, 158, 278
39895, 158, 278
39897, 158, 277
39898, 158, 277
39899, 158, 277
39900, 157, 277
39901, 157, 276
39902, 157, 276
39903, 157, 276
39905, 156, 276
39906, 156, 276
39909, 155, 276
39910, 155, 276
39911, 155, 276
39913, 153, 276
39914, 153, 276
39915, 153, 276
39916, 153, 275
39917, 152, 275
39918, 152, 275
39919, 152, 275
39921, 151, 275
39922, 151, 275
39925, 150, 275
39926, 150, 275
39927, 150, 275
39928, 150, 275
39929, 149, 274
39930, 149, 274
39931, 149, 274
39948, 144, 272
39981, 137, 269
39982, 137, 269
39983, 137, 269
39984, 137, 269
39985, 137, 268
39986, 137, 268
40021, 130, 264
40022, 130, 264
40023, 130, 264
40037, 127, 264
40038, 127, 264
40041, 126, 264
40042, 126, 264
40043, 126, 264
40045, 125, 263
40046, 125, 263
40047, 125, 263
40049, 124, 262
40050, 124, 262
40051, 124, 262
40053, 122, 263
40054, 122, 263
40055, 122, 263
40056, 122, 263
40057, 122, 262
40058, 122, 262
40065, 120, 263
40066, 120, 263
40067, 120, 263
40068, 120, 263
40069, 119, 262
40070, 119, 262
40071, 119, 262
40072, 119, 262
40073, 119, 262
40074, 119, 262
40075, 119, 262
40077, 117, 261
40078, 117, 261
40079, 117, 261
40080, 117, 261
40081, 116, 262
40082, 116, 262
40083, 116, 262
40085, 116, 260
40086, 116, 260
40087, 116, 260
40089, 115, 260
40090, 115, 260
40091, 115, 260
40097, 114, 260
40098, 114, 260
40099, 114, 260
40100, 114, 260
40101, 113, 261
40102, 113, 261
40109, 112, 261
40110, 112, 261
40111, 112, 261
40117, 110, 260
40118, 110, 260
40119, 110, 260
40120, 110, 260
40121, 110, 260
40122, 109, 260
40123, 109, 260
40124, 109, 259
40125, 108, 259
40126, 109, 259
40127, 108, 259
40128, 108, 259
40129, 107, 258
40130, 107, 258
40131, 107, 258
40133, 106, 257
40134, 106, 257
40135, 106, 257
40136, 105, 257
40137, 103, 256
40138, 103, 256
40139, 103, 256
40140, 102, 255
40141, 103, 255
40142, 103, 255
40143, 102, 255
40144, 102, 255
40145, 101, 254
40146, 101, 254
40147, 101, 254
40148, 100, 255
40149, 100, 254
40150, 100, 254
40151, 100, 254
40152, 100, 253
40153, 98, 253
40154, 98, 253
40155, 98, 253
40156, 98, 253
40157, 98, 253
40158, 98, 253
40159, 98, 253
40165, 95, 253
40166, 95, 253
40167, 95, 253
40168, 95, 253
40169, 95, 252
40170, 95, 252
40171, 95, 252
40172, 95, 252
40173, 94, 251
40174, 94, 251
40175, 94, 251
40189, 92, 250
40190, 92, 250
40191, 92, 250
40192, 92, 250
40193, 92, 250
40194, 92, 250
40195, 92, 250
40197, 91, 249
40198, 91, 249
40205, 90, 248
40206, 90, 248
40207, 90, 248
40209, 90, 247
40210, 90, 247
40211, 90, 247
40213, 90, 246
40214, 90, 246
40229, 87, 245
40230, 87, 245
40231, 87, 245
40232, 86, 245
40233, 87, 245
40234, 87, 245
40235, 87, 245
40245, 85, 244
40246, 85, 244
40247, 85, 244
40248, 85, 244
40249, 85, 243
40250, 85, 243
40251, 85, 243
40253, 84, 243
40254, 84, 243
40257, 84, 242
40258, 84, 242
40259, 84, 242
40261, 82, 241
40262, 82, 241
40263, 82, 241
40264, 82, 241
40265, 80, 240
40266, 80, 240
40267, 80, 240
40268, 80, 240
40269, 79, 239
40270, 79, 239
40271, 79, 239
40272, 79, 238
40273, 78, 237
40274, 78, 237
40275, 78, 237
40276, 78, 237
40277, 76, 236
40278, 76, 236
40279, 76, 236
40280, 76, 236
40281, 75, 235
40282, 75, 235
40283, 75, 235
40284, 75, 235
40285, 74, 235
40286, 74, 235
40287, 74, 235
40289, 74, 233
40290, 74, 233
40291, 74, 233
40293, 74, 233
40294, 74, 233
40295, 74, 232
40297, 72, 232
40298, 72, 232
40299, 72, 232
40300, 72, 232
40301, 72, 232
40302, 72, 232
40305, 72, 232
40306, 72, 232
40307, 72, 231
40317, 70, 230
40318, 70, 230
40357, 68, 225
40358, 68, 225
40397, 65, 221
40398, 65, 221
40399, 65, 220
40400, 65, 220
40401, 64, 220
40402, 64, 220
40403, 64, 220
40421, 63, 218
40422, 63, 218
40429, 64, 216
40430, 64, 216
40431, 63, 216
40432, 63, 216
40433, 63, 216
40434, 63, 216
40437, 63, 215
40438, 63, 215
40441, 64, 213
40442, 64, 213
40443, 64, 213
40444, 64, 213
40445, 64, 214
40446, 64, 214
40447, 64, 214
40469, 65, 211
40470, 65, 211
40471, 65, 211
40472, 65, 211
40489, 64, 208
40490, 64, 208
40493, 63, 207
40494, 63, 207
40521, 65, 203
40545, 66, 199
40546, 66, 199
40547, 66, 199
40549, 65, 198
40550, 65, 198
40551, 65, 197
40553, 65, 197
40554, 65, 197
40555, 65, 197
40557, 65, 196
40558, 65, 196
40569, 65, 193
40570, 65, 193
40571, 65, 193
40585, 66, 190
40586, 66, 190
40589, 66, 188
40590, 66, 188
40591, 66, 188
40593, 67, 187
40594, 67, 187
40595, 67, 187
40597, 67, 186
40598, 67, 186
40601, 67, 185
40602, 67, 185
40603, 67, 184
40605, 68, 184
40606, 68, 183
40607, 68, 183
40609, 68, 182
40610, 68, 182
40611, 68, 182
40613, 68, 182
40614, 68, 182
40615, 68, 181
40616, 68, 181
40621, 69, 179
40622, 69, 179
40623, 69, 178
40624, 69, 178
40625, 69, 177
40626, 69, 177
40627, 69, 177
40628, 69, 176
40629, 70, 176
40630, 70, 176
40631, 70, 176
40633, 70, 175
40634, 70, 175
40637, 70, 172
40638, 70, 172
40639, 70, 172
40640, 70, 172
40641, 71, 173
40642, 72, 173
40643, 72, 172
40645, 72, 171
40646, 72, 171
40647, 72, 171
40648, 72, 171
40649, 72, 170
40650, 72, 170
40651, 72, 170
40665, 74, 165
40666, 74, 165
40667, 74, 165
40668, 74, 165
40669, 73, 164
40670, 73, 164
40671, 74, 164
40672, 74, 164
40673, 74, 163
40674, 74, 163
40675, 74, 163
40677, 75, 161
40678, 75, 161
40679, 75, 161
40680, 75, 161
40681, 76, 161
40682, 76, 161
40683, 76, 161
40684, 76, 161
40685, 77, 159
40686, 77, 159
40687, 78, 159
40688, 78, 158
40689, 78, 158
40690, 78, 158
40691, 78, 158
40692, 78, 158
40693, 78, 156
40694, 78, 156
40695, 78, 155
40696, 78, 155
40701, 82, 150
40702, 82, 150
40703, 82, 150
40704, 82, 150
40705, 83, 148
40706, 83, 148
40707, 83, 148
40708, 83, 148
