# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
21025, 357, 487
21026, 357, 487
21027, 357, 487
21028, 357, 487
21029, 357, 488
21030, 357, 488
21031, 357, 488
21033, 357, 490
21034, 357, 490
21035, 357, 490
21036, 357, 490
21041, 358, 491
21042, 358, 491
21045, 359, 492
21046, 359, 492
21047, 359, 492
21049, 359, 492
21050, 359, 492
21051, 360, 492
21052, 360, 493
21053, 360, 493
21054, 360, 493
21057, 353, 493
21058, 353, 493
21059, 353, 493
21060, 353, 493
21073, 365, 495
21074, 365, 495
21077, 365, 497
21078, 365, 497
21079, 365, 497
21080, 365, 497
21081, 367, 499
21082, 367, 499
21083, 367, 499
21084, 367, 499
21085, 367, 499
21086, 367, 499
21087, 367, 499
21093, 370, 501
21094, 370, 501
21095, 370, 501
21096, 370, 501
21101, 372, 503
21102, 372, 503
21103, 372, 503
21109, 374, 506
21110, 374, 506
21111, 374, 506
21121, 378, 510
21122, 378, 510
21123, 378, 510
21124, 378, 510
21125, 379, 511
21126, 379, 511
21127, 379, 511
21128, 379, 512
21141, 388, 502
21142, 388, 502
21143, 388, 502
21144, 388, 502
21153, 393, 502
21154, 393, 502
21155, 393, 502
21156, 393, 502
21181, 400, 508
21182, 400, 508
21183, 400, 508
21184, 400, 508
21185, 400, 508
21186, 400, 508
21187, 400, 508
21193, 401, 511
21194, 401, 511
21195, 400, 511
21197, 402, 511
21198, 402, 511
21199, 402, 511
21200, 402, 511
21205, 402, 512
