# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
6717, 375, 320
6718, 375, 320
6719, 375, 320
6733, 376, 321
6734, 376, 322
6735, 376, 322
6736, 376, 322
6737, 378, 310
6738, 378, 310
6739, 378, 310
6740, 378, 310
6741, 380, 310
6742, 380, 310
6743, 380, 310
6744, 380, 310
6745, 380, 309
6746, 380, 309
6747, 379, 320
6753, 373, 324
6754, 373, 324
6755, 373, 324
6756, 373, 324
6757, 375, 323
6758, 375, 323
6759, 375, 323
6760, 375, 323
6761, 378, 312
6762, 378, 312
6763, 378, 312
6764, 378, 312
6765, 379, 313
6766, 379, 313
6767, 379, 313
6768, 379, 313
6769, 380, 313
6770, 380, 313
6771, 380, 313
6773, 381, 314
6774, 381, 314
6775, 381, 314
6777, 381, 316
6778, 381, 316
6779, 381, 316
6781, 382, 317
6782, 382, 317
6783, 382, 317
6784, 382, 317
6785, 383, 317
6786, 383, 317
6787, 383, 317
6788, 384, 318
6789, 384, 317
6790, 384, 317
6791, 384, 328
6792, 384, 328
6793, 384, 328
6794, 384, 328
6795, 384, 328
6796, 384, 328
6797, 387, 317
6798, 387, 317
6799, 385, 329
6801, 386, 330
6802, 386, 330
6803, 386, 330
6804, 386, 330
6805, 387, 318
6806, 387, 318
6807, 387, 319
6808, 387, 319
6809, 388, 321
6810, 388, 321
6811, 388, 321
6812, 388, 321
6813, 387, 321
6814, 387, 321
6815, 387, 321
6816, 386, 333
6817, 387, 333
6818, 387, 333
6819, 387, 333
6821, 388, 323
6822, 388, 323
6823, 388, 323
6824, 389, 323
6833, 391, 324
6834, 391, 324
6835, 391, 324
6836, 391, 324
6837, 391, 324
6838, 391, 324
6839, 391, 324
6841, 392, 324
6842, 392, 324
6843, 391, 336
6844, 391, 336
6845, 392, 325
6846, 392, 325
6847, 393, 325
6849, 393, 325
6850, 393, 325
6851, 393, 325
6857, 392, 327
6858, 392, 327
6859, 392, 327
6860, 392, 328
6861, 392, 327
6862, 392, 327
6863, 392, 327
6865, 394, 338
6866, 394, 338
6867, 394, 338
6868, 394, 338
6869, 396, 326
6870, 396, 326
6871, 396, 326
6872, 396, 326
6873, 396, 327
6874, 396, 327
6875, 396, 327
6877, 396, 329
6878, 396, 329
6879, 396, 329
6880, 396, 330
6881, 396, 330
6882, 396, 330
6883, 396, 330
6884, 396, 330
6885, 396, 331
6886, 396, 331
6905, 401, 333
6906, 401, 333
6909, 399, 342
6910, 399, 342
6911, 399, 342
6913, 400, 344
6914, 400, 344
6915, 400, 343
6917, 401, 343
6918, 401, 343
6919, 401, 343
6921, 401, 343
6922, 401, 343
6933, 406, 335
6934, 406, 335
6935, 406, 335
6936, 403, 344
6937, 404, 345
6938, 404, 345
6939, 404, 345
6940, 405, 346
6941, 404, 345
6942, 404, 345
6943, 405, 345
6945, 405, 346
6946, 405, 346
6947, 405, 347
6949, 406, 346
6950, 406, 346
6951, 406, 346
6953, 406, 347
6954, 406, 347
6955, 406, 347
6957, 411, 339
6958, 411, 339
6961, 412, 339
6962, 412, 339
6963, 412, 339
6964, 412, 339
6965, 409, 348
6966, 409, 348
6967, 409, 348
6973, 410, 350
6974, 410, 350
6977, 411, 350
6978, 411, 350
6979, 411, 350
6981, 412, 350
6982, 412, 350
6983, 413, 350
6984, 413, 350
6985, 413, 352
6986, 413, 352
6987, 413, 352
6989, 414, 352
6990, 414, 352
6991, 414, 352
6993, 418, 343
6994, 418, 343
6995, 418, 343
6996, 418, 343
6997, 419, 343
6998, 419, 343
6999, 419, 343
7000, 419, 343
7001, 419, 344
7002, 419, 344
7003, 420, 344
7004, 420, 345
7005, 420, 345
7006, 420, 345
7007, 420, 345
7009, 421, 345
7010, 421, 345
7011, 422, 345
7013, 421, 354
7014, 421, 354
7015, 421, 354
7016, 421, 354
7017, 421, 355
7018, 421, 355
7019, 421, 355
7021, 424, 346
7022, 424, 346
7023, 424, 346
7025, 425, 346
7026, 425, 346
7027, 425, 346
7028, 425, 346
7029, 425, 347
7030, 425, 347
7031, 423, 358
7032, 424, 359
7033, 426, 349
7034, 426, 349
7035, 426, 349
7036, 426, 349
7037, 425, 360
7038, 425, 360
7039, 425, 360
7040, 425, 360
7041, 428, 351
7042, 428, 351
7043, 428, 351
7044, 428, 351
7045, 428, 354
7046, 428, 354
7047, 428, 354
7048, 428, 354
7049, 429, 354
7050, 429, 354
7051, 429, 354
7052, 429, 355
7053, 430, 355
7054, 430, 355
7055, 430, 355
7056, 428, 365
7057, 431, 357
7058, 431, 357
7059, 431, 357
7060, 429, 365
7061, 431, 359
7062, 431, 359
7063, 431, 359
7064, 430, 366
7065, 432, 360
7066, 432, 360
7067, 432, 360
7068, 432, 360
7069, 432, 361
7070, 432, 361
7071, 432, 361
7072, 432, 368
7073, 433, 362
7074, 433, 362
7075, 433, 362
7076, 433, 369
7077, 434, 363
7078, 434, 363
7079, 434, 363
7080, 434, 363
7081, 434, 363
7082, 434, 363
7083, 434, 363
7085, 434, 364
7086, 434, 364
7087, 434, 364
7088, 435, 372
7089, 435, 365
7090, 435, 365
7091, 435, 365
7092, 435, 366
7093, 437, 374
7094, 437, 374
7095, 437, 374
7096, 437, 374
7097, 437, 375
7098, 438, 375
7099, 438, 375
7100, 439, 375
7101, 435, 368
7102, 435, 368
7103, 438, 376
7116, 440, 377
7121, 436, 371
7122, 436, 371
