# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
38497, 66, 52
38498, 66, 52
38499, 66, 52
38500, 66, 52
38501, 62, 53
38502, 62, 53
38503, 62, 53
38504, 68, 50
38505, 58, 54
38506, 58, 54
38507, 63, 53
38508, 62, 52
38534, 61, 49
38535, 60, 49
38536, 60, 49
38537, 66, 51
38538, 66, 51
38539, 66, 51
38540, 66, 51
38560, 62, 60
38561, 48, 64
38562, 48, 64
38563, 49, 63
38564, 49, 63
38565, 48, 67
38566, 48, 67
38567, 48, 67
38568, 49, 68
38569, 48, 68
38570, 48, 68
38571, 47, 68
38572, 50, 68
38573, 47, 68
38574, 47, 68
38575, 47, 68
38576, 49, 68
38577, 49, 68
38578, 46, 69
38579, 44, 68
38580, 43, 69
38581, 50, 72
38582, 47, 70
38583, 46, 70
38584, 47, 68
38585, 43, 68
38586, 43, 68
38587, 43, 68
38588, 43, 68
38589, 44, 66
38590, 44, 66
38591, 42, 68
38592, 45, 68
38593, 45, 70
38594, 46, 70
38595, 48, 70
38596, 47, 70
38597, 45, 69
38598, 45, 69
38599, 47, 69
38600, 45, 68
38601, 48, 71
38602, 48, 71
38603, 48, 71
38604, 48, 71
38605, 48, 68
38606, 48, 68
38607, 43, 69
38608, 43, 69
38609, 46, 69
38610, 46, 69
38611, 49, 66
38612, 49, 66
38613, 48, 66
38614, 48, 66
38615, 46, 64
38616, 46, 64
38617, 49, 65
38618, 49, 65
38619, 49, 65
38620, 49, 65
38621, 46, 65
38622, 47, 65
38623, 47, 64
38624, 46, 65
38625, 46, 65
38626, 48, 65
38627, 49, 64
38628, 49, 64
38629, 49, 64
38630, 49, 65
38631, 49, 65
38632, 49, 65
38633, 49, 65
38634, 49, 65
38721, 49, 64
38722, 49, 64
38723, 49, 64
38724, 49, 64
38725, 48, 64
38726, 52, 64
38727, 51, 64
38728, 52, 64
38729, 53, 63
38730, 53, 63
38731, 51, 65
38732, 51, 65
38733, 51, 65
38734, 53, 62
38735, 48, 61
38736, 48, 61
38737, 53, 62
38738, 53, 62
38739, 53, 62
38740, 50, 60
38741, 50, 60
38742, 53, 62
38743, 55, 64
38745, 57, 59
38746, 57, 59
38747, 57, 60
38749, 56, 60
38750, 56, 60
38751, 56, 61
38752, 56, 61
38753, 57, 58
38754, 57, 58
38755, 56, 58
38756, 56, 57
38757, 58, 62
38758, 58, 62
38759, 58, 62
38760, 56, 57
38761, 58, 63
38762, 58, 63
38763, 58, 63
38764, 60, 58
38765, 56, 56
38766, 56, 56
38767, 58, 57
38768, 60, 57
38769, 57, 58
38770, 53, 60
38771, 53, 59
38772, 53, 59
38773, 55, 61
38774, 57, 54
38775, 55, 61
38817, 68, 51
38818, 68, 51
38819, 68, 51
38820, 68, 51
38821, 67, 49
38822, 67, 49
38823, 67, 49
38824, 67, 49
38825, 67, 49
38826, 67, 49
38827, 67, 49
38828, 68, 50
38853, 56, 59
38854, 56, 59
38855, 56, 59
38856, 56, 59
