# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
34676, 47, 77
34698, 41, 81
34701, 43, 72
34702, 43, 72
34703, 43, 72
34704, 43, 72
34705, 43, 71
34706, 41, 74
34707, 43, 74
34709, 41, 72
34710, 40, 74
34717, 47, 71
34718, 47, 71
34725, 42, 70
34726, 42, 70
34727, 42, 70
34728, 43, 72
34729, 50, 66
34730, 50, 66
34731, 50, 66
34732, 50, 67
34733, 51, 68
34734, 51, 68
34735, 51, 68
34736, 50, 68
34745, 54, 65
34753, 49, 70
34754, 49, 70
34755, 49, 70
34761, 43, 73
34762, 42, 70
34763, 42, 70
34764, 42, 70
34765, 44, 70
34766, 44, 70
34767, 45, 70
34768, 45, 70
34769, 42, 70
34770, 42, 70
34771, 42, 69
34772, 42, 69
34773, 50, 68
34774, 50, 68
34775, 43, 68
34776, 43, 68
34777, 46, 70
34778, 46, 70
34779, 46, 70
34780, 46, 70
34781, 46, 69
34782, 46, 69
34783, 46, 69
34784, 46, 69
34785, 49, 68
34786, 49, 68
34787, 47, 68
34788, 47, 68
