# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
14490, 417, 165
14491, 417, 165
14493, 417, 164
14494, 417, 164
14495, 417, 164
14496, 417, 163
14497, 417, 163
14498, 417, 163
14499, 417, 163
14500, 417, 163
14501, 417, 162
14502, 417, 162
14503, 417, 162
14505, 418, 161
14506, 418, 161
14507, 418, 160
14508, 418, 160
14509, 418, 159
14510, 418, 159
14511, 418, 159
14512, 418, 159
14513, 419, 157
14514, 419, 157
14515, 419, 157
14516, 419, 157
14517, 419, 156
14518, 419, 156
14519, 419, 156
14520, 419, 156
14521, 419, 154
14522, 419, 154
14523, 419, 154
14524, 420, 153
14525, 420, 151
14526, 420, 151
14527, 421, 151
14528, 421, 151
14529, 421, 149
14530, 421, 149
14531, 421, 149
14532, 421, 149
14533, 421, 147
14534, 421, 147
14535, 421, 147
14536, 421, 146
14537, 421, 146
14538, 421, 146
14539, 421, 146
14541, 421, 144
14542, 421, 144
14543, 421, 144
14544, 421, 144
14545, 420, 143
14546, 420, 143
14547, 420, 143
14548, 421, 143
14549, 420, 142
14550, 420, 141
14551, 420, 141
14552, 420, 141
14553, 421, 140
14554, 421, 140
14555, 421, 140
14556, 421, 140
14557, 420, 139
14558, 420, 139
14559, 420, 139
14565, 417, 138
14569, 418, 137
14570, 418, 137
14571, 418, 137
14572, 418, 137
14573, 417, 136
14574, 417, 136
14575, 417, 136
14577, 417, 135
14581, 416, 134
14582, 416, 134
14583, 416, 134
14584, 416, 134
14585, 417, 134
14586, 417, 134
14587, 416, 134
14589, 415, 132
14590, 415, 132
14593, 415, 131
14594, 415, 131
14595, 415, 131
14596, 415, 131
14601, 415, 129
14602, 415, 129
14603, 415, 129
14604, 415, 129
14605, 415, 128
14606, 415, 128
14609, 414, 127
14610, 414, 127
14611, 414, 127
14612, 414, 127
14613, 414, 126
14614, 414, 126
14615, 414, 126
14625, 414, 123
14626, 414, 123
14627, 414, 123
14628, 414, 123
14629, 414, 122
14630, 414, 122
14631, 414, 122
14632, 414, 122
14633, 414, 121
14634, 414, 121
14635, 414, 121
14636, 414, 120
14637, 414, 120
14638, 414, 120
14639, 414, 120
14640, 414, 120
14641, 414, 118
14642, 414, 118
14643, 414, 118
14644, 414, 117
14645, 414, 118
14653, 413, 115
14654, 413, 115
14655, 413, 115
14656, 413, 115
14657, 411, 109
14658, 411, 109
14659, 411, 109
14660, 411, 109
14661, 414, 113
14662, 414, 113
14663, 414, 113
14664, 414, 113
14665, 413, 112
14666, 413, 112
14667, 413, 111
14677, 412, 107
14678, 412, 107
14679, 412, 107
14680, 412, 107
14681, 412, 106
14682, 412, 106
14683, 412, 106
14685, 412, 105
14686, 412, 105
14687, 412, 105
14693, 412, 103
14694, 412, 103
14697, 412, 102
14698, 412, 102
14699, 412, 102
14701, 412, 101
14702, 412, 101
14703, 412, 101
14705, 412, 100
14706, 412, 100
14707, 411, 100
14713, 411, 96
14714, 411, 96
14715, 411, 97
14716, 411, 96
14717, 412, 95
14718, 412, 95
14719, 412, 95
14720, 412, 95
14721, 412, 95
14722, 412, 95
14729, 411, 91
14730, 411, 91
14731, 411, 91
14732, 411, 91
14733, 410, 90
14734, 410, 90
14735, 410, 90
14736, 410, 90
14737, 409, 88
14738, 409, 88
14739, 409, 88
14741, 406, 85
14742, 406, 85
14743, 406, 85
14744, 406, 85
14745, 412, 74
14746, 412, 75
14747, 405, 83
14748, 405, 83
14749, 411, 76
14750, 411, 76
14751, 411, 76
14753, 412, 76
14754, 412, 76
14755, 411, 76
14761, 408, 74
14762, 408, 74
14763, 408, 74
14764, 408, 74
14769, 401, 64
14770, 401, 64
14771, 400, 64
14772, 400, 63
14773, 399, 64
14774, 399, 64
14775, 399, 64
14776, 398, 65
14777, 398, 65
14778, 398, 65
14779, 398, 65
14789, 390, 62
14790, 390, 62
14791, 390, 62
14792, 390, 62
14793, 389, 62
14794, 389, 62
14795, 389, 62
14796, 388, 62
