# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
3045, 332, 279
3046, 332, 279
3047, 332, 279
3048, 332, 279
3049, 332, 281
3050, 332, 281
3051, 332, 281
3053, 333, 280
3054, 333, 280
3055, 333, 280
3057, 334, 280
3058, 334, 280
3061, 335, 280
3062, 335, 280
3063, 335, 280
3065, 336, 280
3066, 336, 281
3069, 338, 281
3070, 338, 281
3071, 338, 281
3072, 338, 281
3073, 338, 281
3074, 338, 281
3075, 338, 281
3076, 339, 281
3077, 339, 282
3078, 339, 282
3079, 340, 283
3081, 341, 282
3082, 341, 282
3083, 341, 282
3084, 341, 282
3085, 341, 282
3086, 341, 282
3087, 341, 283
3088, 342, 283
3089, 343, 283
3090, 343, 283
3091, 343, 283
3092, 344, 283
3093, 344, 283
3094, 344, 283
3095, 344, 283
3097, 344, 284
3098, 344, 284
3099, 344, 284
3100, 345, 284
3101, 346, 285
3102, 346, 285
3103, 346, 285
3104, 346, 285
3105, 346, 285
3106, 346, 285
3107, 347, 285
3108, 347, 285
3109, 348, 286
3110, 348, 286
3111, 348, 286
3112, 348, 286
3113, 349, 287
3114, 349, 287
3115, 349, 287
3116, 349, 287
3117, 349, 287
3118, 349, 287
3119, 349, 287
3121, 350, 288
3122, 350, 288
3123, 350, 289
3124, 351, 289
3125, 351, 290
3126, 351, 290
3127, 351, 290
3128, 351, 290
3129, 351, 290
3130, 351, 290
3131, 351, 290
3132, 352, 290
3133, 352, 291
3134, 352, 291
3135, 352, 291
3137, 352, 292
3138, 352, 292
3139, 352, 292
3141, 353, 293
3142, 353, 293
3143, 353, 294
3144, 354, 294
3145, 354, 294
3146, 354, 294
3147, 354, 294
3149, 356, 294
3150, 356, 294
3151, 356, 294
3153, 356, 294
3154, 356, 294
3155, 356, 294
3165, 360, 294
3166, 360, 294
3167, 360, 294
3169, 361, 294
3170, 361, 294
3171, 361, 294
3172, 361, 294
3173, 362, 294
3174, 362, 294
3175, 362, 293
3176, 363, 293
3177, 363, 294
3178, 363, 294
3179, 363, 294
3181, 364, 296
3182, 364, 296
3183, 364, 296
3184, 364, 296
3185, 365, 295
3186, 365, 295
3187, 365, 295
3188, 365, 295
3189, 366, 294
3190, 366, 294
3191, 366, 294
3193, 367, 294
3194, 367, 294
3195, 367, 294
3196, 368, 293
3197, 368, 294
3198, 368, 294
3199, 368, 294
3201, 370, 295
3202, 370, 295
3203, 370, 295
3205, 370, 295
3209, 371, 294
3210, 371, 294
3211, 371, 294
3213, 372, 294
3214, 372, 294
3215, 372, 294
3217, 372, 294
3218, 372, 294
3219, 372, 294
3221, 374, 294
3222, 374, 294
3223, 374, 294
3224, 374, 294
3225, 376, 294
3226, 376, 294
3227, 376, 294
3228, 376, 294
3229, 375, 294
3230, 375, 294
3231, 375, 294
3232, 377, 294
3233, 377, 294
3234, 377, 294
3235, 377, 294
3236, 378, 294
3237, 378, 293
3238, 378, 293
3239, 378, 293
3241, 379, 294
3242, 379, 294
3243, 379, 294
3244, 379, 294
3245, 380, 293
3246, 380, 293
3247, 381, 293
3248, 381, 293
3249, 381, 293
3250, 381, 293
3251, 381, 293
3252, 382, 293
3253, 382, 293
3254, 382, 293
3255, 382, 293
3256, 383, 292
3257, 384, 292
3258, 384, 292
3259, 384, 292
3260, 385, 292
3261, 385, 292
3262, 385, 292
3263, 385, 292
3265, 387, 292
3266, 387, 292
3267, 387, 292
3269, 387, 290
3270, 387, 290
3271, 387, 290
3272, 388, 290
3273, 389, 290
3274, 389, 290
3275, 389, 290
3277, 390, 290
3278, 390, 290
3279, 390, 290
3281, 390, 289
3282, 390, 289
3283, 390, 289
3284, 390, 289
3285, 391, 289
3286, 391, 289
3287, 392, 289
3288, 392, 289
3289, 392, 289
3290, 392, 289
3291, 393, 290
3292, 393, 290
3293, 393, 289
3294, 393, 289
3295, 393, 289
3297, 394, 288
3298, 395, 288
3299, 395, 288
3300, 395, 288
3301, 396, 288
3302, 396, 288
3303, 396, 288
3304, 396, 288
3305, 396, 287
3306, 396, 287
3307, 396, 287
3308, 396, 286
3309, 397, 286
3310, 397, 286
3311, 397, 285
3312, 397, 285
3313, 398, 285
3314, 398, 285
3315, 398, 285
3316, 398, 285
3317, 399, 284
3318, 399, 284
3319, 400, 284
3320, 400, 284
3321, 400, 284
3322, 400, 284
3323, 400, 284
3324, 400, 284
3325, 401, 283
3326, 401, 283
3327, 401, 283
3328, 402, 283
3329, 402, 281
3330, 402, 281
3331, 402, 281
3333, 403, 281
3334, 403, 281
3335, 403, 281
3336, 403, 281
3338, 404, 279
3339, 404, 279
