# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
44233, 444, 72
44234, 444, 72
44235, 444, 72
44236, 444, 72
44237, 445, 72
44238, 445, 72
44239, 445, 72
44240, 443, 73
44241, 444, 69
44285, 431, 71
44286, 431, 72
44287, 431, 72
44288, 431, 72
44289, 433, 72
44290, 433, 72
44297, 437, 72
44298, 437, 72
44299, 437, 72
44300, 437, 72
44301, 437, 72
44302, 437, 72
44303, 437, 72
44304, 437, 71
44305, 440, 77
44306, 440, 77
44307, 440, 77
44308, 440, 77
44309, 435, 67
44310, 435, 67
44311, 435, 67
44312, 435, 66
44313, 433, 60
44314, 433, 60
44315, 433, 60
44316, 433, 60
44317, 431, 57
44318, 431, 57
44319, 431, 57
44320, 431, 57
44321, 430, 58
44322, 430, 58
44323, 430, 58
44324, 429, 58
44393, 437, 69
44394, 437, 68
44395, 437, 68
44396, 437, 68
44397, 435, 68
44398, 435, 68
44399, 435, 68
44405, 438, 80
44406, 438, 80
44407, 438, 80
44409, 442, 86
44410, 442, 86
44411, 442, 86
44415, 442, 96
44416, 442, 96
44417, 441, 96
44418, 429, 91
44419, 429, 91
44420, 428, 90
44421, 441, 97
44422, 441, 97
44423, 441, 97
44424, 441, 97
44428, 429, 105
44429, 427, 104
44430, 427, 104
44431, 427, 104
44432, 427, 104
44433, 430, 93
44434, 427, 104
44435, 430, 94
44437, 430, 93
44438, 430, 93
44439, 430, 92
44441, 425, 101
44445, 430, 89
44446, 430, 89
44447, 430, 89
44448, 430, 89
44449, 429, 90
44450, 429, 89
44451, 429, 90
44452, 429, 90
44453, 429, 92
44454, 429, 92
44455, 429, 93
44456, 429, 93
44457, 426, 96
44458, 426, 96
44459, 428, 93
44460, 428, 93
44461, 420, 84
44462, 420, 84
44463, 420, 84
44465, 420, 86
44466, 420, 86
44467, 420, 86
44468, 428, 90
44469, 427, 90
44470, 427, 90
44473, 420, 82
44474, 420, 82
44475, 420, 81
44476, 420, 81
44477, 420, 81
44478, 420, 81
44479, 420, 80
44480, 420, 80
44497, 427, 88
44498, 427, 88
44499, 427, 88
44500, 427, 88
44501, 426, 88
44502, 426, 88
44513, 435, 86
44514, 427, 88
44515, 427, 87
44516, 427, 87
44517, 422, 99
44518, 422, 99
44519, 421, 99
44520, 421, 98
44521, 422, 98
44522, 425, 104
44523, 425, 104
44524, 425, 104
44541, 420, 99
44542, 420, 99
44543, 420, 99
44545, 425, 104
44546, 420, 97
44547, 425, 104
44548, 425, 104
44557, 433, 96
44558, 433, 96
44559, 434, 96
44560, 434, 96
44561, 424, 103
44562, 424, 103
44582, 423, 102
44585, 419, 96
44586, 419, 96
44613, 422, 101
44614, 422, 101
44615, 422, 101
44616, 422, 101
44637, 421, 100
44638, 421, 100
44639, 421, 100
44645, 421, 100
44646, 421, 100
44647, 421, 100
44648, 421, 100
44649, 420, 100
44650, 420, 100
44651, 420, 100
44652, 420, 100
44653, 420, 99
44654, 420, 99
44655, 420, 99
44656, 420, 99
44657, 420, 99
44662, 420, 99
44665, 420, 100
44666, 420, 100
44667, 420, 99
44668, 420, 99
44673, 419, 99
44674, 420, 99
44675, 419, 99
44676, 419, 99
44685, 419, 99
44686, 419, 99
44687, 419, 99
44688, 419, 99
44693, 419, 99
44694, 419, 99
44695, 419, 99
44696, 419, 99
44697, 419, 98
44698, 419, 98
44699, 419, 98
44700, 419, 98
44701, 418, 98
44702, 418, 98
44703, 418, 98
44704, 419, 98
44705, 418, 98
44706, 418, 98
44761, 416, 96
44762, 416, 96
44763, 416, 96
44764, 417, 96
44809, 415, 96
44810, 415, 96
44811, 415, 96
44812, 415, 96
44813, 414, 95
44814, 414, 95
44869, 408, 88
44870, 408, 88
44881, 414, 76
44882, 414, 76
44883, 414, 76
44884, 414, 76
44913, 413, 75
44917, 412, 75
44918, 412, 75
44925, 411, 76
44926, 411, 76
44927, 411, 76
44928, 411, 76
44953, 403, 67
44954, 403, 67
44955, 403, 67
44973, 416, 65
44974, 416, 65
44975, 416, 65
44977, 416, 63
44978, 416, 63
44997, 416, 62
44998, 416, 62
45009, 415, 65
45013, 416, 64
45033, 414, 63
45034, 414, 63
45035, 414, 63
45036, 414, 63
45037, 426, 69
45038, 426, 69
45039, 426, 69
45040, 426, 69
45041, 425, 64
45042, 425, 64
45043, 425, 64
45044, 425, 64
45045, 428, 66
45046, 428, 66
45047, 429, 66
45048, 427, 62
45049, 427, 62
45050, 426, 62
45051, 429, 64
45052, 431, 67
45053, 429, 67
45054, 427, 66
45055, 429, 67
45056, 430, 69
