# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
13269, 392, 384
13277, 393, 387
13278, 393, 387
13279, 393, 387
13289, 394, 391
13290, 394, 391
13293, 394, 392
13294, 394, 392
13301, 394, 394
13302, 395, 394
13313, 395, 397
13317, 395, 398
13318, 395, 398
13321, 396, 400
13322, 396, 400
13323, 396, 400
13324, 396, 400
13325, 396, 401
13326, 396, 401
13327, 396, 401
13328, 396, 401
13329, 396, 402
13330, 396, 402
13331, 395, 402
13333, 396, 403
13334, 396, 403
13335, 396, 403
13341, 397, 405
13342, 397, 405
13345, 397, 407
13346, 398, 407
13347, 398, 407
13348, 398, 407
13349, 398, 408
13350, 399, 408
13351, 399, 408
13353, 398, 409
13354, 398, 409
13355, 398, 409
13356, 398, 409
13357, 398, 410
13358, 398, 410
13359, 398, 410
13360, 398, 410
13361, 398, 410
13362, 398, 410
13363, 398, 410
13365, 398, 411
13369, 398, 412
13370, 398, 412
13373, 398, 412
13374, 398, 412
13377, 398, 413
13378, 398, 413
13379, 398, 414
13381, 397, 414
13382, 397, 414
13383, 397, 414
13385, 396, 414
13386, 396, 414
13389, 396, 415
13390, 396, 415
13391, 396, 416
13392, 396, 416
13393, 396, 416
13394, 396, 416
13395, 396, 416
13397, 396, 417
13398, 396, 418
13399, 397, 418
13400, 397, 418
13401, 396, 417
13402, 396, 417
13403, 396, 417
13404, 396, 417
13405, 397, 418
13406, 397, 418
13407, 397, 418
13409, 396, 419
13410, 396, 419
13411, 396, 419
13412, 396, 419
13413, 397, 420
13414, 397, 420
13415, 397, 420
13417, 396, 421
13418, 396, 421
13419, 396, 421
13433, 396, 424
13434, 396, 424
13435, 396, 424
13436, 396, 424
13437, 396, 424
13438, 396, 424
13439, 396, 424
13440, 396, 424
13441, 397, 424
13442, 397, 424
13453, 398, 426
13454, 398, 426
13455, 398, 426
13461, 398, 428
13462, 398, 428
13469, 397, 428
13470, 397, 428
13471, 397, 428
13472, 397, 429
13473, 397, 430
13474, 397, 430
13475, 397, 430
13476, 398, 430
13477, 397, 430
13481, 397, 431
13482, 397, 431
13485, 397, 432
13486, 397, 432
13487, 397, 432
13488, 397, 432
13489, 397, 433
13490, 397, 433
13491, 398, 433
13497, 396, 435
13498, 396, 435
13499, 396, 435
13500, 397, 435
13501, 396, 436
13502, 396, 436
13503, 396, 436
13505, 396, 438
13506, 396, 438
13507, 396, 438
13508, 396, 439
13509, 396, 439
13510, 396, 439
13511, 396, 439
13512, 396, 439
13513, 396, 440
13514, 396, 440
13515, 395, 440
13517, 397, 443
13518, 397, 443
13519, 397, 443
13520, 397, 443
13521, 397, 444
13522, 397, 444
13523, 397, 444
13524, 397, 444
13525, 397, 445
13526, 397, 445
13527, 397, 445
13528, 397, 446
13529, 397, 446
13530, 397, 447
13531, 396, 447
13532, 397, 447
13533, 396, 448
13534, 396, 448
13535, 397, 448
13536, 397, 449
13537, 397, 450
13538, 397, 450
13539, 397, 450
13541, 398, 451
13545, 398, 453
13546, 398, 453
13547, 398, 453
13549, 400, 454
13550, 400, 454
13551, 400, 454
13552, 400, 454
13553, 400, 454
13554, 400, 454
13557, 401, 457
13558, 401, 457
13559, 401, 458
13560, 401, 458
13561, 402, 458
13562, 402, 459
13563, 402, 459
13581, 404, 462
13582, 404, 462
13583, 404, 462
13585, 404, 463
13586, 404, 463
13587, 405, 463
13597, 407, 464
13598, 407, 464
13599, 407, 465
