# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
46843, 313, 253
46845, 313, 253
46846, 313, 253
46847, 313, 253
46848, 315, 253
46849, 315, 252
46850, 315, 252
46851, 315, 252
46852, 315, 252
46853, 315, 252
46854, 315, 252
46855, 315, 252
46856, 315, 252
46857, 316, 252
46858, 316, 252
46859, 316, 252
46860, 316, 251
46861, 316, 251
46862, 316, 251
46863, 317, 251
46865, 312, 257
46866, 312, 257
46867, 312, 257
46868, 313, 258
46873, 320, 248
46874, 320, 248
46875, 320, 248
46876, 320, 248
46877, 323, 245
46878, 323, 245
46879, 323, 245
46880, 323, 245
46881, 325, 243
46882, 325, 243
46883, 325, 243
46884, 325, 243
46885, 326, 242
46886, 326, 242
46887, 326, 243
46888, 326, 242
46889, 327, 241
46890, 327, 241
46891, 327, 241
46892, 327, 240
46893, 328, 240
46894, 328, 240
46895, 328, 240
46896, 329, 240
46897, 329, 238
46898, 329, 238
46899, 329, 238
46900, 331, 238
46901, 330, 238
46902, 330, 238
46903, 330, 238
46904, 330, 237
46905, 331, 237
46906, 331, 237
46907, 331, 237
46908, 331, 236
46909, 332, 236
46910, 332, 236
46911, 332, 236
46912, 335, 237
46913, 333, 235
46914, 333, 235
46915, 333, 235
46916, 333, 235
46917, 334, 235
46918, 334, 235
46919, 334, 235
46920, 336, 235
46921, 334, 234
46922, 334, 234
46923, 334, 234
46924, 336, 232
46925, 335, 233
46926, 335, 233
46927, 335, 233
46928, 336, 232
46929, 336, 231
46930, 336, 231
46931, 336, 231
46932, 337, 231
46933, 337, 231
46934, 337, 231
46935, 337, 231
46936, 337, 231
46937, 338, 230
46938, 338, 230
46939, 338, 230
46940, 339, 230
46941, 339, 229
46942, 339, 229
46943, 339, 229
46944, 339, 229
46945, 340, 229
46946, 340, 229
46947, 340, 228
46949, 339, 227
46950, 339, 227
46951, 339, 227
46952, 339, 226
46953, 340, 226
46954, 340, 226
46955, 340, 226
46956, 340, 226
46957, 341, 225
46958, 341, 225
46959, 341, 225
46960, 342, 225
46961, 342, 225
46962, 342, 225
46963, 342, 225
46965, 343, 223
46966, 343, 223
46967, 343, 223
46968, 343, 222
46969, 344, 222
46970, 344, 222
