# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
14685, 216, 133
14686, 216, 133
14687, 216, 133
14688, 216, 133
14689, 216, 131
14690, 216, 131
14691, 216, 131
14692, 216, 131
14693, 215, 130
14694, 215, 130
14695, 215, 130
14696, 215, 129
14697, 216, 128
14698, 216, 128
14699, 216, 128
14700, 216, 127
14701, 216, 126
14702, 216, 126
14703, 215, 126
14704, 215, 125
14705, 216, 125
14706, 216, 125
14707, 216, 125
14708, 216, 124
14709, 216, 124
14710, 216, 124
14711, 215, 124
14712, 215, 123
14713, 215, 122
14714, 215, 122
14715, 215, 122
14716, 214, 122
14717, 213, 121
14718, 213, 121
14719, 213, 121
14720, 213, 121
14721, 213, 120
14722, 213, 120
14723, 213, 120
14724, 213, 120
14725, 211, 119
14726, 211, 119
14727, 211, 119
14728, 211, 118
14729, 211, 117
14730, 211, 117
14731, 211, 117
14732, 211, 117
14733, 210, 116
14734, 210, 116
14735, 210, 116
14737, 209, 115
14738, 209, 115
14739, 208, 115
14740, 208, 115
14741, 208, 115
14742, 208, 115
14743, 208, 115
14745, 208, 113
14746, 208, 113
14747, 208, 113
14748, 208, 113
14749, 207, 113
14750, 207, 112
14751, 207, 113
14753, 207, 112
14754, 207, 112
14755, 207, 112
14757, 206, 110
14758, 206, 110
14759, 206, 110
14761, 206, 109
14762, 206, 109
14763, 206, 109
14764, 206, 108
14765, 206, 108
14766, 206, 108
14767, 206, 108
14768, 206, 108
14769, 206, 108
14770, 206, 108
14771, 206, 108
14773, 206, 107
14774, 206, 107
14775, 205, 106
14777, 205, 106
14778, 205, 106
14779, 205, 106
14780, 205, 106
14781, 204, 104
14782, 204, 104
14783, 204, 104
14784, 204, 104
14785, 204, 104
14786, 204, 104
14787, 204, 104
14793, 203, 102
14794, 203, 102
14795, 203, 102
14796, 203, 102
14797, 203, 102
14798, 203, 102
14799, 203, 102
14801, 203, 100
14802, 203, 100
14803, 203, 100
14805, 203, 99
14806, 203, 99
14807, 203, 99
14808, 203, 99
14809, 203, 98
14810, 203, 98
14811, 203, 98
14817, 202, 96
14818, 202, 96
14819, 203, 96
14821, 203, 95
14822, 203, 95
14823, 203, 95
14824, 203, 95
14825, 203, 95
14826, 203, 95
14827, 203, 95
14829, 203, 94
14830, 203, 94
14833, 202, 93
14834, 202, 93
14835, 202, 93
14836, 202, 93
14837, 202, 93
14838, 202, 93
14839, 203, 92
14841, 203, 92
14842, 203, 92
14843, 203, 91
14844, 203, 91
14845, 203, 90
14846, 203, 90
14847, 203, 90
14848, 203, 90
14849, 203, 89
14850, 203, 89
14851, 203, 89
14852, 203, 89
14853, 202, 88
14854, 202, 88
14855, 202, 88
14857, 201, 87
14858, 201, 87
14859, 201, 87
14860, 201, 87
14861, 201, 86
14862, 201, 86
14863, 201, 86
14864, 201, 85
14865, 200, 84
14866, 200, 84
14867, 200, 84
14868, 200, 84
14869, 199, 82
14870, 199, 83
14871, 199, 83
14873, 198, 82
14874, 198, 82
14875, 198, 82
14965, 202, 71
14969, 214, 72
14970, 214, 72
14973, 216, 72
14974, 216, 72
14975, 216, 72
14977, 216, 71
14978, 216, 71
14979, 217, 71
14981, 216, 70
14982, 216, 70
14983, 216, 70
14985, 216, 69
14986, 216, 69
14987, 216, 69
14988, 215, 69
14989, 217, 69
14990, 217, 69
14991, 217, 69
14992, 217, 69
14993, 215, 67
14994, 215, 67
14995, 215, 67
14996, 215, 67
14997, 215, 66
14998, 215, 66
14999, 215, 66
15000, 216, 65
15001, 214, 65
15002, 214, 65
15003, 214, 65
15004, 215, 63
15005, 212, 65
15006, 212, 65
15007, 212, 65
15008, 210, 65
15009, 211, 64
15010, 211, 64
15011, 211, 64
15012, 210, 64
15013, 210, 65
15014, 210, 65
15015, 210, 65
15016, 211, 68
15017, 210, 63
15018, 213, 62
15019, 213, 61
15020, 214, 60
15021, 212, 61
15022, 212, 61
15023, 212, 61
15025, 214, 59
15026, 214, 59
15037, 211, 59
15038, 211, 59
15081, 214, 55
15082, 214, 55
15093, 215, 56
15094, 215, 56
15095, 215, 56
15096, 215, 56
15105, 216, 56
15106, 216, 56
15109, 216, 55
15110, 216, 55
15111, 216, 55
15157, 205, 64
15158, 205, 64
15161, 206, 63
15162, 206, 63
15163, 206, 63
