# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
11924, 335, 165
11943, 336, 158
11944, 336, 158
11945, 337, 157
11946, 337, 157
11947, 337, 157
11948, 337, 157
11981, 341, 147
11982, 341, 147
11983, 341, 147
11984, 341, 146
11985, 341, 145
11986, 341, 145
11987, 341, 145
11988, 341, 145
11989, 341, 145
11990, 341, 145
11991, 341, 144
11993, 341, 144
11994, 341, 144
11995, 341, 144
11997, 342, 143
11998, 342, 143
11999, 342, 143
12000, 342, 143
12001, 342, 141
12002, 342, 141
12003, 342, 141
12004, 342, 141
12005, 343, 140
12006, 343, 140
12007, 343, 140
12008, 343, 140
12009, 343, 139
12010, 343, 139
12011, 343, 139
12012, 344, 139
12013, 344, 137
12014, 344, 137
12015, 344, 137
12016, 344, 136
12017, 345, 136
12018, 345, 135
12019, 345, 135
12020, 345, 135
12021, 346, 134
12022, 346, 134
12023, 346, 134
12024, 346, 133
12025, 346, 132
12026, 346, 132
12027, 346, 132
12028, 347, 132
12029, 347, 130
12030, 347, 130
12031, 347, 130
12032, 347, 130
12033, 347, 129
12034, 347, 129
12035, 347, 129
12036, 347, 128
12037, 347, 128
12038, 347, 128
12039, 347, 128
12041, 348, 127
12042, 348, 127
12043, 347, 127
12044, 347, 127
12045, 348, 126
12046, 348, 126
12047, 348, 126
12048, 348, 126
12049, 347, 126
12050, 347, 126
12051, 347, 126
12057, 347, 123
12058, 347, 123
12059, 347, 122
12060, 347, 122
12061, 348, 122
12062, 348, 122
12063, 348, 122
12069, 347, 122
12070, 347, 122
12071, 347, 122
12077, 347, 120
12078, 346, 119
12079, 347, 119
12081, 346, 119
12082, 346, 119
12083, 346, 119
12085, 347, 118
12086, 347, 118
12087, 346, 118
12089, 347, 117
12090, 347, 117
12093, 347, 117
12094, 347, 117
12095, 347, 118
12096, 347, 117
12097, 347, 117
12098, 347, 117
12099, 347, 117
12101, 347, 116
12102, 347, 115
12103, 347, 115
12105, 347, 115
12106, 347, 115
12107, 346, 115
12108, 346, 115
12109, 346, 114
12110, 346, 114
12111, 346, 114
12113, 347, 113
12114, 347, 113
12115, 347, 113
12117, 347, 112
12118, 347, 112
12119, 347, 112
12120, 346, 111
12121, 347, 111
12122, 347, 111
12123, 346, 111
12125, 347, 110
12126, 347, 110
12127, 347, 110
12129, 347, 109
12130, 347, 109
12131, 347, 109
12132, 347, 108
12133, 346, 108
12134, 346, 108
12135, 346, 108
12137, 347, 107
12138, 347, 107
12139, 347, 107
12140, 348, 107
12141, 347, 106
12142, 347, 106
12143, 347, 106
12144, 347, 105
12145, 347, 105
12146, 347, 105
12147, 347, 105
12149, 348, 104
12150, 348, 104
12151, 348, 104
12152, 348, 103
12153, 348, 103
12154, 348, 103
12155, 348, 103
12156, 347, 103
12157, 347, 102
12158, 347, 102
12159, 347, 101
12160, 347, 101
12161, 347, 100
12162, 347, 100
12163, 347, 100
12164, 347, 100
12165, 348, 99
12166, 348, 99
12167, 348, 98
12168, 347, 98
12169, 348, 97
12170, 348, 97
12171, 348, 97
12172, 348, 96
12173, 348, 96
12174, 348, 96
12175, 348, 96
12177, 349, 95
12178, 349, 95
12179, 349, 95
12180, 349, 94
12181, 349, 93
12182, 349, 93
12183, 349, 93
12184, 349, 93
12185, 350, 93
12193, 351, 90
12194, 351, 90
12195, 351, 90
12197, 351, 89
12198, 351, 89
12199, 351, 89
12213, 352, 85
12214, 352, 85
12215, 353, 84
12216, 353, 84
12241, 352, 80
12242, 352, 80
12249, 354, 78
12250, 354, 78
12251, 354, 79
12257, 355, 76
12258, 355, 76
12281, 357, 72
12282, 357, 72
12283, 357, 72
12284, 357, 72
12285, 358, 71
12286, 358, 71
12287, 358, 71
12288, 358, 71
12289, 358, 70
12290, 358, 70
12291, 358, 70
12313, 358, 64
12314, 358, 64
12315, 358, 64
12316, 358, 64
12321, 358, 63
12322, 358, 63
12369, 362, 54
12370, 362, 54
12371, 362, 54
12372, 362, 54
12373, 362, 54
