# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
5617, 368, 219
5618, 368, 219
5619, 368, 219
5620, 368, 219
5621, 364, 219
5622, 364, 219
5623, 364, 219
5624, 364, 219
5625, 363, 219
5626, 363, 219
5627, 363, 218
5628, 363, 218
5629, 363, 217
5630, 363, 217
5631, 363, 217
5632, 363, 217
5633, 363, 216
5634, 363, 216
5635, 363, 216
5636, 364, 216
5637, 364, 216
5638, 364, 216
5639, 364, 216
5641, 364, 215
5642, 364, 215
5643, 365, 215
5644, 365, 215
5645, 365, 214
5646, 365, 214
5647, 365, 215
5648, 366, 214
5649, 367, 213
5650, 367, 213
5651, 367, 213
5652, 367, 213
5653, 368, 213
5654, 367, 213
5655, 368, 213
5656, 370, 213
5657, 369, 212
5658, 369, 212
5659, 369, 212
5661, 370, 211
5662, 370, 211
5663, 370, 211
5664, 370, 210
5665, 371, 200
5666, 371, 200
5667, 371, 200
5668, 371, 200
5669, 371, 200
5670, 371, 200
5671, 371, 200
5672, 373, 209
5673, 372, 209
5674, 372, 209
5675, 373, 209
5676, 374, 209
5677, 373, 207
5678, 373, 207
5679, 373, 207
5680, 373, 207
5681, 375, 206
5682, 375, 206
5683, 375, 206
5684, 375, 206
5685, 376, 206
5686, 376, 206
5687, 376, 206
5688, 376, 206
5689, 376, 198
5690, 376, 198
5691, 377, 206
5692, 378, 205
5693, 377, 204
5694, 377, 204
5695, 377, 204
5696, 378, 203
5697, 378, 200
5698, 378, 200
5699, 378, 200
5700, 378, 200
5701, 379, 202
5702, 379, 202
5703, 379, 202
5704, 380, 202
5705, 381, 202
5706, 381, 202
5707, 381, 203
5708, 382, 203
5709, 382, 202
5710, 382, 202
5711, 382, 202
5712, 382, 200
5713, 382, 200
5714, 383, 200
5715, 383, 200
5716, 383, 200
5717, 383, 200
5718, 383, 200
5719, 383, 200
5720, 384, 199
5721, 384, 198
5722, 384, 198
5723, 384, 198
5724, 384, 197
5725, 385, 198
5726, 386, 198
5727, 386, 199
5729, 386, 188
5730, 386, 188
5731, 385, 187
5732, 385, 187
5733, 386, 187
5734, 386, 188
5735, 386, 188
5736, 388, 196
5737, 390, 195
5738, 390, 195
5739, 390, 195
5740, 391, 194
5741, 392, 195
5742, 392, 195
5743, 392, 195
5744, 393, 195
5745, 394, 187
5746, 394, 187
5747, 394, 187
5748, 395, 194
5749, 395, 186
5750, 395, 186
5751, 395, 186
5752, 395, 186
5753, 399, 194
5754, 399, 194
5755, 399, 194
5756, 400, 194
5757, 399, 186
5758, 399, 186
5759, 401, 194
5760, 402, 194
5765, 391, 182
5766, 392, 181
5767, 392, 181
5768, 392, 181
5769, 387, 177
5770, 387, 177
5771, 387, 177
5772, 387, 177
5773, 385, 174
5774, 385, 174
5775, 385, 174
5776, 385, 174
5777, 383, 171
5778, 383, 171
5779, 383, 171
5780, 383, 171
5781, 383, 170
5782, 383, 170
5783, 382, 170
5784, 382, 169
5785, 383, 169
5786, 383, 169
5787, 383, 169
5789, 384, 166
5790, 384, 166
5791, 384, 166
5792, 384, 166
5793, 385, 165
5794, 385, 165
5795, 385, 165
5796, 385, 165
5797, 385, 164
5798, 385, 164
5799, 385, 164
5800, 385, 163
