# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
15969, 223, 409
15970, 223, 409
15971, 223, 409
15972, 224, 409
15973, 224, 409
15974, 224, 409
15977, 226, 411
15978, 226, 411
15981, 224, 410
15982, 224, 410
15983, 224, 410
15984, 223, 410
15985, 223, 411
15986, 223, 411
15993, 224, 412
15994, 224, 412
15995, 224, 412
15996, 224, 412
16001, 225, 413
16002, 225, 413
16003, 225, 414
16005, 225, 413
16006, 225, 413
16007, 225, 413
16008, 225, 414
16009, 225, 414
16010, 225, 414
16013, 225, 416
16014, 225, 416
16015, 225, 416
16016, 225, 416
16017, 225, 416
16018, 225, 416
16019, 225, 416
16020, 224, 416
16021, 224, 417
16022, 224, 417
16023, 224, 417
16025, 226, 418
16026, 226, 418
16027, 225, 418
16029, 225, 419
16030, 225, 419
16031, 225, 419
16033, 226, 419
16034, 226, 420
16035, 226, 419
16045, 225, 421
16046, 225, 421
16047, 225, 421
16048, 228, 421
16049, 228, 421
16050, 226, 422
16051, 226, 422
16053, 226, 423
16054, 226, 423
16055, 226, 423
16065, 226, 425
16066, 226, 425
16067, 227, 425
16068, 226, 425
16069, 227, 426
16070, 227, 426
16071, 227, 426
16072, 227, 426
16073, 227, 426
16074, 227, 426
16075, 227, 426
16085, 227, 429
16086, 227, 429
16087, 227, 429
16088, 227, 429
16089, 227, 429
16090, 227, 429
16091, 227, 429
16093, 227, 429
16094, 228, 430
16095, 227, 430
16101, 227, 431
16102, 227, 431
16103, 227, 431
16104, 227, 431
16105, 227, 431
16106, 227, 431
16107, 227, 431
16117, 228, 433
16118, 228, 434
16119, 228, 434
16121, 228, 433
16122, 228, 433
16123, 229, 434
16125, 228, 435
16126, 228, 435
16127, 228, 435
16128, 228, 435
16129, 229, 435
16130, 229, 435
16131, 229, 435
16145, 230, 436
16146, 230, 436
16147, 230, 436
16148, 230, 436
16149, 230, 437
16150, 230, 437
16151, 230, 437
16153, 230, 437
16154, 230, 437
16157, 231, 438
16158, 231, 438
16159, 232, 438
16161, 231, 439
16162, 231, 439
16163, 231, 439
16164, 231, 439
16165, 232, 439
16166, 232, 439
16167, 232, 439
16169, 232, 439
16170, 232, 439
16171, 233, 439
16173, 233, 439
16174, 233, 439
16175, 233, 440
16177, 233, 441
16178, 233, 441
16179, 233, 441
16180, 233, 442
16181, 234, 441
16182, 234, 441
16183, 235, 441
16185, 236, 440
16186, 236, 440
16187, 236, 440
16189, 236, 440
16190, 236, 440
16191, 236, 440
16193, 236, 443
16197, 236, 442
16198, 236, 442
16199, 236, 442
16200, 236, 442
16201, 236, 442
16202, 236, 442
16203, 237, 442
16205, 238, 442
16206, 238, 442
16207, 238, 442
16209, 237, 443
16210, 237, 443
16211, 237, 443
16212, 237, 444
16213, 239, 444
16214, 239, 444
16215, 239, 444
16217, 238, 444
16218, 239, 443
16219, 239, 443
16233, 241, 444
16234, 241, 444
16235, 242, 444
16236, 241, 444
16237, 243, 444
16238, 243, 444
16239, 243, 445
16240, 243, 445
16241, 242, 445
16242, 242, 445
16243, 243, 444
16245, 242, 447
16246, 242, 447
16247, 242, 447
16248, 242, 447
16249, 243, 446
16250, 243, 446
16251, 243, 446
16252, 243, 445
16253, 245, 445
16254, 245, 445
16255, 245, 445
16257, 246, 446
16258, 246, 446
16259, 246, 446
16260, 246, 447
16265, 245, 447
16266, 245, 447
16267, 247, 446
16268, 247, 447
16269, 247, 447
16270, 247, 447
16271, 247, 447
16272, 247, 447
16273, 247, 447
16274, 247, 447
16275, 248, 447
16276, 248, 447
16277, 248, 447
16278, 248, 447
16279, 248, 447
16281, 248, 448
16282, 248, 449
16289, 250, 449
16290, 250, 449
16291, 250, 449
16293, 251, 449
16294, 251, 449
16295, 251, 449
16297, 251, 449
16298, 251, 449
16299, 252, 449
16301, 252, 449
16302, 252, 449
16303, 252, 450
16305, 253, 451
16306, 253, 451
16307, 253, 451
16309, 253, 450
16310, 253, 450
16311, 253, 450
16313, 255, 451
16314, 255, 451
16315, 255, 450
16317, 254, 450
16318, 254, 450
16319, 254, 450
16321, 255, 451
16322, 255, 451
16325, 256, 450
16326, 256, 450
16327, 256, 450
16328, 257, 452
16329, 258, 451
16330, 258, 451
16331, 258, 451
16337, 258, 453
16338, 258, 453
16339, 258, 453
16340, 258, 453
16341, 259, 451
16342, 259, 451
16343, 259, 451
16344, 259, 451
16345, 260, 452
16346, 260, 452
16347, 260, 452
16353, 261, 453
16354, 261, 453
16355, 261, 453
16361, 261, 454
16362, 261, 454
16363, 261, 454
16365, 263, 454
16366, 263, 454
16367, 263, 454
16369, 263, 454
16370, 263, 454
16377, 263, 455
16378, 265, 454
16379, 265, 454
16380, 265, 454
16381, 265, 455
16382, 265, 455
16383, 265, 455
16385, 266, 455
16386, 266, 455
16387, 266, 456
16393, 267, 457
16394, 267, 457
16395, 267, 457
16396, 267, 457
16397, 267, 457
16398, 267, 457
16399, 267, 457
16400, 267, 457
16401, 267, 457
16402, 267, 457
16403, 268, 458
16409, 270, 457
16410, 270, 457
16421, 270, 460
16422, 270, 460
16423, 270, 460
16424, 270, 460
16425, 271, 459
16426, 271, 459
16427, 271, 460
16437, 272, 461
16438, 272, 461
16439, 272, 461
16441, 273, 461
16442, 273, 461
16443, 273, 461
16444, 273, 461
16445, 273, 462
16446, 273, 462
16447, 273, 462
16448, 273, 462
16449, 273, 463
16450, 273, 463
16451, 273, 462
16453, 275, 462
16454, 275, 462
16457, 275, 463
16458, 275, 463
16459, 275, 463
16460, 275, 463
16463, 275, 463
16469, 277, 465
16470, 277, 465
16473, 278, 463
16474, 278, 463
16475, 278, 463
16481, 277, 466
16482, 277, 466
16483, 277, 466
16484, 278, 465
16493, 281, 465
16494, 281, 465
16495, 281, 465
16496, 281, 465
16497, 280, 465
16498, 280, 465
16499, 280, 465
16509, 281, 468
16510, 281, 468
16511, 281, 468
16513, 281, 468
16514, 281, 468
16515, 281, 468
16517, 281, 467
16518, 281, 467
16537, 285, 468
16538, 285, 468
16539, 285, 468
16540, 285, 468
16541, 284, 469
16542, 284, 469
