# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
33753, 430, 114
33754, 430, 114
33755, 430, 114
33756, 431, 115
33757, 429, 113
33758, 429, 113
33759, 429, 113
33769, 430, 114
33770, 430, 114
33771, 430, 114
33773, 427, 113
33774, 427, 113
33775, 428, 113
33785, 430, 116
33786, 430, 116
33787, 431, 116
33789, 429, 117
33790, 430, 117
33796, 444, 120
33797, 446, 119
33798, 446, 120
33799, 446, 120
33801, 446, 130
33802, 446, 130
33803, 446, 130
33805, 445, 118
33806, 445, 118
33807, 445, 119
33808, 442, 118
33809, 446, 123
33810, 442, 119
33813, 446, 122
33814, 444, 120
33815, 441, 114
33816, 444, 125
33817, 443, 121
33818, 443, 121
33819, 443, 122
33820, 448, 124
33821, 446, 122
33822, 446, 122
33823, 447, 122
33825, 446, 121
33826, 446, 121
33827, 446, 121
33829, 446, 121
33830, 446, 121
33831, 446, 121
33837, 446, 122
33838, 446, 122
33839, 447, 122
33841, 447, 123
33842, 447, 123
33843, 447, 123
33844, 447, 123
33845, 447, 123
33846, 447, 123
33865, 459, 114
33866, 459, 114
33867, 459, 114
33869, 459, 114
33870, 459, 114
