# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
47273, 485, 209
47274, 485, 209
47275, 485, 209
47276, 485, 209
47277, 485, 208
47278, 485, 208
47279, 485, 208
47281, 486, 207
47282, 486, 207
47283, 485, 205
47285, 485, 205
47286, 485, 205
47287, 485, 205
47288, 486, 205
47289, 488, 205
47290, 488, 205
47291, 488, 205
47292, 488, 203
47293, 487, 203
47294, 487, 203
47295, 487, 203
47296, 487, 203
47297, 487, 203
47298, 487, 203
47299, 487, 201
47301, 488, 200
47302, 488, 200
47303, 488, 200
47304, 488, 200
47305, 488, 199
47306, 488, 199
47307, 488, 199
47308, 488, 198
47309, 488, 199
47310, 488, 199
47311, 488, 198
47312, 488, 197
47313, 489, 199
47314, 489, 199
47315, 489, 199
47317, 489, 196
47318, 489, 196
47319, 489, 196
47320, 489, 196
47321, 488, 195
47322, 488, 195
47323, 488, 195
47324, 488, 195
47325, 488, 195
47326, 488, 195
47327, 488, 195
47329, 488, 194
47330, 488, 194
47333, 487, 194
47334, 487, 194
47335, 487, 194
47337, 486, 194
47338, 486, 194
47339, 486, 194
47341, 486, 193
47342, 486, 193
47343, 486, 193
47345, 486, 193
47346, 486, 194
47347, 485, 194
47361, 485, 192
47362, 484, 192
47363, 484, 193
47365, 484, 192
47366, 484, 192
47367, 484, 192
47373, 485, 191
47374, 485, 191
47375, 485, 191
47376, 485, 191
47377, 484, 190
47378, 484, 190
47379, 484, 190
47381, 484, 190
47397, 482, 188
47398, 482, 188
47399, 482, 188
47400, 482, 188
47401, 482, 187
47402, 482, 187
47403, 482, 187
47421, 481, 184
47422, 481, 184
47423, 481, 184
47424, 480, 184
47426, 480, 184
47427, 480, 184
47437, 479, 183
47438, 479, 183
47441, 479, 182
47442, 479, 182
47443, 479, 182
47444, 479, 182
47445, 480, 182
47446, 480, 182
47447, 480, 182
47465, 478, 179
47466, 478, 179
47467, 478, 179
47469, 479, 178
47470, 479, 178
47471, 479, 178
47477, 478, 177
47478, 478, 177
47479, 478, 177
47480, 478, 177
47481, 476, 177
47482, 476, 177
47483, 476, 177
47493, 477, 174
47494, 477, 174
47495, 477, 174
47497, 477, 173
47498, 477, 173
47499, 477, 174
47509, 476, 172
47510, 476, 172
47511, 476, 172
47512, 476, 172
47513, 478, 171
47514, 478, 171
47515, 478, 171
47516, 478, 171
47517, 477, 171
47518, 477, 171
47519, 476, 171
47525, 475, 170
47526, 475, 170
47527, 475, 170
47528, 475, 170
47533, 475, 169
47534, 475, 169
47537, 475, 168
47538, 475, 168
47541, 474, 168
47542, 474, 168
47543, 474, 168
47553, 474, 166
47554, 474, 166
47565, 473, 164
47566, 473, 164
47567, 473, 164
47568, 472, 164
47569, 473, 164
47570, 473, 164
47571, 473, 164
47601, 470, 161
47602, 470, 161
47603, 470, 161
47605, 470, 161
47606, 470, 161
47607, 470, 161
47621, 469, 160
47622, 469, 160
47623, 469, 160
47624, 469, 159
47625, 469, 159
47626, 469, 159
47637, 468, 159
47638, 468, 159
47639, 468, 159
47640, 467, 159
47641, 468, 158
47642, 468, 158
47643, 468, 158
47677, 466, 153
47678, 466, 153
47681, 466, 153
47682, 466, 153
47683, 466, 153
47685, 464, 153
47686, 464, 153
47713, 464, 151
47714, 464, 151
47725, 463, 151
47726, 463, 151
47727, 463, 151
47789, 459, 145
47790, 459, 145
47791, 459, 145
47792, 459, 145
47793, 460, 146
47794, 460, 146
47795, 460, 146
47801, 459, 146
47802, 459, 146
47803, 459, 146
47805, 459, 145
47806, 459, 145
47807, 459, 145
47821, 458, 143
47822, 458, 143
47823, 458, 143
47829, 457, 142
47830, 457, 142
47841, 456, 141
47842, 456, 141
47843, 456, 141
47845, 456, 141
47846, 456, 141
47847, 455, 141
47849, 455, 140
47850, 455, 140
47851, 455, 140
47861, 453, 139
47862, 453, 139
47863, 453, 139
47864, 453, 139
47865, 453, 139
47866, 453, 138
47867, 453, 138
47869, 453, 137
47870, 453, 137
47871, 453, 137
47872, 453, 136
47873, 452, 137
47874, 452, 137
47875, 452, 137
47877, 451, 137
47878, 451, 137
47879, 451, 137
