# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
34698, 155, 372
34699, 155, 372
34701, 158, 372
34702, 157, 372
34703, 157, 372
34704, 157, 373
34705, 157, 373
34706, 157, 373
34707, 157, 373
34713, 155, 372
34714, 155, 372
34715, 155, 372
34716, 155, 372
34717, 155, 373
34718, 155, 373
34719, 155, 373
34720, 155, 373
34721, 154, 373
34722, 154, 373
34723, 154, 373
34729, 154, 374
34730, 154, 374
34731, 154, 374
34733, 141, 380
34734, 141, 380
34735, 154, 374
34736, 141, 380
34737, 155, 375
34738, 155, 375
34739, 155, 375
34740, 155, 375
34741, 155, 376
34742, 155, 375
34743, 154, 376
34753, 153, 376
34754, 153, 376
34755, 153, 376
34769, 150, 374
34770, 150, 374
34771, 150, 374
34773, 150, 374
34774, 150, 374
34775, 149, 374
34776, 149, 374
34777, 151, 371
34778, 151, 371
34779, 151, 371
34780, 137, 375
34781, 138, 374
34782, 138, 374
34783, 138, 374
34784, 138, 374
34785, 140, 373
34786, 140, 373
34787, 140, 373
34788, 140, 373
34845, 132, 374
34846, 132, 374
34847, 132, 374
34848, 132, 374
34849, 128, 375
34850, 128, 375
34851, 128, 375
34852, 128, 375
34853, 126, 376
34854, 126, 376
34855, 126, 376
34856, 126, 376
34857, 124, 377
34858, 124, 377
34859, 124, 377
34860, 124, 377
34861, 123, 377
34862, 123, 377
34863, 123, 377
34864, 123, 378
34865, 123, 378
34866, 123, 378
34867, 122, 378
34869, 121, 378
34870, 121, 378
34871, 120, 378
34872, 120, 378
34873, 120, 379
34874, 120, 379
34875, 120, 379
34876, 120, 380
34877, 120, 379
34878, 120, 379
34879, 120, 379
34893, 118, 382
34894, 118, 382
34895, 118, 382
34897, 118, 382
34898, 118, 382
34899, 118, 382
34900, 118, 382
34909, 117, 382
34929, 115, 384
34930, 115, 384
34931, 115, 384
34932, 115, 384
34933, 116, 385
34934, 116, 385
34935, 116, 385
34949, 115, 387
34950, 115, 387
34951, 115, 387
34952, 115, 387
34977, 113, 388
34978, 113, 388
34979, 113, 388
34980, 113, 388
34981, 113, 388
34982, 113, 388
34983, 113, 388
34993, 112, 391
34994, 112, 391
34995, 112, 391
34996, 112, 391
34997, 112, 391
34998, 112, 391
34999, 112, 392
35001, 113, 392
35002, 113, 392
35003, 113, 392
35009, 112, 393
35010, 112, 393
35011, 112, 393
35012, 112, 393
35013, 112, 394
35014, 111, 394
35015, 111, 394
35017, 111, 395
35018, 111, 395
35019, 111, 395
35021, 111, 395
35022, 111, 395
35029, 109, 397
35030, 109, 397
35031, 109, 397
35032, 109, 397
35033, 109, 398
35034, 109, 398
35035, 109, 398
35053, 106, 402
35054, 106, 402
35055, 106, 402
35057, 94, 398
35058, 94, 398
35059, 94, 398
35060, 94, 398
35065, 95, 399
35066, 95, 399
35069, 95, 399
35070, 95, 399
