# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
24325, 222, 140
24326, 222, 140
24327, 222, 140
24328, 222, 140
24329, 223, 141
24330, 223, 141
24331, 223, 141
24332, 223, 141
24333, 223, 141
24334, 223, 141
24335, 223, 141
24337, 224, 139
24338, 224, 139
24339, 224, 139
24340, 224, 139
24341, 223, 139
24342, 223, 138
24345, 224, 137
24346, 224, 137
24347, 223, 137
24348, 223, 136
24349, 223, 135
24350, 223, 135
24351, 223, 135
24352, 223, 135
24353, 223, 134
24354, 223, 134
24355, 223, 134
24356, 223, 133
24357, 223, 133
24358, 223, 133
24359, 223, 133
24361, 222, 132
24362, 222, 131
24363, 222, 131
24365, 222, 130
24366, 222, 130
24367, 222, 130
24368, 222, 130
24369, 222, 129
24370, 222, 129
24371, 222, 129
24373, 222, 128
24374, 222, 128
24375, 222, 128
24377, 222, 126
24378, 222, 126
24379, 222, 126
24380, 222, 126
24381, 222, 125
24382, 222, 125
24383, 222, 125
24384, 222, 125
24385, 222, 124
24386, 222, 124
24387, 223, 124
24388, 223, 123
24389, 222, 123
24390, 222, 123
24393, 222, 121
24394, 222, 121
24395, 222, 121
24396, 222, 121
24397, 222, 120
24398, 222, 120
24399, 222, 120
24400, 222, 120
24401, 222, 119
24402, 222, 119
24403, 222, 119
24404, 222, 119
24405, 222, 117
24406, 222, 117
24407, 222, 117
24408, 222, 116
24409, 221, 116
24410, 221, 116
24411, 221, 116
24412, 221, 116
24413, 221, 115
24414, 221, 115
24415, 221, 115
24416, 220, 114
24417, 220, 112
24418, 220, 112
24419, 220, 112
24420, 220, 112
24421, 219, 110
24422, 219, 110
24423, 219, 110
24424, 219, 109
24425, 218, 109
24426, 218, 109
24427, 218, 109
24428, 218, 108
24429, 217, 107
24430, 217, 107
24431, 217, 107
24432, 217, 107
24433, 217, 105
24434, 217, 105
24435, 217, 105
24436, 217, 104
24437, 216, 103
24438, 216, 103
24439, 216, 103
24440, 215, 103
24441, 215, 102
24442, 215, 102
24443, 215, 102
24444, 214, 102
24445, 215, 101
24446, 215, 101
24447, 215, 101
24448, 215, 100
24449, 215, 100
24450, 215, 100
24451, 215, 100
24452, 215, 98
24453, 215, 98
24454, 215, 98
24455, 215, 98
24456, 215, 98
24457, 215, 96
24458, 215, 96
24459, 215, 96
24460, 215, 95
24461, 214, 95
24462, 214, 95
24463, 215, 95
24464, 215, 95
24465, 215, 95
24466, 215, 95
24467, 215, 95
24469, 215, 94
24470, 215, 94
24471, 215, 94
24473, 214, 94
24474, 214, 94
24475, 214, 94
24476, 214, 94
24477, 214, 92
24478, 214, 92
24479, 214, 92
24480, 214, 91
24481, 214, 91
24482, 214, 91
24483, 214, 91
24485, 215, 90
24486, 215, 90
24489, 214, 90
24490, 214, 90
24491, 214, 90
24492, 213, 90
24493, 213, 89
24494, 213, 89
24495, 213, 89
24496, 213, 89
24497, 214, 88
24498, 214, 88
24499, 214, 88
24501, 214, 87
24502, 214, 87
24503, 214, 87
24505, 213, 86
24506, 213, 86
24507, 213, 86
24508, 213, 86
24509, 213, 85
24510, 213, 85
24511, 213, 85
24513, 214, 83
24514, 214, 83
24517, 213, 84
24518, 213, 83
24519, 213, 83
24521, 213, 83
24522, 213, 83
24523, 213, 82
24525, 212, 82
24526, 212, 82
24527, 212, 82
24529, 212, 81
24530, 212, 81
24531, 211, 81
24533, 211, 80
24534, 211, 80
24535, 211, 80
24537, 212, 79
24538, 212, 79
24539, 212, 79
24541, 212, 78
24542, 212, 78
24543, 212, 78
24544, 212, 77
24545, 212, 77
24546, 212, 77
24547, 212, 77
24548, 213, 76
24549, 212, 76
24649, 209, 66
24650, 209, 66
24653, 206, 69
24654, 206, 69
24655, 207, 67
