# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
39059, 316, 212
39060, 316, 212
39061, 317, 210
39062, 317, 210
39063, 317, 210
39064, 317, 210
39065, 318, 209
39066, 319, 209
39067, 318, 209
39068, 319, 208
39069, 318, 207
39070, 318, 207
39071, 318, 207
39072, 318, 207
39073, 319, 206
39074, 319, 206
39075, 319, 206
39076, 319, 206
39077, 319, 205
39078, 319, 205
39079, 319, 205
39080, 319, 204
39081, 320, 204
39082, 320, 204
39083, 320, 204
39084, 320, 203
39085, 320, 202
39086, 320, 202
39087, 320, 202
39088, 320, 202
39089, 320, 201
39090, 321, 201
39091, 320, 201
39093, 321, 199
39094, 321, 199
39095, 321, 199
39096, 321, 199
39097, 320, 198
39098, 320, 198
39099, 320, 198
39100, 320, 197
39101, 320, 196
39102, 320, 196
39103, 320, 196
39104, 325, 184
39105, 325, 183
39106, 325, 183
39107, 325, 183
39108, 320, 194
39109, 325, 182
39110, 325, 182
39111, 325, 182
39112, 326, 200
39113, 325, 181
39114, 325, 181
39115, 326, 181
39116, 329, 199
39117, 325, 181
39118, 330, 197
39119, 330, 197
39120, 331, 197
39121, 325, 180
39122, 325, 180
39123, 325, 180
39124, 320, 192
39125, 327, 179
39126, 327, 179
39127, 327, 179
39128, 327, 179
39129, 327, 179
39130, 327, 179
39131, 327, 179
39132, 322, 190
39133, 327, 178
39134, 327, 178
39135, 326, 178
39136, 322, 187
39137, 326, 177
39138, 326, 177
39139, 322, 186
39140, 322, 186
39141, 326, 177
39142, 326, 177
39143, 326, 177
39144, 325, 176
39145, 328, 176
39146, 328, 176
39147, 328, 176
39148, 329, 176
39149, 329, 175
39150, 329, 175
39151, 329, 175
39152, 329, 175
39153, 329, 173
39154, 329, 173
39155, 329, 173
39156, 329, 173
39157, 332, 173
39158, 332, 173
39159, 331, 172
39160, 331, 171
39161, 333, 160
39162, 333, 160
39163, 333, 160
39164, 333, 160
39165, 332, 168
39166, 332, 168
39167, 332, 168
39168, 332, 168
39169, 333, 166
39170, 333, 166
39171, 333, 166
39172, 333, 166
39173, 335, 164
39174, 335, 164
39175, 335, 164
39176, 335, 163
39177, 335, 163
39178, 335, 163
39179, 335, 163
39180, 327, 168
39181, 336, 161
39182, 336, 161
39183, 336, 161
39184, 336, 161
39185, 337, 161
39186, 337, 161
39187, 337, 161
39188, 337, 160
39189, 337, 158
39190, 337, 158
39191, 337, 158
39192, 337, 158
39193, 338, 157
39194, 338, 157
39195, 338, 157
39196, 339, 156
39197, 330, 156
39198, 330, 156
39199, 330, 156
39200, 330, 155
39201, 331, 154
39202, 331, 154
39203, 331, 154
39204, 331, 153
39205, 332, 151
39206, 332, 151
39207, 332, 151
39208, 332, 150
39209, 333, 150
39210, 333, 150
39211, 333, 151
39212, 334, 152
39213, 334, 150
