# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
29044, 276, 165
29045, 280, 156
29046, 280, 156
29047, 276, 165
29048, 277, 165
29049, 276, 165
29050, 276, 163
29051, 275, 163
29052, 276, 163
29053, 277, 163
29054, 277, 163
29055, 277, 162
29056, 278, 161
29057, 276, 160
29058, 276, 160
29059, 276, 160
29060, 277, 159
29061, 277, 159
29062, 277, 160
29063, 277, 159
29064, 278, 158
29065, 278, 158
29066, 277, 158
29067, 277, 158
29068, 279, 157
29069, 278, 156
29070, 278, 156
29071, 278, 156
29072, 277, 156
29073, 278, 156
29074, 281, 157
29075, 278, 156
29076, 278, 156
29077, 284, 147
29078, 284, 147
29079, 278, 154
29080, 280, 155
29081, 280, 154
29082, 280, 155
29083, 280, 154
29084, 280, 154
29085, 280, 154
29086, 280, 153
29087, 280, 153
29088, 280, 153
29089, 280, 152
29090, 280, 152
29091, 280, 152
29092, 280, 151
29093, 281, 151
29094, 281, 153
29095, 281, 151
29096, 281, 151
29097, 280, 150
29098, 280, 150
29099, 281, 150
29100, 281, 148
29101, 286, 142
29102, 286, 142
29103, 282, 148
29104, 282, 148
29105, 281, 147
29106, 281, 147
29107, 281, 147
29108, 282, 147
29109, 281, 148
29110, 281, 148
29111, 282, 147
29112, 282, 146
29113, 283, 146
29114, 283, 146
29115, 283, 146
29116, 283, 146
29117, 285, 147
29118, 283, 146
29119, 283, 144
29120, 283, 144
29121, 283, 143
29122, 283, 144
29123, 283, 143
29124, 284, 143
29125, 283, 144
29126, 283, 142
29127, 284, 142
29128, 284, 142
29129, 284, 142
29130, 284, 142
29131, 284, 142
29132, 284, 142
29133, 283, 142
29134, 284, 142
29135, 285, 141
29136, 285, 141
29137, 284, 141
29138, 284, 141
29139, 284, 141
29140, 284, 141
29141, 285, 140
29142, 285, 140
29143, 285, 138
29144, 285, 138
29145, 285, 138
29146, 285, 138
29147, 285, 138
29148, 285, 138
29149, 286, 137
29150, 286, 137
29151, 286, 137
29152, 286, 137
29153, 286, 137
29154, 286, 137
29155, 287, 137
29156, 287, 137
29157, 287, 135
29158, 287, 135
29159, 288, 136
29160, 287, 135
29161, 287, 133
29162, 287, 135
29163, 287, 133
29164, 287, 132
29165, 288, 131
29166, 288, 131
29167, 288, 133
29168, 288, 133
29169, 288, 132
29170, 288, 132
29171, 288, 132
29172, 288, 131
29173, 288, 131
29174, 288, 131
29175, 288, 131
29177, 288, 130
29178, 288, 131
29179, 288, 130
29180, 290, 130
29181, 289, 130
29182, 289, 130
29183, 289, 130
29184, 289, 130
29185, 290, 129
29186, 289, 129
29187, 291, 128
29188, 291, 128
29189, 291, 121
29190, 291, 121
29191, 291, 128
29192, 291, 128
29193, 291, 128
29194, 291, 128
29195, 290, 127
29196, 290, 127
29197, 291, 128
29198, 291, 128
29199, 291, 126
29200, 290, 125
