# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
8214, 294, 183
8215, 306, 179
8216, 306, 179
8217, 306, 177
8218, 306, 177
8219, 306, 178
8221, 307, 176
8222, 307, 176
8223, 307, 176
8224, 308, 176
8225, 307, 175
8226, 307, 176
8227, 307, 175
8229, 307, 173
8230, 307, 173
8231, 307, 173
8232, 306, 173
8233, 308, 174
8234, 308, 174
8235, 308, 174
8236, 296, 178
8237, 308, 173
8238, 308, 172
8239, 308, 172
8240, 309, 172
8241, 309, 172
8242, 309, 172
8243, 309, 172
8244, 309, 171
8245, 310, 171
8246, 310, 171
8247, 310, 171
8248, 298, 174
8249, 310, 170
8250, 310, 170
8251, 310, 170
8252, 311, 170
8253, 312, 169
8254, 312, 169
8255, 312, 169
8256, 300, 173
8257, 312, 168
8258, 312, 168
8259, 312, 168
8261, 314, 167
8262, 314, 167
8263, 314, 167
8264, 314, 167
8265, 314, 165
8266, 315, 165
8267, 315, 165
8268, 316, 165
8269, 315, 165
8270, 315, 165
8271, 315, 165
8272, 315, 165
8273, 315, 165
8274, 315, 165
8275, 315, 165
8277, 316, 164
8278, 316, 164
8279, 316, 164
8280, 316, 164
8281, 317, 163
8282, 317, 163
8283, 317, 163
8284, 318, 163
8285, 318, 163
8286, 318, 163
8287, 319, 163
8288, 319, 163
8289, 319, 163
8290, 319, 163
8291, 319, 163
8293, 319, 162
8294, 319, 162
8295, 319, 163
8297, 321, 162
8298, 321, 162
8299, 321, 162
8300, 322, 163
8301, 321, 162
8302, 321, 162
8303, 321, 162
8305, 321, 161
8306, 321, 161
8307, 321, 161
8309, 322, 160
8310, 322, 160
8311, 322, 160
8312, 328, 173
8313, 322, 161
8314, 322, 161
8315, 322, 161
8317, 323, 160
8318, 323, 160
8319, 323, 160
8321, 323, 159
8322, 323, 159
8323, 323, 159
8324, 323, 159
8325, 324, 158
8326, 324, 158
8327, 322, 157
8329, 325, 156
8330, 325, 156
8331, 325, 156
8332, 325, 156
8333, 325, 157
8334, 325, 157
8335, 325, 157
8337, 330, 168
8341, 330, 168
8342, 330, 168
8345, 326, 156
8346, 326, 156
8347, 327, 156
8348, 327, 156
8349, 327, 155
8350, 327, 155
8351, 327, 155
8352, 330, 165
8353, 328, 154
8354, 328, 154
8355, 328, 154
8356, 328, 154
8357, 329, 154
8358, 329, 154
8359, 329, 154
8360, 329, 154
8361, 329, 153
8362, 329, 153
8363, 329, 153
8364, 331, 164
8365, 330, 150
8366, 330, 150
8367, 330, 150
8368, 330, 151
8369, 330, 151
8370, 330, 151
8371, 330, 151
8372, 329, 151
8373, 331, 151
8374, 331, 151
8375, 330, 151
8377, 331, 149
8378, 331, 149
8379, 331, 149
8380, 317, 157
8381, 332, 149
8382, 332, 149
8383, 332, 149
8385, 333, 148
8386, 333, 148
8387, 333, 148
8388, 333, 148
8389, 334, 149
8390, 334, 149
8391, 334, 149
8393, 334, 147
8394, 334, 147
8395, 335, 147
8405, 322, 155
8406, 322, 156
8407, 322, 155
