# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
2591, 291, 209
2592, 291, 208
2593, 293, 207
2594, 293, 207
2595, 293, 207
2596, 293, 207
2597, 294, 206
2598, 294, 206
2599, 294, 206
2600, 294, 206
2601, 294, 205
2602, 294, 205
2603, 294, 205
2604, 294, 204
2605, 293, 203
2606, 293, 203
2607, 293, 203
2608, 293, 203
2609, 295, 201
2610, 295, 201
2611, 295, 201
2612, 295, 201
2613, 295, 201
2614, 295, 201
2615, 295, 201
2616, 296, 200
2617, 296, 200
2618, 296, 200
2619, 296, 200
2620, 297, 199
2621, 296, 199
2622, 296, 199
2623, 296, 199
2625, 297, 198
2626, 297, 198
2627, 297, 198
2629, 297, 197
2630, 297, 197
2631, 297, 197
2633, 298, 195
2634, 298, 195
2635, 298, 195
2636, 298, 195
2637, 298, 194
2638, 298, 194
2639, 298, 194
2640, 298, 194
2641, 298, 193
2642, 298, 192
2643, 298, 192
2644, 298, 191
2645, 299, 191
2646, 299, 191
2647, 299, 191
2649, 299, 190
2650, 299, 190
2651, 299, 190
2652, 299, 190
2653, 299, 189
2654, 299, 189
2655, 299, 189
2656, 299, 189
2657, 300, 188
2658, 300, 188
2659, 300, 188
2660, 300, 187
2661, 300, 188
2662, 300, 187
2663, 300, 187
2664, 300, 187
2665, 301, 185
2666, 301, 185
2667, 301, 185
2668, 302, 184
2669, 302, 184
2670, 302, 184
2671, 302, 184
2672, 302, 184
2673, 303, 184
2674, 303, 184
2675, 304, 183
2676, 304, 183
2677, 305, 183
2678, 305, 183
2679, 305, 183
2680, 305, 183
2681, 305, 182
2682, 305, 182
2683, 305, 182
2684, 305, 181
2685, 305, 181
2686, 305, 181
2687, 305, 181
2688, 305, 180
2689, 307, 179
2690, 307, 179
2691, 307, 179
2692, 306, 179
2693, 308, 179
2694, 308, 179
2695, 308, 179
2696, 309, 179
2697, 310, 179
2698, 310, 179
2699, 310, 179
2700, 311, 179
2701, 311, 177
2702, 311, 177
2703, 311, 177
2704, 311, 176
2705, 312, 176
2706, 312, 176
2707, 312, 176
2708, 312, 176
2709, 314, 174
2710, 314, 174
2711, 314, 174
2712, 315, 174
2713, 315, 174
2714, 315, 174
2715, 315, 174
2716, 316, 174
2717, 317, 173
2718, 317, 173
2719, 317, 173
2720, 319, 173
2721, 319, 172
2722, 320, 172
2723, 320, 172
2724, 320, 172
2725, 322, 171
2726, 322, 171
2727, 322, 171
2728, 323, 171
2729, 323, 171
2730, 323, 171
2731, 323, 171
2732, 325, 171
2733, 323, 171
2734, 323, 171
2735, 323, 171
2736, 326, 170
2737, 327, 170
2738, 325, 171
2739, 325, 171
2740, 328, 170
2741, 329, 170
2742, 329, 170
2743, 329, 170
2744, 330, 170
2745, 331, 168
2746, 331, 168
2747, 331, 168
2748, 332, 169
2749, 333, 169
2750, 333, 169
2751, 333, 168
2752, 333, 168
2753, 334, 168
2754, 334, 168
2755, 334, 168
2756, 335, 168
2757, 336, 166
2758, 336, 166
2759, 336, 166
2760, 336, 166
2761, 338, 165
2762, 338, 165
2763, 338, 165
2764, 338, 165
2765, 338, 164
2766, 338, 164
2767, 338, 164
2768, 339, 163
2769, 340, 162
2770, 340, 162
2771, 340, 162
2772, 340, 162
2773, 341, 161
2774, 342, 161
2775, 342, 161
2776, 342, 161
2777, 342, 160
2778, 342, 160
2779, 342, 160
2780, 344, 160
2781, 344, 158
2782, 344, 158
2783, 344, 158
2784, 344, 158
2785, 345, 157
2786, 345, 157
2787, 345, 157
2788, 345, 157
2789, 346, 154
2790, 346, 154
2791, 346, 154
2792, 346, 154
2793, 347, 154
2794, 347, 154
2795, 347, 154
2796, 348, 154
2797, 347, 153
2798, 347, 153
2799, 347, 153
2801, 348, 153
2802, 348, 153
2803, 348, 152
2805, 348, 151
2806, 348, 151
2807, 348, 151
2809, 349, 150
2810, 349, 150
2811, 349, 151
2813, 349, 151
2814, 349, 151
2815, 349, 151
2817, 350, 148
2818, 350, 148
2819, 350, 149
2821, 350, 148
2822, 350, 148
2823, 350, 147
2824, 351, 147
2825, 351, 147
2826, 351, 147
2827, 351, 146
2828, 352, 146
2829, 352, 146
2830, 352, 146
2831, 352, 146
2832, 352, 146
2833, 352, 144
2834, 352, 144
2835, 352, 144
2836, 352, 144
2837, 353, 143
2838, 353, 143
2839, 354, 143
2840, 354, 142
2841, 355, 142
2842, 355, 142
2843, 355, 142
2844, 355, 141
2845, 356, 140
2846, 356, 140
2847, 356, 140
2848, 356, 140
2849, 357, 138
2850, 357, 138
2851, 357, 138
2852, 357, 138
2853, 357, 137
2854, 357, 137
2855, 357, 137
2856, 358, 137
2857, 359, 135
2858, 359, 135
2859, 359, 135
2860, 359, 135
2861, 360, 134
2862, 360, 134
2863, 360, 134
2864, 360, 133
2865, 361, 133
2866, 361, 133
2867, 361, 133
2868, 362, 132
2869, 362, 132
2870, 362, 132
2871, 362, 132
2873, 363, 131
2874, 363, 131
2877, 363, 130
2878, 363, 130
2879, 363, 130
2880, 363, 130
2881, 364, 129
2882, 364, 129
2883, 364, 129
2884, 365, 129
2885, 365, 129
2886, 365, 129
2887, 365, 129
2889, 365, 129
2890, 365, 129
2891, 365, 129
2892, 365, 129
2893, 366, 129
2894, 366, 129
2895, 366, 129
2901, 366, 127
2902, 366, 127
2903, 366, 127
2904, 366, 127
2905, 366, 127
2906, 366, 127
2909, 367, 125
2910, 367, 125
2913, 367, 125
2914, 367, 125
2915, 367, 125
2917, 368, 125
2918, 368, 125
2921, 368, 124
2922, 368, 124
2923, 368, 124
2924, 368, 123
2925, 368, 123
2926, 368, 123
