# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
4090, 300, 409
4091, 299, 409
4093, 302, 412
4094, 301, 410
4095, 301, 410
4096, 303, 411
4097, 301, 411
4098, 301, 411
4099, 301, 411
4101, 299, 412
4102, 299, 412
4103, 299, 412
4105, 302, 414
4106, 302, 414
4107, 302, 414
4108, 302, 415
4109, 302, 414
4110, 302, 414
4111, 302, 414
4112, 302, 416
4113, 302, 416
4114, 302, 415
4115, 303, 416
4117, 301, 416
4118, 305, 417
4119, 305, 417
4121, 303, 418
4122, 303, 418
4123, 303, 418
4124, 303, 417
4125, 303, 419
4126, 303, 419
4127, 301, 418
4128, 301, 420
4129, 303, 421
4130, 301, 419
4131, 302, 421
4132, 302, 421
4133, 302, 420
4134, 302, 419
4135, 302, 420
4137, 304, 421
4138, 304, 421
4139, 304, 421
4140, 304, 422
4141, 305, 422
4142, 305, 422
4143, 305, 422
4144, 305, 422
4145, 305, 423
4146, 305, 423
4147, 305, 423
4148, 305, 423
4149, 305, 424
4150, 306, 424
4151, 306, 424
4153, 306, 426
4154, 306, 425
4155, 306, 427
4156, 305, 428
4157, 306, 426
4158, 306, 426
4159, 306, 426
4160, 306, 428
4161, 306, 427
4162, 306, 427
4163, 306, 427
4165, 306, 428
4166, 306, 428
4167, 306, 428
4168, 307, 428
4169, 308, 428
4170, 308, 428
4171, 306, 428
4173, 307, 429
4174, 307, 429
4175, 307, 429
4176, 307, 430
4177, 307, 431
4178, 307, 431
4179, 307, 431
4180, 307, 432
4181, 307, 431
4182, 307, 432
4183, 307, 432
4184, 308, 432
4185, 308, 432
4186, 308, 432
4187, 308, 433
4188, 309, 433
4189, 309, 433
4190, 309, 433
4191, 309, 433
4193, 309, 433
4194, 309, 435
