# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
23065, 237, 379
23066, 237, 379
23067, 237, 379
23068, 237, 379
23077, 237, 381
23078, 237, 381
23079, 237, 381
23081, 237, 382
23082, 237, 382
23083, 237, 382
23084, 237, 382
23085, 236, 383
23086, 236, 383
23087, 236, 383
23089, 235, 383
23090, 235, 383
23093, 236, 385
23094, 236, 385
23097, 236, 386
23098, 236, 386
23099, 236, 386
23100, 236, 386
23101, 236, 387
23102, 236, 387
23103, 237, 387
23105, 236, 388
23106, 236, 388
23107, 236, 388
23108, 236, 389
23109, 237, 388
23110, 237, 388
23111, 237, 388
23113, 236, 390
23114, 236, 390
23115, 236, 390
23116, 236, 390
23117, 237, 391
23118, 237, 391
23119, 237, 391
23120, 237, 391
23121, 236, 392
23122, 236, 392
23123, 236, 392
23124, 236, 392
23125, 237, 393
23126, 237, 393
23127, 237, 393
23129, 236, 394
23130, 236, 394
23131, 237, 394
23132, 237, 394
23133, 237, 395
23134, 237, 395
23135, 237, 395
23137, 236, 396
23138, 236, 396
23139, 236, 396
23141, 237, 397
23142, 237, 397
23143, 237, 397
23145, 237, 398
23146, 237, 398
23147, 237, 398
23148, 237, 399
23149, 238, 399
23150, 238, 399
23151, 238, 399
23152, 238, 400
23153, 238, 400
23154, 238, 400
23155, 238, 400
23157, 238, 401
23165, 238, 403
23166, 238, 403
23167, 238, 403
23168, 238, 403
23169, 238, 403
23170, 238, 403
23171, 238, 403
23172, 238, 403
23173, 238, 404
23174, 238, 404
23177, 237, 405
23178, 237, 405
23179, 237, 405
23180, 237, 405
23181, 237, 405
23182, 237, 405
23183, 237, 405
23185, 238, 405
23186, 238, 405
23201, 237, 408
23202, 237, 408
23203, 237, 408
23204, 237, 408
23205, 237, 408
23206, 237, 408
23207, 237, 408
23209, 236, 409
23210, 236, 409
23211, 237, 410
23212, 237, 410
23213, 236, 411
23214, 236, 411
23215, 236, 411
23237, 234, 412
23238, 234, 412
23239, 234, 412
23240, 234, 412
23245, 233, 413
23246, 233, 413
23247, 233, 413
23253, 232, 416
23254, 232, 416
23257, 232, 416
23258, 232, 416
23259, 232, 416
23265, 232, 418
23266, 232, 418
23267, 232, 418
23268, 232, 418
23273, 231, 419
23274, 231, 419
23277, 231, 420
23278, 231, 420
23279, 231, 420
23280, 231, 420
23281, 230, 421
23282, 230, 421
23283, 230, 421
23293, 230, 425
23294, 230, 425
23295, 230, 425
23296, 230, 425
23297, 230, 425
23298, 230, 425
23299, 230, 425
23300, 230, 425
23301, 230, 426
23302, 230, 426
23303, 230, 426
23309, 229, 429
23310, 229, 429
23311, 229, 429
23312, 228, 429
23313, 229, 429
23314, 229, 429
23315, 229, 429
23316, 229, 429
23317, 228, 429
23318, 228, 429
23319, 229, 429
23321, 228, 431
23322, 228, 431
23325, 228, 432
23326, 228, 432
23327, 228, 432
23328, 228, 432
23329, 227, 433
23330, 227, 433
23331, 227, 433
23332, 227, 434
23333, 227, 434
23334, 227, 434
23335, 227, 435
23336, 227, 435
23337, 227, 436
23338, 227, 436
23339, 227, 436
23341, 226, 436
23342, 226, 436
23343, 226, 436
23345, 226, 437
23346, 226, 437
23347, 226, 437
23349, 227, 438
23350, 227, 438
23351, 227, 438
23353, 226, 439
23354, 226, 439
23355, 226, 439
23357, 226, 439
23358, 226, 439
23359, 224, 440
23369, 225, 441
23370, 225, 441
23389, 225, 444
23390, 225, 444
23391, 225, 444
23392, 225, 444
23393, 225, 444
23397, 225, 444
23433, 225, 447
23434, 225, 447
23435, 226, 447
23436, 226, 447
23441, 225, 448
23449, 225, 449
23450, 225, 449
23453, 224, 450
23454, 224, 450
23455, 224, 450
23456, 224, 450
23457, 224, 450
23458, 224, 450
23459, 224, 450
23461, 223, 452
23462, 223, 452
23463, 223, 452
23464, 223, 452
23465, 224, 452
23466, 224, 452
23467, 224, 452
