# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
30054, 238, 224
30055, 238, 224
30056, 238, 222
30057, 238, 222
30058, 238, 222
30059, 238, 222
30060, 238, 222
30061, 238, 221
30062, 238, 221
30063, 238, 221
30065, 237, 220
30066, 237, 221
30067, 237, 221
30069, 236, 220
30070, 236, 220
30071, 236, 220
30072, 236, 220
30073, 235, 219
30074, 235, 219
30075, 235, 219
30076, 235, 219
30077, 235, 219
30078, 236, 219
30079, 236, 219
30081, 235, 217
30082, 235, 217
30083, 235, 217
30085, 236, 216
30086, 236, 216
30087, 236, 216
30089, 234, 216
30090, 234, 216
30091, 234, 216
30092, 234, 215
30093, 235, 215
30094, 235, 215
30095, 234, 215
30097, 235, 213
30098, 235, 213
30099, 235, 213
30100, 235, 213
30101, 235, 213
30102, 235, 213
30103, 235, 213
30105, 234, 211
30106, 234, 211
30107, 234, 211
30108, 233, 212
30109, 235, 211
30110, 235, 211
30111, 235, 211
30112, 235, 211
30113, 234, 210
30114, 234, 210
30115, 234, 210
30121, 234, 208
30122, 234, 208
30123, 234, 208
30125, 233, 208
30126, 233, 208
30127, 233, 208
30129, 233, 207
30130, 233, 207
30131, 232, 207
30133, 233, 206
30134, 233, 206
30135, 233, 206
30137, 233, 204
30138, 233, 204
30139, 233, 204
30140, 233, 204
30141, 233, 204
30142, 233, 204
30143, 233, 204
30145, 233, 203
30146, 233, 203
30147, 233, 203
30149, 233, 201
30150, 233, 201
30151, 233, 201
30152, 233, 200
30153, 232, 200
30154, 232, 200
30155, 232, 200
30156, 232, 199
30157, 233, 199
30158, 233, 199
30159, 233, 199
30161, 233, 198
30162, 233, 198
30163, 233, 198
30164, 233, 197
30165, 233, 196
30166, 233, 196
30167, 233, 196
30168, 233, 196
30169, 232, 195
30170, 232, 195
30171, 232, 195
30172, 231, 195
30173, 232, 195
30174, 232, 195
30175, 232, 195
30177, 232, 193
30178, 232, 193
30179, 233, 193
30180, 233, 192
30181, 233, 191
30182, 233, 191
30183, 233, 191
30184, 233, 190
30185, 232, 190
30186, 232, 191
30187, 232, 190
30188, 232, 190
30189, 232, 190
30190, 232, 190
30191, 232, 190
30192, 232, 189
30193, 232, 188
30194, 232, 188
30195, 231, 188
30196, 231, 188
30197, 232, 187
30198, 232, 187
30199, 232, 187
30200, 232, 186
30201, 231, 185
30202, 231, 185
30203, 231, 185
30204, 231, 185
30205, 231, 184
30206, 231, 184
30207, 231, 184
30208, 230, 184
30209, 231, 183
30210, 231, 183
30211, 231, 183
30212, 231, 182
30213, 230, 182
30214, 230, 182
30215, 230, 182
30216, 230, 182
30217, 230, 181
30218, 230, 181
30219, 230, 181
30221, 230, 180
30222, 230, 180
30223, 230, 180
30225, 230, 178
30226, 230, 178
30227, 230, 178
30228, 230, 178
30229, 230, 177
30230, 230, 177
30231, 230, 177
30232, 230, 177
30233, 230, 176
30234, 230, 176
30235, 230, 176
30237, 230, 175
30238, 230, 175
30239, 230, 175
30241, 229, 174
30242, 229, 174
30243, 229, 174
30244, 229, 174
30245, 230, 173
30246, 230, 173
30247, 230, 173
30249, 230, 171
30250, 230, 171
30251, 230, 171
30252, 230, 170
30253, 229, 171
30254, 229, 171
30255, 229, 171
30256, 229, 171
30257, 229, 170
30258, 229, 170
30259, 229, 170
30260, 229, 169
30261, 230, 168
30262, 230, 168
30263, 230, 168
30264, 229, 167
30265, 230, 168
30266, 230, 168
30267, 230, 168
30268, 230, 167
30269, 230, 166
30270, 230, 166
30271, 230, 166
30273, 229, 166
30274, 229, 166
30275, 229, 166
30277, 229, 164
30278, 229, 164
30279, 229, 164
30281, 229, 163
30282, 229, 163
30283, 229, 163
30284, 229, 163
30285, 229, 162
30286, 229, 162
30287, 229, 162
30288, 229, 162
30289, 229, 162
30290, 229, 162
30291, 229, 161
30292, 229, 161
30293, 230, 160
30294, 230, 160
30295, 230, 160
30296, 230, 160
30297, 229, 159
30298, 229, 159
30299, 229, 159
30300, 229, 159
30301, 229, 158
30302, 229, 158
30303, 229, 158
30304, 229, 157
30305, 229, 156
30306, 229, 156
30307, 229, 156
30309, 230, 155
30310, 230, 155
30311, 230, 155
30312, 230, 155
30313, 230, 155
30314, 230, 155
30315, 230, 155
30316, 230, 154
30317, 229, 154
30318, 229, 154
30319, 229, 154
30320, 229, 154
30321, 230, 152
30322, 230, 152
30323, 229, 152
30325, 230, 151
30326, 230, 151
30327, 230, 151
30328, 230, 151
30329, 230, 150
30330, 230, 150
30331, 230, 150
30332, 230, 150
30333, 230, 149
30334, 230, 149
30335, 230, 149
30336, 230, 148
30337, 231, 147
30338, 231, 147
30339, 231, 147
30340, 231, 147
30341, 230, 146
30342, 230, 146
30343, 230, 146
30344, 230, 146
30345, 231, 145
30346, 231, 145
30347, 231, 145
30348, 231, 145
30349, 231, 144
30365, 232, 138
30366, 232, 138
30367, 232, 138
30368, 232, 138
30369, 232, 137
30370, 232, 136
30371, 232, 136
30372, 232, 136
30373, 231, 136
30374, 231, 136
30375, 231, 136
30376, 231, 135
30377, 232, 134
30378, 232, 134
30379, 232, 134
30380, 232, 133
30381, 233, 133
30382, 233, 132
30383, 233, 132
30384, 233, 132
30385, 233, 131
30386, 233, 131
30387, 233, 131
30388, 233, 130
30389, 233, 129
30390, 233, 129
30391, 233, 129
30393, 233, 128
30394, 233, 128
30395, 233, 128
30396, 232, 128
30397, 233, 127
30398, 233, 127
30399, 233, 127
30400, 233, 126
30401, 233, 125
30402, 233, 125
30403, 233, 125
30404, 233, 125
30405, 233, 124
30406, 233, 124
30407, 233, 124
30408, 233, 124
30409, 232, 123
30410, 232, 123
30411, 232, 123
30412, 232, 122
30413, 233, 122
30414, 233, 122
30415, 233, 122
30416, 233, 121
30417, 233, 121
30418, 233, 121
30419, 234, 121
30420, 234, 120
30421, 233, 119
30422, 233, 119
30423, 233, 119
30424, 233, 118
30425, 233, 118
30426, 233, 118
30427, 233, 118
30428, 233, 118
30429, 233, 117
30430, 233, 117
30431, 233, 117
30433, 234, 115
30434, 234, 115
30435, 234, 115
30437, 234, 115
30438, 234, 115
30439, 234, 115
30440, 233, 114
30441, 234, 113
30442, 234, 113
30443, 234, 113
30445, 234, 112
30446, 234, 112
30447, 234, 112
30448, 234, 111
30449, 235, 111
30450, 235, 111
30451, 235, 111
30452, 235, 111
30453, 235, 111
30454, 235, 111
30455, 235, 111
30457, 236, 109
30458, 236, 109
30459, 235, 110
30461, 235, 108
30462, 235, 108
30463, 235, 108
30464, 235, 107
30465, 236, 108
30466, 236, 108
30467, 236, 108
30469, 237, 107
30470, 237, 107
30471, 237, 107
30472, 237, 107
30473, 237, 106
30474, 237, 106
30475, 237, 106
30476, 237, 106
30477, 238, 106
30478, 238, 106
30479, 238, 106
30481, 239, 104
30482, 239, 104
30483, 239, 104
30484, 239, 104
30485, 239, 103
30486, 239, 103
30487, 239, 103
30488, 239, 103
30489, 240, 102
30490, 240, 102
30491, 240, 102
30492, 240, 102
30493, 241, 101
30494, 241, 101
30495, 241, 101
30496, 242, 101
30501, 242, 99
30502, 242, 99
30503, 242, 99
30504, 242, 99
30505, 244, 98
30506, 244, 98
30507, 244, 98
30508, 244, 98
30509, 244, 98
30510, 244, 97
30511, 244, 97
30512, 244, 97
30513, 245, 96
30514, 245, 96
30515, 245, 96
30516, 245, 97
30517, 245, 95
30518, 245, 95
30519, 245, 94
30520, 245, 94
30521, 247, 94
30522, 247, 94
30523, 247, 93
30524, 249, 93
30525, 248, 94
30526, 248, 94
30527, 248, 93
30529, 249, 93
30530, 249, 93
30531, 248, 93
30532, 249, 93
30533, 250, 91
30534, 250, 91
30535, 250, 91
30536, 249, 91
30537, 250, 90
30538, 250, 90
30539, 250, 90
30540, 251, 90
30541, 251, 90
30542, 251, 90
30543, 251, 89
30545, 252, 88
30546, 252, 88
30547, 253, 88
30548, 253, 88
30549, 254, 88
30550, 254, 88
30551, 254, 88
30552, 255, 88
30553, 254, 87
30554, 254, 87
30555, 254, 87
