# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
8637, 412, 427
8638, 412, 427
8639, 412, 427
8640, 412, 427
8641, 409, 424
8642, 409, 424
8643, 409, 424
8644, 409, 424
8645, 406, 422
8646, 406, 422
8647, 406, 422
8648, 406, 422
8649, 404, 420
8650, 404, 420
8651, 404, 420
8652, 404, 420
8653, 402, 420
8654, 402, 420
8655, 402, 420
8656, 401, 419
8657, 401, 419
8658, 401, 419
8659, 401, 419
8661, 401, 419
8662, 401, 419
8663, 400, 420
8665, 399, 421
8666, 399, 421
8667, 399, 421
8668, 399, 421
8669, 399, 421
8670, 399, 421
8671, 399, 421
8672, 399, 421
8673, 397, 422
8674, 397, 422
8675, 397, 422
8676, 397, 422
8677, 398, 422
8678, 398, 422
8679, 398, 422
8681, 397, 423
8682, 397, 423
8683, 398, 423
8685, 397, 424
8686, 397, 424
8687, 397, 424
8689, 396, 424
8690, 396, 424
8691, 396, 424
8693, 395, 426
8694, 395, 426
8695, 395, 426
8696, 395, 426
8697, 394, 426
8698, 394, 426
8699, 394, 426
8700, 394, 426
8701, 393, 427
8702, 393, 427
8703, 393, 427
8704, 393, 427
8705, 392, 428
8706, 392, 428
8707, 392, 428
8708, 392, 429
8709, 392, 428
8710, 392, 428
8711, 391, 428
8713, 391, 429
8714, 391, 429
8715, 391, 429
8716, 391, 429
8717, 390, 429
8718, 390, 429
8719, 390, 430
8721, 388, 430
8722, 388, 430
8723, 388, 430
8724, 387, 430
8725, 388, 432
8726, 388, 432
8727, 388, 432
8728, 388, 432
8729, 388, 432
8730, 388, 432
8731, 388, 432
8733, 388, 433
8734, 388, 433
8735, 387, 433
8737, 387, 434
8738, 387, 434
8739, 387, 434
8741, 386, 434
8742, 386, 434
8743, 385, 434
8745, 384, 434
8746, 384, 434
8747, 384, 434
8748, 384, 434
8749, 384, 435
8750, 384, 435
8751, 384, 435
8752, 384, 436
8753, 383, 436
8754, 382, 436
8755, 382, 436
8756, 382, 436
8757, 382, 436
8758, 382, 436
8759, 382, 436
8761, 382, 438
8762, 382, 438
8763, 381, 438
8765, 380, 439
8766, 380, 440
8767, 380, 440
8768, 380, 440
8769, 379, 441
8770, 379, 441
8771, 379, 441
8772, 379, 441
8773, 378, 442
8774, 378, 442
8775, 378, 442
8776, 378, 442
8777, 377, 443
8778, 377, 443
8779, 377, 443
8780, 377, 444
8781, 375, 447
8782, 375, 447
8783, 375, 447
8784, 375, 447
8785, 373, 448
8786, 373, 448
8787, 373, 448
8788, 373, 448
8789, 370, 451
8790, 370, 451
8791, 370, 451
8792, 370, 451
8793, 369, 453
8794, 369, 452
8795, 369, 452
8796, 369, 452
8797, 368, 454
8798, 368, 454
8799, 368, 454
8800, 368, 456
8801, 371, 450
8802, 372, 450
8803, 372, 450
8804, 371, 450
8805, 374, 447
8806, 374, 447
8807, 374, 447
8810, 374, 447
8817, 371, 450
8818, 371, 450
8825, 366, 454
8826, 366, 454
8877, 367, 455
