# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
4911, 223, 323
4921, 224, 325
4922, 224, 325
4923, 224, 325
4924, 224, 325
4925, 224, 325
4926, 224, 325
4929, 224, 325
4933, 224, 326
4934, 224, 326
4935, 224, 326
4937, 224, 326
4938, 224, 326
4939, 224, 326
4941, 224, 327
4942, 224, 327
4949, 224, 328
4950, 224, 328
4953, 224, 328
4954, 224, 328
4961, 223, 330
4962, 223, 330
4963, 223, 330
4965, 225, 330
4966, 225, 330
4967, 225, 330
4968, 225, 330
4969, 225, 331
4970, 225, 331
4971, 225, 331
4977, 223, 333
4978, 223, 333
4979, 224, 333
4980, 224, 333
4981, 223, 333
4982, 223, 333
4983, 223, 333
4984, 223, 333
4985, 224, 334
4986, 224, 334
4987, 223, 334
4989, 224, 335
4990, 224, 335
4991, 224, 335
4993, 224, 335
4994, 224, 335
4995, 224, 335
5001, 224, 337
5002, 224, 337
5003, 224, 337
5004, 224, 337
5005, 224, 337
5006, 224, 337
5007, 224, 337
5009, 224, 338
5010, 224, 338
5011, 224, 339
5013, 223, 339
5014, 223, 339
5015, 223, 339
5017, 223, 340
5018, 223, 340
5019, 223, 340
5020, 223, 340
5021, 224, 341
5022, 224, 341
5023, 224, 341
5025, 224, 342
5026, 224, 342
5027, 225, 342
5028, 225, 342
5029, 224, 343
5030, 224, 343
5031, 224, 343
5033, 224, 344
5034, 224, 345
5035, 224, 345
5036, 224, 345
5037, 224, 345
5038, 224, 345
5039, 224, 345
5040, 224, 346
5041, 224, 346
5042, 224, 346
5043, 224, 346
5045, 224, 347
5046, 224, 347
5047, 224, 347
5048, 225, 347
5049, 225, 348
5050, 225, 348
5051, 225, 348
5053, 225, 349
5054, 225, 349
5055, 225, 349
5057, 225, 350
5058, 225, 350
5059, 225, 350
5061, 226, 351
5062, 226, 351
5063, 226, 351
5064, 226, 351
5065, 226, 352
5066, 225, 352
5067, 225, 352
5069, 226, 353
5070, 226, 353
5077, 226, 354
5078, 226, 354
5079, 226, 354
5081, 227, 355
5082, 227, 355
5083, 227, 355
5084, 226, 355
5085, 226, 355
5086, 226, 355
5087, 226, 355
5089, 226, 357
5090, 226, 357
5091, 226, 356
5093, 226, 357
5094, 226, 357
5095, 226, 357
5101, 226, 358
5102, 226, 358
5103, 226, 358
5104, 225, 358
5105, 226, 359
5106, 226, 359
5137, 224, 361
5138, 224, 361
5139, 224, 361
5140, 224, 362
5141, 224, 362
5161, 223, 363
5162, 223, 363
5163, 223, 363
5185, 224, 366
5186, 224, 366
5187, 224, 366
5188, 224, 366
5189, 225, 366
5190, 225, 367
5191, 225, 367
5192, 225, 366
5193, 225, 367
5194, 225, 367
5205, 226, 369
5206, 226, 369
5207, 226, 369
5208, 226, 369
5209, 227, 369
5210, 227, 369
5211, 227, 369
5212, 227, 369
5213, 227, 369
5214, 227, 369
5221, 227, 371
5222, 227, 371
5223, 227, 371
5224, 227, 371
5225, 228, 371
5226, 228, 371
5227, 228, 371
5228, 228, 371
5229, 228, 372
5230, 228, 372
5231, 229, 372
5233, 228, 374
5234, 228, 374
5235, 228, 374
5236, 228, 374
5237, 228, 374
5238, 228, 374
5239, 228, 374
5240, 228, 374
5241, 229, 374
5242, 229, 374
5249, 231, 376
5250, 231, 376
5251, 231, 376
5252, 231, 376
5253, 232, 376
5254, 232, 376
5255, 232, 376
5256, 232, 376
5257, 233, 377
5258, 233, 377
5259, 233, 377
5260, 233, 377
5261, 234, 378
5262, 234, 378
5263, 234, 378
5264, 234, 379
5265, 235, 379
5266, 235, 379
5267, 235, 379
5268, 235, 380
5269, 236, 380
5270, 236, 380
5271, 236, 380
5272, 236, 380
5273, 237, 381
5274, 237, 381
5275, 237, 381
5276, 237, 381
5277, 239, 382
5278, 239, 382
5279, 240, 382
5280, 240, 382
5281, 240, 383
5282, 240, 383
5283, 240, 383
5284, 241, 383
5285, 241, 383
5286, 241, 383
5287, 243, 384
5288, 243, 384
5289, 243, 384
5290, 243, 384
5291, 243, 384
5292, 244, 384
5293, 245, 384
5294, 245, 384
5295, 245, 384
5296, 245, 384
5297, 246, 385
5298, 246, 385
5299, 247, 385
5300, 247, 385
5301, 248, 385
5302, 248, 385
5303, 248, 385
5304, 248, 385
5305, 249, 386
5306, 249, 386
5307, 249, 386
5308, 250, 386
5309, 250, 386
5310, 250, 386
5311, 250, 386
5312, 250, 386
5313, 251, 387
5314, 251, 388
5317, 253, 387
5318, 253, 387
5319, 253, 388
5321, 254, 388
5322, 254, 388
5323, 254, 388
5324, 254, 388
5325, 256, 388
5326, 256, 388
5327, 256, 388
5328, 256, 388
5329, 256, 390
5330, 256, 390
5331, 257, 390
5332, 257, 390
5333, 257, 390
5334, 257, 390
5335, 257, 390
5337, 258, 391
5338, 258, 391
5341, 259, 392
5342, 259, 392
5343, 259, 392
5345, 260, 393
5346, 260, 393
5347, 260, 393
5348, 260, 393
5349, 261, 394
5350, 261, 394
5351, 261, 394
5352, 261, 394
5353, 261, 394
5354, 261, 394
5355, 261, 394
5357, 263, 396
5358, 263, 396
5359, 263, 396
5360, 263, 396
5361, 264, 396
5362, 264, 396
5363, 264, 396
5364, 264, 397
5365, 265, 398
5366, 265, 398
5367, 265, 398
5368, 266, 399
5369, 267, 399
5370, 267, 399
5371, 267, 399
5372, 267, 399
5373, 266, 400
5374, 266, 400
5375, 266, 400
5377, 268, 401
5378, 268, 401
5379, 268, 401
5381, 268, 401
5382, 268, 401
5383, 268, 401
5384, 269, 402
5385, 268, 403
5386, 268, 403
5387, 268, 404
5388, 268, 404
5389, 269, 404
5390, 269, 404
5391, 269, 404
5392, 269, 404
5393, 270, 406
5394, 270, 406
5395, 270, 406
5396, 271, 406
5397, 271, 406
5398, 271, 406
5399, 271, 406
5400, 271, 406
5401, 271, 407
5402, 271, 407
5403, 271, 407
5405, 271, 409
5406, 271, 409
5407, 271, 409
5408, 271, 409
5409, 272, 409
5410, 272, 409
5411, 272, 409
5413, 273, 410
5414, 273, 410
5415, 273, 410
5416, 273, 410
5417, 273, 410
5418, 273, 410
5419, 273, 410
5420, 273, 410
5425, 273, 414
5426, 273, 414
5427, 273, 414
5428, 273, 414
5429, 273, 414
5430, 273, 414
5431, 273, 414
5432, 273, 414
5433, 275, 413
5434, 275, 413
5441, 275, 416
5442, 275, 416
5443, 275, 416
5444, 275, 416
5445, 275, 417
5446, 275, 417
5447, 275, 417
5448, 275, 417
5449, 275, 418
5450, 275, 418
5451, 275, 418
5452, 275, 419
5453, 276, 419
5454, 276, 419
5455, 276, 419
5456, 277, 419
5457, 277, 420
5458, 277, 420
5459, 277, 420
5465, 277, 422
5466, 277, 423
5469, 277, 423
5470, 277, 423
5471, 277, 423
5472, 277, 423
5473, 277, 424
5474, 277, 424
5475, 277, 424
5477, 278, 424
5478, 278, 424
5479, 278, 424
5481, 278, 424
5482, 278, 424
5483, 279, 424
5485, 279, 426
5486, 279, 426
5487, 279, 426
5488, 279, 426
5489, 279, 427
5490, 279, 427
5491, 279, 427
5493, 279, 428
5494, 279, 428
5495, 279, 428
5497, 279, 428
5498, 279, 428
5499, 279, 428
5500, 279, 429
5501, 280, 429
5502, 280, 429
5503, 280, 430
5505, 280, 430
5506, 280, 430
5507, 281, 430
5508, 281, 430
5509, 279, 431
5510, 279, 431
5511, 279, 431
5517, 281, 433
5518, 281, 433
5519, 281, 433
5520, 281, 433
5521, 281, 433
5522, 281, 433
5523, 281, 433
5525, 281, 435
5526, 281, 435
5529, 282, 435
5530, 282, 435
5531, 282, 436
5532, 282, 436
5533, 282, 436
5534, 282, 436
5535, 282, 436
5537, 282, 439
5538, 282, 439
5539, 282, 439
5540, 282, 439
5541, 283, 438
5542, 283, 438
5543, 283, 438
5544, 283, 438
5545, 283, 439
5546, 283, 439
5547, 283, 439
5548, 283, 439
5549, 283, 440
5550, 283, 440
5551, 283, 440
5552, 283, 440
5553, 282, 441
5554, 282, 441
5555, 282, 441
5556, 282, 441
5557, 283, 441
5558, 283, 442
5559, 283, 442
5560, 283, 442
5561, 283, 442
5562, 283, 442
5563, 283, 442
5565, 283, 444
5566, 283, 444
5569, 283, 444
5570, 283, 444
5571, 283, 444
5573, 283, 444
5574, 283, 444
5575, 283, 444
5581, 284, 446
5582, 284, 446
5583, 284, 446
5584, 284, 447
5585, 284, 447
5586, 284, 447
5587, 284, 447
5588, 285, 447
5589, 285, 447
5593, 285, 449
5594, 285, 449
5595, 285, 449
5596, 285, 449
5597, 285, 450
5598, 285, 450
5599, 285, 450
5600, 285, 450
5601, 285, 450
5602, 285, 450
5605, 284, 451
5606, 284, 451
5607, 284, 451
5608, 284, 451
5609, 284, 451
5610, 285, 451
5611, 285, 451
5612, 285, 451
5613, 285, 451
5614, 285, 451
5621, 287, 453
5622, 287, 453
5625, 286, 454
5626, 286, 454
5627, 286, 454
5628, 287, 455
5629, 287, 455
5630, 287, 455
5631, 287, 455
5645, 289, 458
5646, 289, 458
5647, 289, 458
5653, 290, 459
5654, 290, 459
5655, 290, 459
5657, 289, 459
5658, 289, 459
5659, 289, 460
5673, 291, 462
5674, 291, 462
5675, 291, 462
