# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
30245, 83, 249
30246, 83, 249
30247, 83, 249
30253, 83, 249
30254, 83, 249
30255, 83, 249
30256, 83, 249
30257, 82, 248
30258, 82, 248
30259, 82, 248
30260, 82, 248
30261, 82, 248
30262, 82, 248
30265, 80, 248
30266, 80, 248
30267, 80, 248
30268, 80, 248
30269, 80, 247
30270, 80, 247
30271, 80, 247
30272, 80, 247
30273, 79, 247
30274, 79, 247
30275, 79, 246
30276, 79, 246
30277, 78, 246
30278, 78, 246
30279, 78, 246
30281, 78, 245
30282, 78, 245
30283, 77, 245
30285, 76, 243
30286, 76, 243
30287, 76, 243
30288, 76, 243
30289, 74, 243
30290, 74, 243
30291, 74, 243
30292, 74, 243
30293, 74, 240
30294, 74, 240
30295, 74, 240
30296, 74, 240
30297, 73, 239
30298, 73, 239
30299, 73, 239
30300, 73, 239
30301, 72, 239
30302, 72, 239
30303, 72, 238
30304, 72, 237
30305, 71, 237
30306, 71, 237
30307, 71, 237
30308, 71, 237
30309, 71, 236
30310, 71, 236
30311, 71, 236
30313, 71, 234
30314, 71, 234
30315, 72, 234
30316, 72, 234
30317, 70, 234
30318, 70, 234
30319, 70, 234
30321, 70, 233
30322, 69, 233
30323, 69, 233
30329, 71, 231
30330, 71, 231
30331, 71, 231
30333, 71, 230
30334, 71, 230
30335, 71, 230
30337, 70, 230
30338, 70, 230
30339, 70, 229
30340, 70, 229
30341, 70, 229
30342, 70, 229
30345, 70, 227
30346, 70, 227
30347, 70, 227
30348, 70, 227
30349, 70, 227
30365, 69, 224
30366, 69, 224
30367, 69, 224
30368, 69, 223
30369, 69, 223
30370, 69, 223
30371, 69, 223
30373, 70, 222
30374, 70, 222
30375, 70, 222
30389, 68, 220
30390, 68, 220
30401, 69, 218
30402, 69, 218
30403, 69, 218
30405, 69, 218
30406, 69, 218
30407, 69, 217
30449, 67, 212
30450, 67, 211
30453, 67, 210
30454, 67, 210
30455, 67, 210
30457, 67, 210
30458, 67, 210
30459, 67, 209
30473, 67, 207
30474, 67, 207
30475, 67, 207
30476, 68, 207
30485, 68, 205
30486, 68, 205
30487, 68, 205
30488, 68, 205
30489, 67, 205
30490, 67, 205
30491, 67, 205
30501, 68, 203
30502, 68, 203
30503, 68, 203
30505, 68, 202
30506, 68, 202
30509, 81, 196
30510, 81, 196
30511, 81, 196
30512, 69, 201
30513, 80, 195
30514, 80, 195
30515, 80, 195
30516, 80, 196
30517, 79, 195
30518, 79, 195
30519, 79, 195
30525, 78, 193
30526, 78, 193
30527, 78, 193
30528, 78, 193
30529, 77, 192
30530, 77, 192
30531, 77, 192
30532, 77, 192
30533, 77, 191
30534, 77, 191
30535, 77, 190
30537, 77, 190
30538, 77, 190
30539, 76, 190
30540, 76, 190
30541, 76, 189
30542, 76, 189
30543, 76, 189
30545, 75, 187
30546, 75, 187
30547, 75, 187
30548, 75, 187
30549, 75, 186
30550, 75, 186
30551, 75, 186
30552, 75, 186
30553, 75, 185
30554, 75, 185
30555, 75, 185
30557, 75, 184
30558, 75, 184
30559, 75, 184
30560, 75, 183
30561, 73, 182
30562, 73, 182
30563, 73, 181
30564, 73, 181
30565, 73, 181
30566, 73, 181
30567, 73, 181
30568, 63, 190
30569, 73, 180
30570, 73, 180
30571, 72, 180
30572, 72, 180
30573, 73, 178
30574, 73, 178
30575, 72, 178
30576, 73, 177
30577, 73, 177
30578, 73, 177
30579, 73, 177
30580, 72, 177
30581, 72, 176
30582, 72, 176
30583, 71, 176
30585, 71, 175
30586, 71, 175
30587, 72, 174
30589, 71, 174
30590, 71, 174
30591, 71, 174
30593, 72, 174
30594, 72, 174
30597, 72, 172
30598, 72, 172
30599, 72, 172
30601, 70, 172
30602, 70, 172
30603, 70, 172
30605, 70, 172
30613, 64, 180
30614, 64, 180
30615, 66, 180
30616, 66, 180
30617, 70, 169
30618, 70, 169
30619, 71, 169
30625, 72, 167
30626, 72, 167
30627, 72, 167
30629, 71, 167
30630, 71, 167
30631, 71, 167
30661, 67, 175
30662, 67, 175
30663, 67, 175
30664, 67, 174
30681, 70, 160
30682, 70, 160
30683, 70, 160
