# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
39819, 295, 39
39820, 295, 40
39821, 296, 40
39822, 295, 40
39823, 296, 40
39824, 295, 40
39825, 295, 40
39826, 295, 40
39827, 295, 39
39831, 295, 40
39837, 297, 36
39838, 297, 36
39839, 295, 35
39840, 295, 35
39841, 296, 35
39842, 296, 35
39843, 298, 35
39845, 298, 33
39846, 299, 33
39847, 299, 33
39849, 299, 36
39850, 299, 36
39851, 299, 38
39853, 299, 32
39854, 299, 32
39855, 299, 38
39857, 300, 36
39858, 300, 36
39859, 300, 38
39861, 300, 38
39862, 300, 38
39863, 301, 38
39865, 300, 31
39866, 300, 31
39867, 300, 31
39868, 300, 31
39869, 302, 35
39870, 302, 35
39871, 302, 35
39872, 302, 35
39873, 303, 35
39874, 303, 35
39875, 304, 35
39876, 304, 38
39877, 305, 36
39878, 305, 36
39879, 305, 37
39880, 306, 37
39881, 306, 35
39882, 306, 35
39883, 306, 35
39884, 307, 34
39885, 308, 35
39886, 308, 35
39887, 308, 35
39888, 309, 35
39889, 309, 35
39890, 309, 35
39891, 309, 36
39893, 311, 35
39894, 311, 35
39895, 311, 36
39896, 311, 36
39897, 312, 36
39898, 312, 36
39899, 312, 36
39900, 313, 35
39901, 312, 36
39902, 312, 36
39903, 312, 36
39904, 313, 37
39905, 314, 38
39906, 314, 38
39907, 314, 38
39908, 314, 38
39909, 315, 38
39910, 315, 38
39911, 315, 38
39912, 317, 37
39913, 316, 37
39914, 316, 37
39915, 316, 38
39916, 316, 38
39917, 318, 38
39918, 318, 38
39919, 318, 38
39920, 319, 38
39921, 318, 34
39922, 318, 34
39923, 319, 37
39924, 321, 37
39925, 323, 38
39926, 323, 38
39927, 323, 38
39928, 324, 38
39929, 329, 42
39930, 329, 42
39931, 329, 42
39932, 330, 42
39948, 332, 30
39949, 341, 32
39950, 341, 32
39951, 341, 32
39952, 337, 29
39953, 342, 33
39954, 341, 32
39955, 344, 32
39956, 342, 31
39957, 327, 33
39958, 327, 32
39959, 327, 32
39960, 328, 32
39961, 329, 30
39962, 329, 30
39963, 329, 30
39964, 329, 30
39965, 329, 33
39966, 329, 33
39967, 329, 33
39969, 324, 44
39970, 325, 44
39971, 325, 44
39973, 331, 31
39993, 342, 37
39994, 342, 37
39995, 342, 37
39996, 342, 37
40001, 337, 50
40002, 337, 50
40003, 337, 50
40004, 337, 50
40021, 323, 45
40022, 323, 45
40023, 323, 45
40024, 323, 45
40029, 320, 44
40030, 320, 43
40031, 320, 43
40032, 320, 43
40033, 318, 41
40034, 318, 41
40035, 318, 41
40036, 318, 41
40037, 317, 39
40038, 317, 39
40039, 317, 39
40040, 315, 39
40041, 316, 39
40042, 316, 39
