# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
11945, 232, 241
11946, 232, 241
11947, 231, 241
11948, 231, 241
11981, 219, 245
11982, 219, 245
11983, 219, 245
11984, 219, 245
11985, 220, 245
11986, 220, 245
11987, 219, 245
11988, 219, 245
11989, 218, 245
11990, 218, 245
11991, 218, 244
11993, 218, 243
11994, 218, 243
11995, 219, 243
11997, 219, 243
11998, 219, 242
11999, 219, 242
12001, 218, 241
12002, 218, 241
12003, 218, 241
12005, 217, 241
12006, 217, 241
12007, 217, 241
12009, 217, 241
12010, 217, 241
12011, 216, 241
12013, 217, 239
12014, 217, 239
12015, 217, 239
12016, 217, 239
12017, 216, 237
12018, 216, 237
12019, 216, 237
12020, 216, 237
12021, 216, 238
12022, 216, 238
12023, 215, 238
12025, 216, 236
12026, 216, 236
12027, 216, 236
12029, 216, 235
12030, 216, 235
12031, 216, 235
12033, 215, 235
12034, 215, 235
12035, 215, 235
12037, 214, 235
12038, 214, 235
12039, 214, 235
12041, 215, 233
12042, 215, 233
12043, 215, 233
12044, 215, 232
12045, 214, 232
12046, 214, 232
12047, 214, 232
12048, 214, 232
12049, 214, 231
12050, 214, 231
12051, 214, 231
12053, 214, 230
12054, 214, 230
12055, 214, 230
12057, 213, 230
12058, 213, 230
12059, 213, 230
12061, 213, 229
12062, 213, 229
12063, 213, 229
12065, 212, 228
12066, 212, 228
12067, 212, 228
12069, 212, 227
12070, 212, 227
12071, 211, 227
12072, 211, 226
12073, 212, 226
12074, 212, 226
12075, 212, 226
12077, 211, 225
12078, 211, 225
12079, 211, 225
12081, 210, 225
12082, 210, 225
12083, 210, 224
12085, 210, 224
12086, 210, 224
12087, 210, 224
12088, 210, 224
12089, 210, 223
12090, 210, 223
12091, 210, 222
12092, 210, 221
12093, 210, 222
12094, 210, 222
12095, 210, 222
12097, 209, 220
12098, 209, 220
12099, 209, 220
12101, 209, 218
12102, 209, 218
12103, 209, 218
12104, 210, 218
12105, 209, 218
12106, 209, 218
12107, 209, 218
12108, 209, 217
12109, 209, 217
12110, 209, 217
12111, 209, 217
12112, 209, 217
12113, 209, 216
12114, 209, 216
12115, 208, 216
12116, 208, 216
12117, 208, 215
12118, 208, 215
12119, 208, 215
12120, 207, 214
12121, 208, 213
12122, 208, 213
12123, 208, 213
12124, 208, 213
12125, 207, 212
12126, 207, 212
12127, 207, 211
12128, 207, 211
12129, 207, 210
12130, 207, 210
12131, 207, 210
12132, 207, 209
12133, 206, 209
12134, 206, 209
12135, 206, 209
12136, 206, 208
12137, 206, 208
12138, 206, 208
12139, 206, 208
12141, 206, 206
12142, 206, 206
12143, 206, 206
12144, 206, 206
12145, 205, 205
12146, 205, 205
12147, 205, 205
12148, 205, 205
12149, 204, 204
12150, 204, 204
12151, 204, 204
12152, 203, 204
12153, 204, 203
12154, 204, 203
12155, 204, 203
12156, 204, 202
12157, 203, 202
12158, 203, 202
12159, 203, 201
12161, 202, 201
12162, 202, 201
12163, 202, 201
12164, 202, 200
12165, 202, 200
12166, 202, 200
12167, 202, 200
12169, 202, 198
12170, 202, 198
12171, 202, 198
12172, 202, 197
12173, 202, 197
12174, 202, 197
12175, 202, 197
12176, 201, 197
12177, 200, 196
12178, 200, 196
12179, 200, 196
12180, 200, 195
12181, 200, 195
12182, 200, 195
12183, 200, 195
12184, 200, 194
12185, 200, 194
12186, 200, 194
12187, 199, 194
12188, 199, 194
12189, 199, 193
12190, 199, 193
12191, 199, 193
12192, 199, 192
12193, 199, 192
12194, 199, 192
12195, 199, 192
12197, 199, 191
12198, 199, 191
12199, 199, 191
12201, 198, 189
12202, 198, 189
12203, 198, 189
12204, 198, 188
12205, 198, 188
12206, 198, 188
12207, 198, 188
12208, 198, 187
12209, 198, 187
12210, 198, 187
12211, 198, 187
12212, 198, 186
12213, 198, 185
12214, 198, 185
12215, 198, 185
12216, 198, 185
12217, 198, 184
12218, 198, 184
12219, 198, 184
12220, 198, 184
12221, 198, 183
12222, 198, 183
12223, 198, 183
12225, 198, 181
12226, 198, 181
12227, 197, 181
12229, 198, 181
12230, 198, 181
12231, 198, 181
12232, 198, 180
12233, 197, 179
12234, 197, 179
12235, 197, 179
12236, 197, 178
12237, 196, 178
12238, 196, 178
12239, 196, 178
12240, 196, 178
12241, 196, 177
12242, 196, 177
12243, 196, 177
12244, 196, 177
12245, 196, 176
12246, 196, 176
12247, 196, 176
12248, 196, 175
12249, 196, 174
12250, 196, 174
12251, 196, 174
12252, 196, 174
12253, 195, 173
12254, 195, 173
12255, 195, 173
12256, 194, 173
12257, 195, 171
12258, 195, 171
12259, 195, 171
12260, 195, 171
12261, 193, 170
12262, 193, 170
12263, 193, 170
12264, 193, 170
12265, 192, 169
12266, 192, 169
12267, 192, 169
12269, 192, 168
12270, 192, 168
12271, 192, 168
12272, 192, 167
12273, 192, 166
12274, 192, 166
12275, 192, 166
12276, 192, 166
12277, 192, 166
12278, 192, 166
12279, 192, 165
12281, 191, 164
12282, 191, 164
12283, 191, 164
12284, 190, 164
12285, 191, 163
12286, 191, 163
12287, 191, 163
12288, 191, 162
12289, 191, 161
12290, 191, 161
12291, 191, 161
12292, 191, 161
12293, 191, 160
12294, 191, 160
12295, 191, 160
12296, 191, 159
12297, 190, 159
12298, 190, 159
12299, 190, 159
12300, 190, 159
12301, 190, 157
12302, 190, 157
12303, 190, 157
12304, 190, 157
12305, 189, 156
12306, 189, 156
12307, 189, 156
12308, 188, 156
12309, 188, 155
12310, 188, 155
12311, 187, 155
12312, 187, 154
12313, 187, 153
12314, 186, 153
12315, 186, 153
12316, 186, 153
12317, 186, 152
12318, 186, 152
12319, 186, 152
12320, 186, 152
12321, 184, 150
12322, 184, 150
12323, 184, 150
12324, 184, 150
12325, 183, 148
12326, 183, 148
12327, 183, 148
12328, 183, 147
12329, 182, 147
12330, 182, 147
12331, 182, 147
12332, 182, 147
12333, 180, 146
12334, 180, 146
12335, 180, 146
12336, 181, 145
12337, 180, 143
12338, 180, 143
12339, 180, 143
12340, 179, 143
12341, 178, 143
12342, 178, 142
12343, 178, 142
12344, 178, 142
12345, 178, 141
12346, 178, 141
12347, 178, 141
12349, 178, 140
12350, 178, 140
12351, 178, 140
12352, 177, 140
12353, 176, 139
12354, 176, 139
12355, 176, 139
12356, 176, 138
12357, 176, 138
12358, 176, 138
12359, 176, 138
12361, 176, 137
12362, 176, 137
12363, 175, 137
12364, 175, 137
12365, 174, 137
12366, 174, 137
12367, 174, 136
12368, 174, 136
12369, 174, 136
12370, 174, 136
12371, 173, 136
12372, 173, 135
12373, 173, 134
12374, 173, 134
12375, 173, 134
12377, 173, 133
12378, 173, 133
12381, 173, 133
12382, 173, 133
12383, 173, 133
12384, 172, 133
12385, 171, 131
12386, 171, 131
12387, 171, 131
12388, 171, 131
12389, 171, 131
12390, 171, 131
12391, 171, 131
12392, 170, 131
12393, 169, 130
12394, 169, 130
12395, 168, 130
12396, 168, 130
12397, 169, 129
12398, 169, 129
12399, 169, 129
12401, 169, 128
12402, 169, 128
12403, 169, 128
12404, 169, 128
12405, 167, 127
12406, 167, 127
12407, 167, 127
12408, 167, 127
12409, 167, 126
12410, 167, 126
12411, 167, 126
12412, 167, 126
12413, 166, 125
12414, 166, 125
12415, 166, 125
12417, 164, 122
12418, 164, 122
12419, 164, 122
12420, 164, 122
12421, 163, 121
12422, 163, 121
12423, 163, 121
12424, 163, 121
12425, 162, 120
12426, 162, 120
12427, 162, 120
12428, 162, 120
12429, 162, 118
12430, 162, 118
12431, 162, 118
12433, 162, 117
12434, 162, 117
12435, 162, 117
12436, 162, 117
12437, 161, 116
12438, 161, 116
12439, 161, 116
12441, 161, 116
12442, 161, 116
12443, 161, 116
12445, 160, 115
12446, 160, 115
12447, 160, 115
12448, 159, 115
12453, 158, 114
12461, 159, 112
12462, 159, 112
12463, 159, 112
12465, 158, 112
12466, 158, 112
12467, 158, 112
12469, 158, 111
12470, 158, 111
12471, 158, 110
12481, 158, 108
12482, 158, 108
12483, 158, 108
12493, 160, 107
12494, 160, 107
12495, 160, 107
12525, 160, 102
12526, 160, 102
12527, 160, 102
12528, 160, 102
12529, 159, 102
12530, 159, 102
12531, 159, 102
12532, 159, 102
12533, 159, 102
12534, 159, 102
12537, 159, 101
12538, 159, 101
12539, 159, 100
12540, 159, 100
12541, 158, 101
12542, 158, 101
12543, 158, 100
12544, 158, 100
12545, 157, 100
12546, 157, 100
12547, 158, 100
12553, 157, 98
12554, 157, 98
12555, 157, 98
12557, 157, 97
12558, 157, 97
12559, 157, 97
12565, 158, 96
12566, 158, 96
12567, 158, 96
12568, 158, 96
12573, 158, 94
12574, 158, 94
12577, 157, 95
12578, 157, 95
12579, 157, 95
12580, 157, 95
12581, 156, 94
12582, 156, 94
12589, 156, 92
12590, 156, 92
12591, 156, 92
12601, 157, 91
12602, 157, 91
12603, 157, 91
12604, 158, 91
12605, 157, 91
12606, 157, 91
12607, 157, 91
12608, 157, 90
12609, 156, 90
12610, 156, 90
12625, 157, 88
12626, 157, 88
12627, 157, 88
12628, 157, 88
12653, 154, 86
12654, 154, 86
12655, 154, 87
12656, 154, 87
12657, 153, 86
12658, 153, 86
12659, 153, 86
12660, 153, 86
12661, 152, 86
12662, 152, 86
12663, 152, 86
12665, 150, 86
12666, 150, 86
12667, 150, 86
12668, 150, 86
12669, 137, 85
12670, 137, 85
12671, 137, 85
12672, 148, 86
12673, 137, 85
12674, 137, 85
12675, 147, 86
12689, 144, 85
12690, 144, 85
12693, 144, 85
12694, 144, 85
12695, 144, 85
12696, 144, 85
12715, 140, 84
12716, 140, 84
12721, 138, 80
12725, 149, 87
12726, 149, 87
12729, 151, 88
12730, 151, 88
12731, 151, 88
12732, 151, 88
12733, 152, 88
12734, 152, 88
12735, 152, 88
12736, 152, 88
12737, 154, 88
12738, 154, 88
12739, 154, 88
12749, 159, 88
12750, 159, 88
12751, 159, 88
12773, 158, 85
12774, 158, 85
12775, 157, 85
12776, 157, 85
12777, 156, 84
12778, 156, 84
12779, 156, 84
12780, 156, 84
12781, 155, 84
12782, 155, 84
12783, 155, 84
12785, 154, 83
12786, 154, 83
12787, 154, 83
12788, 153, 83
12789, 153, 82
12790, 153, 82
12797, 150, 82
12798, 150, 82
12799, 150, 82
12829, 155, 81
12830, 155, 81
12833, 156, 81
12834, 156, 81
12835, 156, 81
12836, 157, 81
12837, 157, 81
12838, 157, 81
12889, 159, 80
12890, 159, 80
12891, 159, 80
12892, 159, 80
12893, 161, 80
12894, 161, 80
12895, 161, 80
12896, 161, 80
12897, 161, 80
12898, 161, 80
12899, 161, 80
12901, 162, 80
12902, 162, 80
12905, 164, 80
12906, 164, 80
12907, 164, 80
12908, 164, 80
12909, 164, 80
12910, 164, 80
12911, 164, 80
12913, 165, 80
12914, 165, 80
12925, 167, 79
12926, 167, 79
12927, 167, 79
12928, 167, 79
12949, 168, 77
12950, 168, 77
12951, 168, 77
12952, 168, 77
12993, 165, 75
13009, 159, 75
13010, 158, 75
