# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
16153, 245, 344
16154, 245, 343
16155, 245, 343
16156, 245, 343
16157, 244, 345
16158, 244, 345
16159, 244, 345
16160, 244, 345
16161, 244, 345
16162, 244, 345
16163, 244, 345
16173, 245, 346
16174, 245, 346
16175, 245, 346
16176, 245, 346
16177, 243, 347
16178, 243, 347
16179, 243, 347
16185, 242, 347
16186, 242, 347
16187, 242, 347
16197, 245, 350
16198, 245, 351
16199, 245, 351
16200, 245, 351
16201, 245, 351
16202, 245, 351
16203, 245, 351
16204, 245, 351
16205, 245, 351
16206, 245, 352
16207, 245, 352
16217, 244, 352
16218, 244, 352
16219, 244, 352
16220, 244, 352
16221, 245, 353
16222, 245, 353
16223, 245, 353
16224, 245, 355
16225, 244, 354
16226, 244, 354
16227, 244, 354
16229, 244, 355
16230, 244, 355
16233, 242, 355
16234, 242, 355
16237, 243, 355
16238, 243, 355
16239, 243, 355
16240, 244, 354
16241, 244, 356
16242, 244, 356
16243, 245, 356
16244, 245, 357
16245, 244, 358
16246, 244, 358
16247, 244, 358
16248, 243, 358
16249, 243, 358
16250, 243, 358
16251, 244, 358
16253, 245, 359
16254, 245, 359
16255, 246, 359
16257, 244, 360
16258, 244, 360
16259, 244, 360
16261, 244, 360
16262, 244, 360
16263, 244, 360
16264, 243, 361
16265, 244, 361
16266, 244, 361
16267, 244, 361
16269, 245, 362
16270, 245, 362
16271, 245, 362
16273, 245, 363
16274, 245, 363
16275, 245, 363
16276, 245, 363
16277, 244, 363
16278, 244, 363
16279, 244, 364
16281, 245, 364
16282, 245, 364
16283, 245, 364
16284, 245, 365
16285, 245, 365
16286, 245, 365
16287, 245, 365
16288, 245, 365
16289, 245, 366
16290, 245, 366
16291, 245, 366
16293, 245, 366
16294, 245, 366
16295, 245, 367
16301, 245, 368
16302, 245, 368
16303, 245, 368
16304, 245, 368
16305, 246, 369
16306, 246, 369
16307, 246, 369
16308, 246, 370
16309, 246, 369
16310, 246, 370
16311, 246, 370
16313, 245, 371
16314, 245, 371
16315, 246, 371
16317, 246, 371
16318, 246, 371
16319, 246, 371
16320, 246, 373
16321, 248, 372
16322, 248, 372
16323, 248, 372
16325, 247, 372
16326, 247, 372
16327, 247, 372
16328, 247, 373
16329, 246, 373
16330, 246, 373
16331, 246, 373
16332, 246, 373
16333, 247, 374
16334, 247, 374
16335, 247, 374
16336, 248, 374
16337, 248, 374
16338, 248, 374
16339, 248, 374
16341, 247, 376
16342, 247, 376
16343, 247, 376
16344, 247, 376
16345, 248, 376
16346, 248, 377
16347, 247, 377
16348, 247, 377
16349, 247, 378
16350, 247, 378
16351, 247, 378
16353, 247, 378
16354, 247, 378
16355, 247, 378
16357, 247, 380
16358, 247, 380
16359, 247, 380
16360, 247, 380
16361, 247, 380
16362, 247, 380
16363, 248, 380
16364, 248, 380
16365, 248, 381
16366, 248, 382
16367, 248, 382
16368, 249, 383
16369, 248, 383
16370, 248, 383
16371, 248, 383
16372, 248, 384
16373, 249, 384
16374, 249, 384
16375, 249, 384
16377, 249, 385
16378, 249, 385
16379, 249, 384
16381, 249, 385
16382, 249, 385
16383, 247, 385
16385, 248, 386
16386, 248, 387
16387, 248, 387
16388, 247, 387
16389, 249, 387
16390, 249, 387
16391, 249, 387
16392, 250, 387
16393, 250, 387
16394, 250, 387
16395, 249, 388
16397, 251, 389
16398, 251, 389
16399, 250, 390
16401, 249, 389
16402, 249, 390
16403, 249, 390
16404, 249, 390
16405, 250, 390
16406, 250, 390
16407, 250, 390
16408, 252, 391
16409, 250, 391
16410, 250, 391
16411, 250, 391
16412, 250, 391
16413, 250, 392
16414, 250, 392
16415, 250, 393
16416, 249, 393
16417, 249, 393
16418, 249, 393
16419, 249, 393
16421, 250, 394
16422, 250, 394
16425, 251, 396
16426, 251, 396
16427, 251, 396
16428, 252, 396
16429, 251, 396
16430, 251, 396
16431, 251, 395
16432, 250, 396
16433, 250, 398
16434, 250, 397
16435, 250, 398
16436, 251, 398
16437, 251, 398
16438, 251, 398
16439, 251, 398
16440, 251, 398
16441, 251, 399
16442, 251, 399
16443, 251, 399
16444, 251, 400
16445, 251, 400
16446, 251, 400
16447, 251, 400
16448, 252, 401
16449, 251, 402
16450, 251, 402
16451, 251, 402
16452, 251, 403
