# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
33266, 359, 249
33267, 359, 247
33268, 359, 246
33269, 359, 246
33270, 359, 247
33271, 359, 246
33272, 359, 245
33273, 359, 244
33274, 359, 244
33275, 359, 244
33276, 359, 243
33285, 361, 242
33286, 359, 244
33287, 361, 242
33288, 361, 242
33289, 362, 241
33290, 362, 241
33291, 362, 241
33292, 362, 241
33293, 362, 241
33294, 362, 241
33295, 362, 241
33296, 362, 239
33297, 363, 241
33298, 364, 240
33299, 364, 241
33300, 366, 241
33301, 364, 240
33302, 364, 240
33303, 365, 240
33304, 367, 241
33305, 365, 239
33306, 366, 239
33307, 366, 239
33308, 366, 238
33309, 366, 237
33310, 366, 237
33311, 365, 237
33312, 365, 236
33313, 366, 236
33314, 366, 236
33315, 366, 236
33316, 365, 234
33317, 366, 234
33318, 366, 234
33319, 366, 234
33320, 367, 234
33321, 367, 233
33322, 367, 233
33323, 367, 233
33324, 368, 232
33325, 367, 231
33326, 367, 231
33327, 367, 231
33328, 367, 230
33342, 372, 231
33343, 372, 231
33344, 373, 232
33345, 371, 232
33346, 371, 232
33347, 371, 232
33348, 373, 232
33349, 374, 232
33350, 373, 232
33351, 374, 232
33352, 375, 232
33353, 375, 234
33354, 375, 234
33355, 375, 234
33356, 378, 232
33357, 376, 230
33358, 376, 230
33359, 376, 231
33360, 376, 230
33361, 378, 230
33362, 378, 230
33363, 377, 230
33365, 378, 229
33366, 378, 229
33367, 378, 229
33368, 377, 227
33369, 378, 229
33370, 378, 229
33371, 378, 229
33372, 379, 229
33373, 379, 228
33374, 379, 228
33375, 379, 228
33376, 379, 228
33377, 381, 228
33378, 381, 228
33379, 380, 228
33381, 381, 227
33382, 381, 227
33383, 381, 227
33384, 384, 228
33385, 381, 215
33386, 381, 215
33387, 381, 226
33388, 382, 225
33389, 382, 226
33390, 381, 226
33391, 382, 226
33392, 382, 224
33393, 382, 224
33394, 382, 224
33395, 382, 224
33396, 380, 223
33397, 383, 224
33398, 383, 224
33399, 383, 224
33401, 383, 220
33402, 383, 220
33403, 383, 221
33404, 385, 221
33405, 384, 219
33406, 384, 220
33407, 384, 220
33408, 382, 219
33409, 386, 209
33410, 386, 209
33411, 386, 209
33412, 386, 209
33413, 386, 215
33414, 386, 215
33415, 388, 216
33416, 387, 215
33417, 386, 209
33418, 386, 209
33419, 387, 219
33421, 387, 217
33422, 387, 217
33423, 387, 216
33424, 387, 214
33425, 388, 216
33426, 388, 216
33427, 388, 216
33428, 388, 213
33429, 389, 215
33430, 389, 215
33431, 389, 215
33433, 388, 203
33434, 388, 203
33435, 388, 203
33436, 388, 203
33437, 389, 209
33438, 389, 209
33439, 389, 209
33440, 389, 209
33441, 390, 208
33442, 390, 208
33443, 391, 211
33444, 392, 211
33445, 391, 210
33446, 391, 210
33447, 391, 211
33448, 394, 211
33449, 391, 202
33450, 391, 202
33451, 391, 202
33452, 391, 202
33453, 390, 210
33454, 392, 211
33455, 392, 211
33456, 391, 209
33457, 391, 200
33458, 391, 200
33459, 392, 209
33461, 393, 209
33462, 392, 209
33463, 393, 209
33464, 393, 207
33465, 394, 207
33466, 394, 207
33467, 394, 207
33468, 394, 207
33469, 394, 206
33470, 394, 206
33471, 394, 206
33473, 394, 205
33474, 394, 205
33475, 394, 205
