# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
14797, 308, 339
14798, 308, 339
14799, 308, 339
14801, 309, 340
14802, 309, 340
14803, 309, 340
14804, 310, 340
14805, 310, 340
14806, 310, 340
14807, 310, 340
14813, 311, 341
14814, 311, 341
14815, 311, 342
14816, 311, 342
14817, 312, 342
14818, 312, 342
14819, 312, 342
14821, 312, 342
14822, 312, 342
14823, 312, 342
14825, 313, 343
14826, 313, 343
14827, 313, 343
14829, 314, 343
14830, 314, 343
14831, 314, 343
14832, 314, 344
14833, 315, 344
14834, 315, 344
14835, 315, 344
14837, 315, 345
14838, 315, 345
14839, 316, 345
14841, 317, 344
14842, 317, 344
14843, 317, 344
14844, 317, 344
14845, 317, 346
14846, 317, 346
14847, 317, 346
14848, 317, 346
14849, 318, 347
14850, 318, 347
14851, 318, 347
14853, 319, 348
14854, 319, 348
14855, 319, 348
14857, 319, 348
14858, 319, 348
14859, 319, 348
14860, 321, 348
14861, 320, 349
14862, 320, 349
14863, 320, 349
14864, 320, 349
14865, 321, 350
14866, 321, 350
14867, 321, 350
14868, 321, 350
14869, 321, 351
14870, 321, 351
14871, 321, 351
14872, 322, 352
14873, 322, 353
14874, 322, 353
14875, 322, 353
14876, 323, 353
14877, 323, 354
14878, 323, 354
14879, 323, 354
14880, 323, 354
14881, 324, 355
14882, 324, 355
14883, 324, 355
14884, 324, 356
14885, 324, 356
14886, 324, 356
14887, 324, 356
14888, 324, 357
14889, 325, 357
14890, 325, 357
14891, 325, 357
14893, 325, 357
14894, 325, 358
14895, 325, 358
14901, 327, 360
14902, 327, 360
14903, 327, 360
14904, 327, 360
14905, 328, 361
14906, 328, 361
14907, 328, 361
14908, 328, 361
14909, 328, 361
14910, 328, 361
14911, 328, 361
14917, 330, 363
14918, 330, 363
14919, 330, 363
14920, 330, 363
14921, 331, 363
14922, 331, 363
14923, 331, 363
14924, 332, 363
14925, 332, 364
14926, 332, 364
14927, 332, 364
14928, 332, 364
14929, 333, 365
14930, 333, 365
14931, 333, 365
14932, 333, 365
14933, 334, 366
14934, 334, 366
14935, 334, 366
14936, 334, 367
14937, 334, 367
14938, 334, 367
14939, 335, 367
14940, 335, 367
14941, 336, 368
14942, 336, 368
14943, 336, 368
14944, 336, 368
14945, 337, 369
14946, 337, 369
14947, 337, 369
14948, 337, 369
14949, 338, 371
14950, 338, 371
14951, 338, 371
14952, 338, 371
14953, 339, 371
14954, 339, 371
14955, 339, 371
14956, 340, 372
14957, 339, 373
14958, 340, 373
14959, 340, 373
14960, 340, 373
14961, 340, 374
14962, 340, 374
14963, 340, 374
14964, 340, 375
14965, 341, 375
14966, 341, 375
14967, 341, 375
14968, 341, 376
14969, 342, 376
14970, 342, 376
14971, 343, 376
14972, 343, 377
14973, 343, 378
14974, 343, 378
14975, 343, 378
14976, 343, 379
14977, 344, 379
14978, 344, 379
14979, 344, 379
14980, 344, 379
14981, 344, 380
14982, 344, 380
14983, 344, 380
14984, 344, 380
14985, 345, 381
14986, 345, 381
14987, 345, 381
14989, 346, 382
14990, 346, 382
14991, 346, 382
14992, 346, 382
14993, 346, 383
14994, 346, 383
14995, 346, 383
14996, 346, 383
14997, 347, 384
14998, 347, 384
14999, 347, 384
15001, 348, 385
15002, 348, 385
15003, 348, 385
15005, 348, 387
15006, 348, 387
15007, 348, 387
15008, 348, 387
15009, 349, 387
15010, 349, 387
15011, 349, 387
15012, 349, 387
15013, 349, 387
15017, 349, 389
15018, 349, 389
15019, 349, 389
15020, 349, 389
15021, 349, 390
15022, 349, 390
15023, 350, 390
15025, 351, 391
15026, 351, 391
15027, 351, 391
15049, 349, 395
15050, 349, 395
15065, 349, 397
15066, 349, 397
15069, 349, 399
15070, 349, 399
15071, 349, 399
15072, 349, 399
15073, 349, 399
15074, 349, 399
15075, 349, 399
15077, 348, 400
15078, 348, 400
15085, 348, 401
15086, 348, 401
15089, 348, 402
15090, 348, 402
15091, 348, 402
15092, 348, 402
15093, 348, 403
15094, 348, 403
15095, 348, 403
15097, 348, 404
15098, 348, 404
15099, 348, 404
15100, 348, 404
15101, 348, 404
15102, 348, 404
15103, 347, 404
15109, 348, 407
15110, 348, 407
15111, 348, 407
15112, 348, 407
15113, 347, 408
15114, 347, 408
15115, 347, 408
15117, 347, 409
15118, 347, 409
15121, 347, 410
15122, 347, 410
15123, 347, 410
15129, 347, 412
15130, 347, 412
15131, 348, 412
15132, 348, 412
15133, 347, 413
15134, 347, 413
15135, 347, 413
15136, 347, 413
15137, 348, 413
15138, 348, 413
15139, 348, 414
15141, 348, 414
15142, 348, 414
15149, 347, 417
15150, 347, 417
15151, 348, 417
15153, 348, 417
15154, 348, 417
15155, 348, 417
15157, 348, 418
15158, 348, 418
15159, 348, 418
