# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
31301, 163, 429
31302, 163, 429
31303, 163, 429
31304, 162, 429
31305, 162, 430
31306, 162, 430
31307, 162, 430
31308, 162, 430
31309, 162, 430
31310, 162, 430
31311, 162, 430
31313, 162, 431
31314, 162, 431
31315, 162, 431
31329, 161, 434
31330, 161, 434
31331, 161, 433
31332, 161, 434
31333, 161, 435
31334, 161, 435
31335, 161, 435
31341, 160, 436
31342, 160, 436
31343, 160, 436
31344, 160, 436
31353, 160, 438
31354, 160, 438
31355, 160, 438
31357, 159, 439
31358, 159, 439
31359, 159, 439
31360, 159, 439
31361, 159, 439
31362, 159, 439
31363, 159, 439
31365, 170, 430
31366, 170, 430
31367, 170, 430
31368, 170, 430
31369, 161, 441
31370, 161, 441
31371, 161, 440
31373, 159, 442
31374, 159, 442
31375, 159, 442
31376, 159, 442
31377, 169, 432
31378, 169, 432
31379, 169, 432
31380, 168, 432
31381, 169, 433
31382, 169, 433
31383, 169, 433
31385, 170, 433
31386, 170, 433
31387, 170, 433
31388, 162, 443
31389, 161, 444
31390, 161, 444
31393, 169, 435
31394, 169, 435
31395, 169, 435
31396, 169, 435
31397, 170, 436
31398, 170, 436
31399, 169, 436
31400, 169, 436
31401, 170, 436
31402, 170, 436
31403, 170, 436
31405, 170, 438
31406, 170, 438
31407, 170, 438
31409, 169, 439
31410, 169, 439
31411, 169, 439
31412, 169, 439
31413, 169, 441
31414, 169, 441
31415, 169, 441
31416, 168, 440
31417, 169, 442
31418, 169, 442
31419, 169, 442
31420, 169, 442
31421, 169, 443
31422, 169, 443
31423, 169, 443
31424, 169, 443
31425, 169, 444
31426, 169, 444
31427, 169, 445
31428, 169, 445
31429, 168, 445
31430, 168, 445
31431, 168, 446
31433, 168, 447
31434, 168, 447
31435, 168, 447
31436, 169, 447
31437, 170, 447
31438, 170, 447
31439, 170, 447
31441, 170, 448
31442, 170, 448
31443, 170, 448
31444, 170, 448
31445, 170, 449
31446, 170, 448
31447, 170, 449
31448, 170, 449
31449, 170, 450
31450, 170, 450
31451, 170, 450
31457, 172, 450
31458, 172, 450
31459, 172, 450
31460, 172, 450
31461, 172, 450
31462, 172, 450
31463, 172, 450
31464, 172, 451
31465, 174, 451
31466, 174, 451
31467, 174, 451
31468, 174, 451
31469, 174, 452
31470, 174, 452
31471, 174, 452
31472, 168, 460
31473, 168, 460
31474, 168, 460
31475, 168, 460
31477, 176, 452
31478, 176, 452
31479, 176, 453
31481, 177, 453
31482, 177, 453
31483, 177, 453
31484, 177, 453
31485, 176, 453
31486, 176, 453
31487, 176, 453
31489, 176, 455
31490, 176, 455
31491, 176, 455
31492, 176, 455
31493, 177, 455
31494, 177, 455
31495, 177, 455
31497, 170, 466
31498, 170, 466
31499, 171, 466
31500, 171, 466
31505, 178, 458
31506, 178, 458
31507, 178, 458
31508, 178, 458
31509, 178, 458
31510, 178, 457
31511, 178, 457
31513, 179, 458
31514, 179, 458
31517, 179, 460
31518, 179, 460
31519, 179, 460
31520, 179, 460
31521, 180, 460
31522, 180, 460
31523, 180, 460
31524, 180, 460
31525, 181, 459
31526, 181, 459
31527, 181, 459
31528, 182, 459
31529, 181, 460
31530, 181, 460
31531, 181, 460
31549, 183, 463
31550, 183, 463
31551, 183, 464
31553, 185, 464
31554, 185, 464
31555, 185, 464
31565, 186, 464
31566, 186, 464
31567, 186, 464
31568, 186, 464
31577, 185, 467
31578, 185, 467
31579, 185, 467
31580, 185, 467
31585, 182, 478
31586, 182, 478
31587, 182, 478
31601, 187, 469
31602, 187, 469
31603, 187, 469
31605, 183, 480
31606, 183, 480
31607, 183, 480
31608, 183, 480
31613, 185, 472
31614, 185, 472
31615, 185, 472
31617, 184, 472
31618, 184, 472
31619, 184, 472
31629, 187, 474
31630, 187, 474
31631, 187, 474
31633, 185, 474
31634, 185, 474
31635, 185, 474
31666, 186, 477
31667, 186, 477
31668, 185, 477
31673, 187, 487
31674, 187, 487
31675, 187, 487
31676, 187, 487
31677, 187, 487
31678, 187, 487
31679, 187, 487
31713, 189, 490
31714, 189, 490
31715, 189, 490
31716, 189, 490
31725, 189, 491
31726, 189, 491
31727, 189, 491
31757, 191, 494
31758, 191, 494
31759, 191, 494
31781, 192, 495
