# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
2597, 317, 228
2598, 317, 228
2605, 317, 225
2606, 317, 225
2607, 317, 225
2608, 317, 225
2609, 316, 225
2610, 316, 225
2611, 316, 225
2612, 316, 225
2613, 317, 224
2614, 317, 224
2617, 318, 223
2618, 318, 223
2619, 318, 223
2621, 318, 222
2622, 318, 222
2623, 318, 222
2624, 318, 222
2625, 318, 220
2629, 317, 219
2630, 317, 219
2631, 317, 218
2632, 317, 218
2633, 317, 217
2634, 317, 217
2635, 317, 217
2636, 317, 217
2637, 318, 216
2638, 318, 216
2639, 318, 216
2641, 317, 215
2642, 317, 215
2643, 317, 215
2645, 317, 213
2646, 317, 213
2647, 317, 213
2648, 317, 212
2649, 317, 211
2650, 317, 211
2651, 317, 211
2652, 317, 211
2653, 317, 210
2654, 317, 210
2657, 318, 209
2658, 318, 209
2659, 318, 209
2661, 317, 207
2662, 317, 207
2663, 317, 207
2665, 318, 206
2666, 318, 206
2667, 318, 206
2669, 318, 205
2670, 318, 205
2671, 318, 205
2673, 320, 204
2674, 320, 204
2675, 320, 204
2676, 320, 204
2677, 321, 204
2678, 321, 204
2679, 321, 204
2680, 321, 204
2681, 322, 203
2682, 322, 203
2683, 322, 203
2685, 322, 202
2686, 322, 202
2687, 323, 202
2689, 325, 201
2690, 325, 201
2691, 325, 201
2692, 325, 201
2693, 326, 201
2694, 326, 201
2695, 326, 201
2696, 327, 201
2697, 329, 200
2698, 329, 200
2699, 329, 200
2700, 329, 200
2701, 330, 200
2702, 330, 200
2703, 330, 200
2705, 332, 198
2706, 332, 198
2707, 332, 198
2708, 332, 198
2709, 334, 197
2710, 334, 197
2711, 334, 197
2712, 334, 197
2713, 336, 197
2714, 336, 197
2715, 336, 197
2716, 337, 197
2717, 339, 196
2718, 339, 196
2719, 339, 196
2720, 339, 196
2721, 341, 196
2722, 341, 196
2723, 341, 196
2724, 341, 196
2725, 344, 195
2726, 344, 195
2727, 344, 195
2728, 345, 195
2729, 346, 195
2730, 346, 195
2731, 346, 195
2732, 346, 195
2733, 347, 195
2734, 347, 195
2735, 348, 195
2736, 348, 195
2737, 349, 194
2738, 349, 194
2739, 350, 194
2740, 350, 194
2741, 352, 193
2742, 352, 193
2743, 352, 193
2744, 352, 193
2745, 353, 192
2746, 353, 192
2747, 353, 192
2748, 353, 192
2749, 354, 191
2750, 354, 191
2751, 354, 191
2752, 355, 191
2753, 355, 190
2754, 355, 190
2755, 355, 190
2757, 357, 188
2758, 357, 188
2759, 357, 188
2760, 357, 188
2761, 358, 187
2762, 358, 187
2763, 358, 187
2764, 358, 186
2765, 359, 185
2766, 359, 185
2767, 359, 185
2768, 359, 185
2769, 359, 183
2770, 359, 183
2771, 359, 183
2772, 359, 183
2773, 361, 182
2774, 361, 182
2775, 361, 182
2776, 361, 182
2777, 361, 180
2778, 361, 180
2779, 361, 180
2780, 361, 180
2781, 362, 178
2782, 362, 178
2783, 362, 178
2784, 362, 178
2785, 362, 176
2786, 362, 176
2787, 362, 176
2788, 362, 176
2789, 363, 174
2790, 363, 174
2791, 363, 174
2792, 363, 174
2793, 363, 173
2794, 363, 173
2795, 363, 173
2796, 364, 173
2797, 363, 171
2798, 363, 171
2799, 363, 171
2800, 363, 171
2801, 363, 170
2802, 363, 170
2803, 363, 170
2804, 363, 169
2805, 363, 168
2806, 363, 168
2807, 363, 168
2809, 363, 166
2810, 363, 166
2811, 363, 166
2812, 363, 166
2813, 362, 165
2814, 362, 165
2815, 362, 165
2816, 362, 164
2817, 363, 164
2818, 363, 164
2819, 363, 164
2820, 363, 163
2821, 363, 163
2822, 363, 163
2829, 362, 160
2830, 362, 160
2831, 362, 160
2832, 362, 160
2833, 362, 159
2834, 362, 159
2835, 362, 159
