# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
4653, 331, 248
4654, 331, 248
4655, 331, 248
4656, 331, 248
4657, 331, 248
4658, 331, 248
4661, 331, 241
4662, 331, 241
4663, 331, 241
4664, 331, 241
4665, 330, 242
4666, 330, 241
4667, 330, 241
4668, 330, 242
4669, 330, 243
4670, 330, 243
4671, 330, 243
4672, 330, 243
4673, 330, 245
4674, 329, 245
4675, 328, 245
4676, 328, 254
4677, 329, 247
4678, 328, 247
4679, 327, 247
4680, 325, 255
4681, 326, 247
4682, 326, 247
4683, 326, 247
4684, 326, 247
4685, 328, 247
4686, 328, 247
4687, 331, 248
4688, 331, 248
4689, 330, 252
4690, 330, 252
4691, 330, 252
4693, 330, 250
4694, 330, 250
4695, 330, 250
4697, 330, 250
4698, 329, 250
4701, 324, 251
4702, 324, 251
4703, 324, 251
4705, 329, 254
4706, 329, 253
4707, 329, 253
4708, 329, 253
4709, 326, 256
4710, 326, 256
4711, 326, 256
4712, 326, 256
4713, 328, 258
4714, 328, 258
4715, 328, 258
4716, 328, 256
4717, 327, 256
4718, 327, 261
4719, 327, 256
4720, 327, 255
4721, 327, 255
4722, 318, 267
4723, 318, 267
4724, 318, 269
4725, 319, 267
4726, 319, 267
4729, 320, 265
4730, 320, 265
4731, 320, 265
4732, 320, 265
4733, 329, 257
4734, 329, 257
4735, 329, 257
4737, 331, 259
4738, 331, 259
4739, 331, 259
4740, 331, 259
4741, 332, 258
4742, 332, 258
4743, 332, 258
4744, 332, 256
4745, 332, 258
4753, 330, 261
4754, 331, 261
4755, 331, 261
4757, 332, 260
4758, 332, 260
4759, 332, 260
4760, 332, 261
4761, 332, 260
4762, 332, 260
4763, 332, 260
4773, 333, 260
4774, 333, 260
4775, 333, 260
4777, 334, 260
4778, 334, 260
4779, 334, 260
4780, 326, 268
4781, 325, 268
4793, 336, 260
4794, 336, 260
4795, 336, 260
4796, 336, 260
4797, 335, 261
4798, 335, 261
4799, 335, 261
4800, 330, 261
4801, 330, 261
4813, 337, 260
4814, 337, 260
4815, 337, 260
4816, 338, 257
4817, 338, 260
4818, 338, 260
4819, 338, 260
4820, 338, 260
4821, 337, 261
4822, 337, 261
4833, 338, 261
4834, 338, 261
4865, 329, 263
4866, 329, 263
4867, 329, 263
4868, 329, 263
4869, 328, 263
4870, 328, 263
4871, 328, 263
4872, 334, 264
4873, 327, 263
4874, 326, 263
4875, 326, 263
4877, 325, 263
4878, 325, 263
4879, 325, 263
4880, 331, 265
4881, 325, 263
4882, 325, 263
4883, 329, 265
4884, 316, 272
4885, 324, 263
4886, 324, 263
4887, 323, 263
4888, 314, 271
4889, 315, 270
4890, 316, 271
4891, 316, 270
4893, 318, 270
4894, 318, 270
4895, 318, 270
4897, 320, 269
4898, 320, 269
4899, 320, 269
4900, 320, 269
4925, 329, 265
4926, 329, 265
4927, 329, 265
4928, 329, 265
4941, 319, 265
4942, 319, 265
4943, 319, 265
4945, 318, 266
4946, 318, 266
4947, 318, 266
4948, 317, 267
4949, 317, 268
4950, 317, 267
4951, 317, 267
4952, 317, 268
4953, 316, 269
4954, 316, 268
4955, 316, 268
4956, 315, 268
4957, 319, 272
4958, 319, 272
4959, 319, 272
4960, 320, 272
4961, 319, 274
4962, 319, 274
4963, 319, 274
4965, 310, 281
4966, 310, 280
4967, 311, 280
4968, 311, 280
4969, 311, 280
4970, 311, 280
4971, 311, 280
4974, 311, 281
4977, 316, 275
4978, 315, 275
4979, 315, 275
4980, 314, 275
4981, 312, 274
4982, 312, 274
4983, 312, 274
4984, 312, 274
4985, 311, 275
4986, 317, 279
4987, 311, 275
4988, 317, 280
4989, 314, 277
4990, 314, 277
4991, 314, 277
4992, 314, 276
4993, 310, 282
4994, 311, 282
4995, 310, 282
4996, 310, 282
4997, 309, 278
4998, 309, 284
4999, 309, 284
5000, 313, 282
5001, 307, 281
5002, 307, 281
5003, 307, 281
5004, 307, 280
5005, 308, 288
5006, 308, 288
5007, 303, 292
5008, 311, 285
5009, 310, 286
5010, 310, 286
5011, 310, 286
5012, 311, 285
5013, 305, 286
5014, 305, 286
5015, 305, 286
5016, 309, 288
5017, 303, 286
5018, 303, 286
5019, 303, 286
5020, 309, 287
5021, 302, 288
5022, 302, 288
5023, 302, 289
5024, 307, 294
5025, 302, 291
5026, 302, 291
5027, 308, 295
5029, 305, 294
5030, 305, 293
5031, 305, 294
5032, 306, 296
5033, 305, 294
5034, 307, 295
5035, 306, 295
5036, 306, 296
5037, 307, 296
5038, 308, 295
5039, 300, 303
5040, 300, 303
5041, 307, 297
5042, 307, 297
5043, 307, 297
5044, 301, 303
5045, 305, 300
5046, 304, 300
5047, 304, 300
5048, 304, 300
5049, 305, 298
5050, 305, 298
5051, 304, 300
5052, 305, 301
5053, 303, 302
5054, 303, 302
5055, 303, 302
5056, 305, 297
5057, 302, 304
5058, 302, 304
5059, 302, 304
5060, 305, 299
5061, 301, 305
5062, 301, 305
5063, 301, 305
5064, 301, 307
5065, 300, 307
5066, 300, 307
5067, 300, 307
5068, 299, 305
5069, 294, 312
5070, 294, 312
5071, 297, 313
5072, 293, 315
5073, 299, 312
5074, 299, 312
5075, 299, 311
5076, 301, 315
5077, 298, 314
5078, 298, 314
5079, 298, 314
5080, 299, 311
5081, 296, 319
5082, 296, 318
5083, 296, 318
5084, 298, 316
5085, 296, 317
5086, 296, 317
5087, 296, 317
5088, 296, 322
5089, 300, 320
5090, 297, 319
5091, 297, 319
5092, 297, 319
5093, 298, 323
5094, 298, 322
5095, 298, 323
5096, 298, 325
5097, 295, 324
5098, 296, 324
5099, 297, 324
5100, 297, 326
5101, 296, 326
5102, 296, 326
5103, 296, 326
5104, 297, 326
5105, 295, 329
5106, 295, 328
5107, 295, 328
5108, 296, 329
5109, 296, 324
5110, 296, 324
5111, 294, 329
5112, 295, 324
5113, 294, 328
5114, 294, 328
5115, 295, 328
5116, 295, 328
5117, 290, 328
5118, 295, 330
5119, 295, 330
5120, 294, 329
5121, 292, 331
5122, 292, 332
5123, 292, 332
5124, 286, 335
5125, 288, 335
5126, 292, 334
5127, 292, 334
5128, 291, 331
5129, 283, 336
5130, 283, 336
5131, 283, 336
5132, 289, 336
5133, 284, 335
5134, 284, 335
5135, 282, 338
5136, 284, 335
5137, 283, 338
5138, 283, 339
5139, 283, 339
5140, 274, 340
5141, 275, 341
5142, 275, 341
5143, 275, 341
5144, 277, 341
5145, 276, 342
5146, 276, 342
5147, 276, 342
5148, 278, 342
5149, 273, 343
5150, 273, 343
5151, 273, 343
5152, 274, 344
5153, 271, 343
5154, 271, 343
5155, 271, 343
5156, 270, 344
5157, 268, 343
5158, 266, 343
5159, 266, 343
5160, 262, 341
5161, 264, 343
5162, 264, 343
5163, 264, 343
5164, 260, 341
5165, 262, 343
5166, 262, 343
5167, 262, 343
5168, 260, 343
5169, 259, 342
5170, 259, 342
5171, 259, 342
5172, 254, 341
5173, 255, 342
5174, 255, 342
5175, 255, 342
5176, 250, 339
5177, 248, 338
5178, 248, 338
5179, 248, 338
5180, 248, 338
5181, 250, 341
5182, 252, 341
5183, 248, 337
5184, 246, 337
5185, 251, 343
5186, 251, 343
5187, 251, 343
5188, 251, 344
5189, 251, 344
5190, 252, 344
5191, 251, 344
5192, 250, 341
5193, 245, 337
5194, 245, 337
5195, 246, 337
5196, 245, 337
5197, 244, 335
5198, 244, 335
5199, 244, 335
5200, 244, 335
5201, 243, 335
5202, 243, 335
5203, 243, 335
5204, 243, 335
5205, 244, 335
5206, 244, 335
5207, 244, 335
5209, 244, 338
5210, 244, 338
5211, 244, 338
5213, 246, 341
5214, 246, 341
5215, 246, 341
5216, 245, 344
5217, 244, 342
5218, 244, 342
5219, 244, 342
5220, 243, 342
5221, 242, 330
5222, 242, 330
5223, 242, 330
5224, 242, 330
5225, 243, 329
5226, 242, 329
5227, 242, 329
5228, 243, 329
5229, 241, 331
5230, 241, 331
5231, 240, 331
5232, 241, 342
5233, 241, 334
5234, 241, 334
5235, 241, 334
5236, 241, 334
5237, 242, 340
5238, 242, 340
5239, 242, 340
5240, 242, 340
5241, 241, 340
5242, 241, 340
5243, 241, 340
5244, 241, 339
5245, 244, 333
5246, 244, 333
5247, 244, 333
5248, 244, 333
5249, 244, 332
5250, 246, 332
5251, 244, 332
5252, 246, 332
5253, 244, 333
5254, 245, 332
5255, 245, 332
5256, 245, 332
5257, 244, 332
5258, 244, 332
5259, 246, 333
5260, 245, 330
5261, 246, 323
5262, 246, 323
5263, 246, 323
5264, 246, 323
5265, 248, 322
5266, 248, 322
5267, 248, 322
5268, 248, 322
5269, 248, 323
5270, 248, 323
5271, 249, 324
5273, 248, 325
5274, 248, 325
5275, 248, 326
5277, 248, 329
5278, 248, 329
5279, 248, 329
5280, 248, 329
5281, 248, 332
5282, 248, 332
5283, 248, 332
5284, 248, 332
5285, 248, 332
5286, 248, 332
5287, 248, 332
5288, 250, 332
5289, 251, 330
5290, 251, 330
5291, 251, 330
5292, 252, 328
5293, 250, 327
5294, 250, 327
5295, 250, 327
5296, 250, 326
5297, 253, 325
5298, 253, 325
5299, 253, 325
5300, 255, 325
5301, 257, 324
5302, 258, 324
5303, 258, 324
5304, 255, 324
5305, 257, 323
5306, 256, 327
5307, 257, 323
5308, 260, 322
5309, 259, 321
5310, 259, 321
5311, 259, 321
5312, 262, 322
5313, 262, 320
5314, 262, 320
5315, 262, 320
5316, 261, 323
5317, 263, 317
5318, 263, 317
