# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
10977, 204, 376
10978, 204, 376
10979, 204, 376
10980, 204, 376
10981, 197, 369
10982, 197, 369
10983, 197, 369
10984, 204, 378
11002, 200, 376
11003, 200, 376
11004, 205, 387
11005, 201, 377
11006, 201, 377
11007, 200, 377
11008, 204, 390
11009, 202, 379
11010, 201, 379
11011, 201, 379
11012, 201, 380
11013, 202, 380
11014, 202, 381
11015, 202, 381
11016, 202, 382
11017, 203, 382
11018, 203, 395
11019, 203, 395
11020, 203, 396
11021, 202, 384
11022, 202, 384
11023, 203, 384
11024, 203, 384
11025, 201, 385
11026, 201, 385
11027, 200, 385
11028, 200, 385
11029, 201, 386
11030, 201, 386
11031, 201, 401
11032, 201, 401
11033, 202, 389
11034, 202, 389
11035, 201, 402
11036, 200, 403
11037, 200, 404
11038, 200, 404
11039, 200, 405
11040, 200, 405
11041, 200, 406
11042, 200, 406
11043, 200, 406
11044, 200, 406
11045, 202, 393
11046, 202, 393
11047, 199, 408
11048, 199, 408
11049, 199, 410
11050, 199, 410
11051, 199, 410
11052, 199, 410
11053, 200, 396
11054, 199, 411
11055, 199, 411
11056, 199, 412
11057, 200, 398
11058, 200, 398
11059, 200, 398
11060, 198, 414
11061, 200, 400
11062, 199, 400
11063, 199, 400
11064, 199, 400
11065, 201, 401
11066, 201, 401
11067, 198, 416
11068, 198, 417
11069, 200, 403
11070, 200, 403
11071, 200, 403
11073, 200, 404
11077, 200, 406
11081, 199, 407
11085, 200, 409
11086, 200, 409
11089, 199, 411
11097, 197, 413
11098, 197, 413
11099, 196, 413
11101, 197, 427
11102, 197, 427
11103, 197, 427
11105, 197, 428
11106, 197, 428
11107, 197, 428
11108, 197, 429
11109, 197, 430
11110, 197, 430
11111, 197, 430
11112, 197, 430
11113, 197, 431
11114, 197, 431
11115, 197, 431
11116, 197, 432
11117, 197, 432
11118, 197, 433
11119, 197, 433
11120, 197, 434
11121, 196, 434
11122, 196, 434
11123, 196, 434
11124, 195, 434
11125, 195, 434
11126, 195, 434
11129, 195, 435
11130, 195, 435
11131, 195, 435
11133, 196, 437
11134, 196, 437
11135, 196, 437
11136, 196, 437
11137, 195, 437
11138, 195, 437
11139, 195, 437
11141, 196, 427
11142, 196, 427
11143, 196, 427
11144, 196, 427
11145, 196, 428
11146, 194, 428
11147, 194, 428
11148, 194, 428
11149, 194, 439
11150, 194, 439
11153, 194, 430
11154, 194, 430
11155, 194, 430
11156, 194, 430
11157, 193, 432
11158, 193, 431
11159, 194, 431
11160, 193, 431
11161, 192, 433
11162, 192, 433
11163, 192, 433
11164, 192, 434
11165, 192, 438
11166, 192, 438
11167, 192, 435
11168, 192, 435
11169, 190, 440
11170, 190, 440
11171, 190, 440
11172, 190, 441
11173, 191, 442
11174, 191, 442
11175, 191, 442
11176, 191, 443
11177, 190, 444
11178, 190, 444
11179, 190, 445
11180, 190, 445
11181, 190, 447
11182, 190, 446
11183, 190, 447
11184, 190, 448
11185, 189, 448
11186, 189, 448
11187, 189, 448
11188, 189, 449
11189, 189, 449
11190, 189, 449
11191, 189, 449
11192, 190, 450
11193, 189, 450
11194, 189, 450
11195, 189, 450
11197, 188, 451
11198, 187, 450
11199, 187, 451
11200, 187, 451
11201, 187, 452
11202, 187, 452
11203, 187, 452
11204, 186, 452
11205, 186, 453
11206, 186, 453
11207, 186, 454
11209, 185, 455
11210, 185, 455
11211, 185, 455
11212, 185, 455
11213, 184, 456
11214, 184, 456
11215, 184, 456
11216, 184, 457
11217, 183, 457
11218, 183, 457
11219, 183, 457
11220, 183, 457
11221, 183, 458
11222, 183, 458
11223, 183, 458
11224, 183, 460
11225, 182, 460
11226, 182, 460
11227, 182, 460
11229, 182, 461
11230, 182, 461
11231, 181, 461
11232, 181, 461
11233, 180, 461
11234, 180, 461
11235, 180, 461
11237, 179, 461
11238, 179, 461
11239, 179, 461
11241, 179, 462
11242, 179, 462
11243, 178, 462
11244, 178, 462
11245, 178, 463
11246, 178, 463
11247, 178, 463
11249, 177, 464
11250, 177, 464
11251, 177, 464
11253, 177, 465
11254, 177, 465
11255, 177, 465
11256, 177, 465
11257, 175, 465
11258, 175, 465
11259, 175, 465
11260, 175, 466
11261, 175, 466
11262, 175, 466
11263, 175, 466
11265, 175, 467
11266, 175, 467
11267, 175, 467
11268, 176, 467
11269, 174, 468
11270, 174, 468
11271, 174, 468
11272, 174, 468
11273, 174, 469
11274, 174, 469
11275, 174, 469
11277, 173, 469
11278, 173, 469
