# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
1749, 224, 336
1750, 224, 336
1751, 224, 336
1752, 224, 336
1753, 224, 337
1754, 224, 337
1755, 224, 337
1756, 224, 337
1757, 223, 337
1758, 223, 337
1759, 223, 337
1761, 223, 337
1765, 223, 339
1766, 223, 339
1769, 222, 339
1770, 222, 339
1771, 222, 339
1772, 222, 339
1773, 223, 340
1774, 223, 340
1775, 222, 340
1785, 222, 342
1786, 222, 342
1787, 222, 342
1788, 223, 342
1789, 224, 342
1790, 224, 342
1791, 224, 342
1797, 223, 343
1798, 223, 343
1799, 223, 343
1800, 225, 344
1801, 225, 345
1802, 225, 344
1803, 225, 345
1805, 225, 344
1806, 224, 344
1807, 224, 344
1817, 225, 347
1818, 225, 347
1819, 225, 347
1820, 225, 347
1821, 226, 347
1822, 226, 347
1823, 226, 347
1825, 226, 348
1826, 226, 348
1827, 226, 348
1833, 227, 348
1834, 227, 348
1835, 227, 348
1836, 226, 348
1837, 226, 349
1838, 226, 349
1839, 226, 349
1840, 226, 349
1841, 227, 351
1842, 227, 351
1843, 227, 351
1845, 228, 351
1846, 228, 351
1847, 228, 351
1857, 228, 353
1858, 228, 353
1859, 228, 353
1860, 228, 353
