# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
31245, 312, 348
31246, 312, 348
31247, 312, 348
31248, 312, 348
31269, 315, 348
31270, 315, 348
31271, 315, 348
31273, 316, 348
31274, 316, 348
31275, 316, 349
31285, 317, 349
31286, 317, 349
31287, 317, 348
31288, 317, 348
31290, 317, 349
31291, 318, 349
31297, 318, 350
31298, 318, 350
31299, 318, 350
31301, 319, 349
31302, 320, 349
31303, 320, 349
31305, 320, 350
31306, 320, 350
31307, 320, 350
31309, 321, 351
31310, 321, 351
31311, 321, 351
31312, 321, 352
31313, 320, 351
31314, 320, 351
31315, 320, 351
31317, 321, 351
31318, 321, 351
31319, 321, 351
31321, 323, 352
31322, 323, 352
31323, 323, 352
31325, 324, 353
31326, 324, 353
31327, 324, 353
31328, 324, 353
31329, 324, 353
31330, 324, 353
31331, 324, 353
31332, 324, 354
31333, 324, 355
31334, 324, 355
31335, 324, 355
31336, 324, 355
31337, 324, 356
31338, 324, 356
31339, 324, 356
31340, 324, 356
31341, 325, 357
31342, 325, 357
31343, 325, 357
31345, 326, 357
31346, 326, 357
31347, 326, 357
31348, 327, 357
31349, 326, 358
31350, 327, 358
31351, 327, 358
31352, 328, 358
31353, 328, 358
31354, 328, 358
31355, 328, 358
31356, 326, 360
31357, 327, 359
31358, 327, 359
31359, 327, 359
31361, 328, 361
31362, 328, 361
31363, 328, 361
31364, 328, 361
31365, 329, 361
31366, 329, 361
31367, 329, 361
31368, 329, 361
31369, 329, 362
31370, 329, 362
31371, 329, 361
31372, 332, 361
31373, 328, 363
31374, 328, 363
31375, 328, 363
31376, 330, 363
31377, 330, 365
31378, 330, 364
31379, 330, 365
31380, 330, 365
31381, 331, 365
31382, 331, 365
31383, 331, 365
31384, 332, 365
31385, 333, 366
31386, 333, 366
31387, 333, 366
31388, 334, 367
31389, 332, 366
31390, 332, 366
31391, 332, 366
31392, 331, 367
31393, 333, 368
31394, 333, 368
31395, 333, 368
31396, 333, 368
31397, 334, 369
31398, 334, 369
31399, 334, 369
31400, 335, 370
31401, 335, 369
31402, 335, 369
31403, 335, 369
31404, 336, 369
31405, 335, 370
31406, 335, 370
31407, 335, 371
31408, 336, 371
31409, 336, 372
31410, 336, 372
31411, 336, 372
31413, 336, 373
31414, 336, 373
31415, 336, 373
31416, 337, 373
31417, 338, 374
31418, 338, 374
31419, 338, 374
31420, 339, 374
31421, 339, 375
31422, 339, 375
31423, 339, 375
31424, 339, 375
31425, 339, 376
31426, 339, 376
31427, 339, 376
31428, 339, 377
31429, 339, 377
31430, 339, 377
31431, 339, 378
31433, 341, 378
31434, 341, 378
31435, 341, 378
31436, 342, 378
31437, 341, 379
31438, 341, 379
31439, 341, 379
31440, 341, 379
31441, 342, 380
31442, 342, 380
31443, 342, 380
31444, 342, 381
31445, 343, 382
31446, 343, 382
31447, 343, 382
31448, 344, 382
31449, 344, 383
31450, 344, 383
31451, 344, 383
31452, 343, 383
31453, 344, 384
31454, 344, 384
31455, 344, 384
31456, 344, 385
31457, 344, 385
31458, 344, 385
31459, 345, 385
31460, 345, 385
31461, 346, 385
31462, 347, 385
31463, 347, 385
31464, 348, 385
31465, 346, 388
31466, 346, 388
31467, 346, 388
31468, 347, 387
31469, 348, 388
31470, 348, 388
31471, 347, 389
31473, 348, 390
31474, 348, 390
31475, 348, 390
31476, 349, 389
31477, 350, 391
31478, 350, 391
31479, 350, 391
31480, 350, 391
31481, 350, 392
31482, 351, 392
31483, 351, 392
31484, 352, 392
31485, 351, 392
31486, 351, 392
31487, 351, 393
31488, 353, 394
31489, 352, 395
31490, 352, 395
31491, 352, 395
31492, 352, 396
31493, 352, 395
31494, 352, 395
31495, 352, 395
31496, 353, 395
31497, 353, 396
31498, 353, 396
31499, 355, 396
31501, 355, 397
31502, 355, 397
31503, 355, 397
31504, 355, 398
31505, 355, 398
31506, 355, 398
31507, 355, 398
31508, 356, 399
31509, 356, 399
31510, 356, 399
31511, 356, 399
31513, 357, 401
31514, 357, 401
31515, 357, 401
31516, 357, 401
31517, 357, 402
31518, 358, 402
31519, 358, 402
31520, 358, 403
31521, 359, 403
31522, 359, 403
31523, 359, 403
31524, 361, 404
31525, 360, 405
31526, 360, 405
31527, 360, 405
31529, 359, 405
31530, 359, 405
31531, 359, 405
31532, 361, 406
31533, 360, 408
31534, 360, 408
31535, 360, 408
31537, 361, 408
31538, 361, 408
31539, 361, 408
31540, 361, 409
31541, 361, 409
31542, 361, 409
31543, 361, 409
31544, 363, 410
31545, 362, 410
31546, 362, 410
31547, 362, 410
31548, 363, 410
31549, 364, 410
31550, 364, 410
31551, 364, 410
31552, 366, 410
31553, 364, 411
31554, 364, 411
31555, 364, 411
31556, 363, 414
31557, 364, 414
31558, 364, 414
31559, 364, 414
31560, 364, 414
31561, 365, 416
31562, 365, 416
31563, 365, 416
31564, 365, 417
31565, 367, 416
31566, 367, 416
31567, 367, 416
31568, 367, 416
31569, 367, 416
31570, 367, 416
31571, 367, 416
31572, 369, 417
31573, 368, 418
31574, 368, 418
31575, 368, 418
31576, 368, 419
31577, 369, 420
31578, 369, 420
31579, 369, 420
31580, 369, 420
31581, 370, 420
31582, 370, 420
31583, 368, 420
31584, 371, 422
31585, 370, 422
31586, 370, 422
31587, 370, 422
31589, 370, 423
31590, 370, 423
31591, 370, 423
31592, 370, 425
31593, 372, 425
31594, 372, 425
31595, 372, 425
31596, 372, 425
31597, 372, 426
31598, 372, 426
31599, 372, 426
31600, 373, 426
31601, 373, 426
31602, 373, 426
31603, 373, 427
31604, 375, 427
31605, 373, 429
31606, 373, 429
31607, 373, 429
31608, 373, 429
31609, 373, 430
31610, 373, 430
31611, 373, 430
31612, 373, 431
31613, 373, 433
31614, 373, 433
31615, 373, 433
31616, 373, 434
31617, 372, 434
31618, 372, 434
31619, 372, 434
31620, 372, 435
31621, 373, 437
31622, 373, 437
31623, 373, 437
31624, 373, 437
31625, 374, 443
31626, 374, 443
31627, 374, 443
31628, 374, 444
31629, 376, 445
31630, 376, 445
31631, 376, 445
31632, 376, 446
31633, 384, 449
31634, 384, 449
31635, 384, 449
31636, 384, 449
31637, 389, 448
31638, 389, 448
31639, 389, 448
31640, 390, 448
31705, 404, 452
31706, 404, 452
31707, 404, 452
31708, 403, 452
31709, 402, 454
31710, 401, 454
31711, 401, 454
31712, 401, 455
31713, 398, 457
31714, 398, 457
31715, 398, 457
31716, 398, 458
31717, 393, 458
31718, 393, 458
31719, 388, 458
31720, 390, 459
31721, 394, 459
31722, 394, 459
31723, 394, 459
31724, 392, 459
31725, 394, 458
31726, 393, 458
31727, 393, 458
31733, 396, 460
31734, 396, 460
31735, 397, 460
31736, 398, 460
31737, 404, 460
31738, 404, 460
31739, 404, 460
31740, 404, 460
31741, 407, 460
31742, 407, 460
31743, 407, 460
31744, 407, 460
31745, 408, 462
31746, 408, 462
31747, 408, 462
31749, 408, 462
31750, 408, 462
31751, 408, 462
31757, 403, 461
31758, 403, 461
31759, 403, 461
31760, 403, 461
31761, 400, 462
31762, 400, 462
31763, 400, 462
31764, 400, 462
31765, 398, 462
31766, 397, 462
31767, 397, 462
31768, 398, 462
31769, 394, 462
31770, 394, 463
31771, 394, 463
31772, 393, 463
31773, 392, 461
31774, 392, 462
31775, 392, 462
31776, 391, 462
31778, 393, 462
31789, 400, 462
31790, 399, 463
31791, 400, 462
31792, 402, 463
31793, 402, 462
31794, 402, 462
31795, 402, 462
31796, 401, 462
