# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
2669, 283, 289
2670, 283, 289
2671, 283, 289
2673, 283, 289
2674, 283, 289
2675, 283, 289
2677, 284, 288
2678, 284, 288
2679, 284, 288
2680, 284, 288
2681, 285, 288
2682, 285, 288
2683, 285, 288
2684, 285, 288
2685, 286, 287
2686, 286, 287
2687, 286, 287
2689, 286, 287
2690, 286, 287
2691, 286, 286
2693, 287, 286
2694, 287, 286
2695, 287, 286
2696, 287, 285
2697, 288, 285
2698, 288, 285
2699, 288, 285
2701, 290, 285
2702, 290, 285
2703, 290, 285
2704, 290, 285
2705, 290, 284
2706, 290, 284
2707, 290, 284
2708, 291, 283
2709, 292, 284
2710, 292, 284
2711, 292, 284
2712, 292, 284
2713, 293, 284
2714, 293, 284
2715, 293, 284
2716, 293, 284
2717, 295, 284
2718, 295, 284
2719, 295, 284
2720, 296, 284
2721, 296, 283
2722, 296, 283
2723, 296, 283
2724, 297, 283
2725, 296, 283
2726, 296, 283
2727, 296, 283
2729, 297, 282
2730, 297, 282
2731, 298, 283
2737, 299, 282
2738, 299, 282
2739, 299, 282
2741, 299, 281
2742, 299, 281
2743, 299, 281
2753, 301, 280
2754, 301, 280
2755, 301, 280
2756, 301, 280
2757, 300, 279
2758, 300, 279
2759, 300, 279
2760, 300, 278
2761, 300, 278
2762, 300, 279
2763, 300, 278
2769, 301, 276
2770, 301, 276
2771, 301, 276
2773, 300, 276
2774, 303, 277
2775, 303, 277
2777, 299, 275
2778, 299, 275
2779, 300, 274
2789, 299, 273
2790, 299, 273
2791, 299, 273
2792, 299, 273
2793, 299, 273
2801, 298, 273
2802, 298, 273
2803, 298, 273
2804, 298, 273
2805, 298, 273
2806, 298, 273
2807, 298, 273
2808, 299, 272
2809, 299, 272
2810, 299, 272
2813, 299, 271
2814, 299, 271
2825, 298, 270
2826, 298, 270
2827, 298, 270
2845, 299, 269
2846, 299, 269
2847, 299, 269
2849, 299, 268
2861, 299, 267
2862, 299, 267
2877, 300, 266
2878, 300, 266
2879, 300, 266
2880, 300, 266
2881, 300, 266
2882, 300, 266
2883, 300, 266
2884, 300, 266
2893, 301, 265
2894, 301, 265
2895, 301, 265
2896, 300, 265
2913, 302, 263
2914, 302, 263
2915, 302, 263
2916, 302, 263
2921, 303, 262
2922, 303, 262
2923, 303, 262
2924, 303, 262
2925, 303, 262
2926, 303, 262
2927, 303, 262
2973, 306, 265
2974, 306, 265
2975, 306, 265
2977, 307, 265
2978, 307, 265
2979, 307, 265
2980, 307, 265
2981, 308, 264
2982, 308, 264
2983, 308, 264
2985, 308, 263
2986, 308, 263
2987, 309, 263
2988, 309, 263
2989, 308, 264
2990, 308, 264
2997, 310, 265
2998, 310, 265
2999, 310, 265
3001, 311, 265
3002, 311, 265
3003, 311, 265
3004, 311, 265
3005, 312, 264
3006, 312, 264
3007, 312, 264
3009, 311, 264
3010, 311, 264
3011, 311, 264
3013, 313, 263
3014, 313, 263
3017, 314, 263
3018, 314, 263
3019, 314, 263
3020, 314, 263
3021, 313, 263
3022, 313, 263
3023, 313, 263
3024, 313, 264
3025, 315, 264
3026, 315, 264
3027, 315, 264
3029, 316, 264
3030, 316, 264
3031, 316, 264
3033, 317, 264
3034, 317, 264
3035, 317, 264
3036, 318, 264
3037, 317, 265
3038, 317, 265
3039, 317, 265
3041, 317, 265
3042, 317, 265
3043, 318, 265
3045, 319, 264
3046, 319, 264
3047, 319, 264
3049, 320, 265
3050, 320, 265
3051, 320, 265
3053, 322, 265
3054, 322, 265
3055, 322, 265
3056, 322, 265
3057, 321, 266
3058, 321, 266
3059, 321, 266
3060, 322, 266
3061, 323, 266
3062, 323, 266
3063, 323, 266
3065, 324, 267
3066, 323, 267
3067, 324, 267
3068, 324, 266
3069, 325, 266
3070, 325, 266
3071, 325, 266
3073, 325, 267
3074, 325, 267
3075, 325, 267
3076, 325, 267
3077, 326, 267
3078, 326, 267
3079, 325, 267
3080, 328, 268
3081, 328, 268
3082, 328, 268
3083, 328, 268
3085, 328, 268
3086, 328, 268
3087, 328, 268
3088, 330, 268
3089, 330, 268
3090, 330, 268
3091, 330, 268
3093, 331, 268
3094, 331, 268
3095, 331, 269
3097, 331, 269
3098, 331, 269
3099, 331, 269
3100, 333, 268
3101, 334, 269
3102, 334, 269
3103, 334, 270
3104, 334, 270
3105, 335, 269
3106, 335, 269
3107, 335, 269
3108, 336, 269
3109, 335, 270
3110, 335, 270
3111, 335, 270
3112, 337, 270
3113, 337, 271
3114, 337, 271
3115, 337, 272
3116, 337, 272
3117, 338, 272
3118, 338, 272
3119, 338, 272
3121, 339, 272
3122, 339, 272
3123, 339, 272
3124, 340, 272
3125, 340, 272
3126, 340, 272
3127, 340, 272
3128, 340, 272
3129, 341, 273
3130, 341, 273
3131, 341, 273
3132, 341, 274
3133, 342, 273
3134, 342, 273
3135, 343, 273
3137, 343, 275
3138, 343, 275
3139, 343, 274
3141, 344, 274
3142, 344, 274
3143, 344, 274
3145, 344, 275
3146, 344, 275
3147, 344, 275
3148, 345, 276
3149, 345, 276
3150, 345, 276
3151, 345, 276
3152, 347, 275
3153, 347, 276
3154, 347, 276
3155, 347, 276
3156, 349, 275
3157, 349, 275
