# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
44289, 332, 286
44293, 333, 287
44294, 333, 287
44295, 333, 287
44297, 333, 287
44305, 334, 286
44306, 334, 286
44307, 334, 286
44308, 334, 285
44309, 335, 286
44310, 335, 286
44311, 335, 286
44312, 335, 286
44313, 336, 287
44314, 336, 287
44315, 336, 287
44317, 336, 287
44318, 336, 287
44319, 336, 287
44321, 337, 287
44322, 337, 287
44323, 337, 287
44385, 347, 289
44386, 347, 289
44387, 347, 289
44389, 347, 289
44390, 347, 289
44393, 348, 288
44394, 348, 288
44395, 348, 288
44397, 349, 288
44398, 349, 288
44399, 349, 288
44401, 350, 288
44402, 350, 288
44403, 350, 288
44404, 350, 289
44405, 349, 289
44406, 349, 289
44407, 349, 289
44409, 350, 289
44410, 350, 289
44411, 350, 289
44421, 353, 289
44422, 353, 289
44423, 353, 288
44425, 354, 289
44426, 354, 289
44427, 354, 289
44429, 355, 289
44430, 355, 289
44431, 355, 289
44432, 355, 289
44433, 355, 289
44434, 355, 289
44435, 355, 289
44437, 356, 289
44438, 356, 289
44439, 356, 289
44441, 356, 288
44442, 356, 288
44445, 356, 288
44446, 356, 288
44447, 356, 288
44449, 358, 289
44450, 358, 289
44451, 358, 288
44452, 358, 287
44453, 358, 289
44454, 358, 289
44455, 359, 290
44457, 360, 288
44458, 360, 288
44459, 360, 288
44461, 360, 288
44462, 360, 288
44463, 360, 288
44464, 360, 287
44465, 362, 289
44466, 361, 289
44467, 361, 289
44468, 362, 288
44469, 362, 288
44470, 362, 288
44471, 362, 288
44473, 362, 290
44474, 362, 290
44475, 362, 290
44477, 364, 289
44478, 364, 289
44479, 364, 289
44481, 364, 289
44482, 365, 289
44483, 365, 289
44485, 365, 288
44486, 365, 288
44487, 365, 288
44489, 366, 288
44490, 366, 288
44491, 366, 288
44493, 367, 289
44494, 367, 289
44495, 367, 289
44497, 366, 289
44498, 366, 289
44501, 368, 288
44502, 368, 288
44503, 367, 288
44505, 368, 288
44506, 368, 288
44507, 368, 288
44508, 369, 288
44509, 369, 288
44510, 369, 288
44511, 369, 288
44512, 369, 288
44513, 370, 288
44514, 370, 288
44515, 371, 288
44517, 371, 288
44518, 371, 288
44519, 371, 288
44521, 372, 288
44522, 372, 288
44523, 372, 289
44525, 372, 288
44526, 372, 288
44527, 372, 288
44529, 373, 288
44530, 373, 288
44531, 374, 288
44533, 374, 288
44534, 374, 288
44535, 374, 288
44536, 375, 288
44537, 375, 288
44538, 376, 288
44539, 376, 288
44541, 376, 288
44542, 376, 288
44543, 376, 288
44545, 376, 287
44546, 376, 287
44547, 376, 287
44549, 377, 287
44550, 377, 287
44551, 377, 287
44552, 378, 288
44553, 378, 288
44554, 378, 288
44555, 378, 288
44556, 379, 288
44557, 379, 288
44558, 379, 288
44559, 379, 288
44561, 381, 288
44562, 381, 288
44563, 381, 288
44564, 381, 286
44565, 381, 287
44566, 381, 287
44567, 381, 287
44569, 382, 287
44570, 382, 287
44571, 382, 287
44572, 383, 287
44573, 383, 287
44574, 383, 287
44575, 383, 287
44577, 384, 288
44578, 384, 288
44579, 384, 288
44581, 385, 286
44582, 385, 286
44583, 385, 286
44584, 385, 286
44585, 386, 286
44586, 386, 286
44587, 386, 286
44588, 387, 287
44589, 386, 287
44590, 386, 287
44591, 387, 287
44593, 388, 287
44594, 388, 287
44595, 388, 287
44597, 388, 286
44598, 388, 286
44599, 388, 286
44600, 389, 286
44601, 389, 286
44602, 389, 286
44603, 390, 286
44604, 391, 286
44605, 391, 286
44606, 391, 286
44607, 391, 286
44609, 391, 285
44610, 391, 285
44611, 391, 286
44613, 392, 285
44614, 392, 285
44615, 392, 285
44616, 392, 285
44617, 393, 285
44618, 393, 285
44619, 393, 285
44620, 393, 284
44621, 393, 285
44622, 393, 285
44623, 393, 285
44625, 395, 285
44626, 395, 285
44627, 395, 285
44628, 396, 285
44629, 397, 285
44630, 397, 285
44631, 397, 285
44633, 397, 285
44634, 397, 285
44635, 397, 285
44637, 397, 285
44638, 397, 285
44639, 397, 285
44640, 398, 286
44641, 399, 286
44642, 399, 286
44643, 399, 286
44645, 400, 286
44646, 400, 286
44647, 400, 286
44648, 400, 286
44649, 401, 285
44650, 401, 285
44651, 401, 285
44652, 401, 285
44653, 402, 285
44654, 402, 285
44655, 402, 284
44656, 402, 283
44657, 403, 284
44658, 403, 284
44659, 403, 283
44660, 403, 283
44661, 403, 285
44662, 403, 285
44663, 404, 285
44664, 404, 288
44665, 404, 284
44666, 405, 284
44667, 405, 284
44669, 405, 284
44670, 405, 284
44671, 405, 284
44672, 406, 284
44673, 407, 284
44674, 407, 284
44675, 407, 284
44676, 407, 284
44677, 407, 284
44678, 407, 284
44679, 408, 284
44680, 408, 284
44681, 409, 284
44682, 409, 284
44683, 410, 284
44684, 410, 283
44685, 411, 284
44686, 411, 284
44687, 411, 284
44688, 411, 284
44689, 411, 284
44690, 412, 284
44691, 412, 284
44693, 413, 284
44694, 413, 284
44695, 413, 284
44696, 413, 284
44697, 413, 284
44698, 414, 284
44699, 414, 284
44700, 414, 284
44701, 414, 284
44702, 414, 284
44703, 414, 284
44704, 416, 284
44705, 416, 284
44706, 416, 284
44707, 416, 284
44708, 416, 283
44709, 417, 284
44710, 416, 284
44711, 417, 285
44712, 418, 284
44713, 418, 283
44714, 418, 283
44715, 419, 283
44717, 419, 283
44718, 420, 283
44719, 420, 283
44720, 421, 284
44721, 421, 283
44722, 421, 283
44723, 421, 284
44724, 421, 284
44725, 421, 283
44726, 422, 283
44727, 422, 283
44728, 423, 283
44729, 423, 283
44730, 423, 283
44731, 423, 283
44732, 423, 283
44733, 424, 283
44734, 424, 283
44735, 424, 283
44736, 425, 282
44737, 426, 283
44738, 426, 283
44739, 426, 283
44740, 426, 283
44741, 427, 282
44742, 427, 282
44743, 427, 282
44744, 427, 282
44745, 428, 282
44746, 428, 282
44747, 428, 282
44748, 430, 281
44749, 429, 282
44750, 428, 282
44751, 429, 282
44752, 430, 282
44753, 430, 282
44754, 430, 282
44755, 430, 282
44756, 431, 282
44757, 431, 282
44758, 431, 282
44759, 431, 282
44760, 432, 283
44761, 432, 282
44762, 432, 282
44763, 432, 282
44764, 433, 282
44765, 433, 282
44766, 433, 282
44767, 433, 281
44768, 434, 282
44769, 435, 282
44770, 435, 282
44771, 435, 282
44773, 436, 281
44774, 436, 281
44775, 436, 281
44776, 436, 281
44777, 437, 281
44778, 437, 281
44779, 437, 281
44780, 437, 280
44781, 437, 281
44782, 437, 281
44783, 438, 281
44784, 440, 280
44785, 440, 281
44786, 440, 281
44787, 440, 281
44788, 440, 281
44789, 441, 281
44790, 441, 281
44791, 441, 281
44793, 442, 280
44794, 442, 280
44795, 442, 280
44796, 443, 280
44797, 442, 280
44798, 442, 280
44799, 442, 280
44800, 442, 280
44801, 444, 280
44802, 444, 280
44803, 444, 280
44805, 446, 281
44806, 446, 281
44807, 446, 280
44809, 446, 280
44810, 446, 280
44811, 446, 280
44812, 446, 280
44813, 447, 280
44814, 447, 280
44815, 447, 280
44816, 447, 279
44817, 448, 280
44818, 448, 280
44819, 448, 280
44820, 448, 280
44821, 449, 279
44822, 449, 279
44823, 449, 279
44824, 449, 279
44825, 449, 280
44826, 449, 279
44827, 449, 280
44829, 450, 279
44830, 450, 279
44831, 450, 278
44832, 450, 278
44833, 451, 279
44834, 451, 279
44835, 452, 280
44837, 453, 279
44838, 453, 279
44839, 453, 279
44840, 454, 279
44841, 453, 279
44842, 453, 279
44843, 453, 279
44845, 454, 279
44846, 454, 279
44849, 455, 278
44850, 455, 278
44851, 455, 277
44852, 455, 277
44853, 456, 278
44854, 456, 278
44855, 456, 278
44856, 457, 278
44857, 457, 278
44858, 457, 278
44859, 458, 278
44860, 458, 278
44861, 459, 279
44862, 459, 279
