# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
39254, 264, 141
39255, 264, 141
39256, 264, 141
39257, 263, 139
39258, 262, 140
39259, 262, 140
39261, 262, 138
39262, 262, 138
39263, 262, 137
39264, 262, 137
39265, 262, 137
39266, 262, 137
39267, 262, 137
39268, 262, 137
39269, 262, 136
39270, 262, 136
39271, 262, 136
39272, 262, 136
39273, 262, 135
39274, 262, 135
39275, 262, 135
39276, 262, 135
39277, 262, 134
39278, 262, 134
39279, 262, 134
39280, 262, 134
39281, 263, 132
39282, 263, 132
39283, 263, 132
39284, 263, 132
39285, 263, 130
39286, 263, 130
39287, 263, 131
39288, 263, 131
39289, 263, 130
39290, 263, 130
39291, 263, 130
39292, 263, 129
39293, 268, 124
39294, 268, 124
39295, 263, 128
39296, 263, 127
39297, 263, 126
39298, 263, 128
39299, 263, 127
39300, 263, 127
39301, 266, 124
39302, 266, 124
39303, 264, 124
39304, 264, 125
39305, 263, 123
39306, 263, 123
39307, 263, 125
39308, 263, 125
39309, 263, 124
39310, 263, 124
39311, 263, 124
39313, 263, 122
39314, 263, 122
39315, 263, 122
39316, 263, 122
39317, 263, 121
39318, 263, 121
39319, 263, 121
39320, 263, 121
39321, 265, 114
39322, 265, 114
39323, 265, 114
39324, 265, 114
39325, 264, 116
39326, 264, 116
39327, 264, 116
39328, 264, 115
39329, 265, 115
39330, 265, 115
39331, 263, 117
39332, 263, 117
39333, 262, 116
39334, 262, 116
39335, 262, 116
39336, 264, 116
39337, 263, 116
39338, 263, 116
39339, 263, 116
39341, 263, 114
39342, 263, 115
39343, 263, 114
39344, 263, 114
39345, 262, 112
39346, 262, 113
39347, 262, 112
39348, 262, 112
39349, 263, 112
39350, 263, 112
39351, 263, 112
39352, 261, 111
39353, 262, 111
39354, 262, 111
39355, 262, 111
39357, 262, 110
39358, 262, 111
39359, 262, 110
39360, 262, 110
39361, 263, 108
39362, 263, 108
39363, 263, 108
39364, 263, 107
39365, 262, 108
39366, 262, 108
