# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
14490, 410, 124
14491, 410, 124
14492, 410, 124
14493, 410, 124
14494, 410, 124
14495, 411, 124
14497, 411, 123
14498, 411, 123
14499, 411, 123
14501, 410, 121
14502, 410, 121
14503, 410, 121
14504, 410, 121
14505, 411, 121
14506, 411, 121
14507, 411, 121
14509, 411, 120
14510, 411, 120
14511, 411, 120
14512, 411, 120
14513, 412, 119
14514, 412, 119
14521, 411, 115
14522, 411, 115
14523, 411, 114
14524, 411, 114
14525, 411, 115
14526, 411, 115
14527, 411, 115
14529, 411, 114
14530, 411, 114
14533, 411, 113
14534, 411, 113
14535, 411, 113
14537, 411, 111
14538, 411, 111
14539, 411, 111
14540, 411, 111
14541, 410, 110
14542, 410, 110
14543, 410, 110
14544, 410, 110
14545, 410, 109
14546, 410, 109
14547, 410, 109
14548, 410, 108
14549, 410, 107
14550, 410, 107
14551, 410, 107
14552, 411, 106
14553, 410, 106
14554, 410, 106
14555, 410, 106
14557, 409, 103
14558, 408, 103
14559, 408, 103
14560, 408, 103
14561, 408, 103
14562, 408, 103
14563, 408, 103
14564, 408, 103
14565, 407, 102
14566, 407, 102
14567, 408, 102
14568, 408, 101
14569, 407, 101
14570, 407, 101
14571, 407, 101
14572, 406, 100
14573, 406, 99
14574, 406, 99
14575, 406, 99
14581, 406, 97
14582, 406, 97
14583, 406, 96
14584, 406, 96
14585, 405, 95
14586, 405, 95
14587, 405, 95
14588, 405, 95
14589, 405, 94
14590, 405, 94
14593, 407, 83
14594, 407, 83
14595, 407, 83
14596, 407, 83
14597, 403, 90
14598, 403, 90
14599, 403, 90
14601, 402, 88
14602, 395, 78
14603, 395, 78
14604, 395, 78
14605, 394, 77
14606, 402, 86
14607, 402, 86
14608, 402, 86
14609, 400, 82
14610, 400, 82
14611, 400, 83
14612, 400, 83
14613, 401, 83
14614, 401, 83
14615, 401, 83
14629, 410, 74
14630, 410, 74
14631, 410, 74
14632, 410, 74
14633, 410, 72
14634, 410, 72
14635, 410, 72
14636, 410, 72
14637, 409, 71
14638, 409, 70
14639, 409, 70
14669, 404, 64
14670, 404, 64
14671, 404, 64
14672, 404, 64
14673, 404, 64
14674, 404, 64
14675, 404, 63
14713, 408, 68
14714, 408, 68
14715, 408, 68
14717, 409, 69
14718, 409, 69
14719, 409, 69
14720, 405, 74
14721, 405, 74
14722, 405, 74
14723, 405, 74
14724, 405, 74
14725, 411, 71
14726, 411, 71
14727, 411, 71
14728, 411, 71
14729, 412, 71
14730, 412, 71
14737, 412, 73
14738, 412, 73
14739, 412, 73
14740, 412, 73
14741, 412, 74
14742, 412, 74
14743, 412, 74
14829, 407, 67
14830, 407, 67
14831, 407, 66
14832, 407, 66
14885, 407, 71
14886, 407, 70
14900, 419, 78
14901, 418, 77
14902, 418, 77
14903, 418, 78
14904, 417, 78
14905, 417, 78
14906, 417, 78
14907, 417, 77
14909, 415, 77
14910, 415, 77
14911, 415, 78
14912, 415, 78
14913, 414, 78
14914, 414, 78
14915, 414, 78
14916, 414, 78
14917, 413, 77
14918, 413, 77
14921, 414, 76
14922, 414, 76
14923, 414, 76
14924, 414, 76
14925, 409, 63
14926, 409, 63
14927, 409, 63
14928, 409, 63
14933, 418, 74
14934, 418, 74
14935, 418, 74
14936, 418, 74
14937, 420, 72
14938, 420, 72
14939, 420, 72
14940, 420, 72
