# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
4405, 449, 229
4406, 449, 229
4407, 449, 228
4409, 449, 227
4410, 449, 227
4413, 449, 227
4414, 449, 227
4415, 449, 227
4416, 450, 226
4417, 450, 226
4418, 450, 226
4419, 450, 226
4421, 450, 225
4422, 450, 225
4423, 449, 225
4429, 451, 224
4430, 451, 224
4433, 450, 222
4434, 450, 222
4435, 450, 222
4436, 450, 222
4437, 451, 221
4438, 451, 221
4439, 451, 221
4440, 451, 220
4441, 452, 220
4442, 452, 220
4443, 452, 220
4444, 452, 219
4445, 452, 218
4446, 452, 218
4447, 452, 218
4448, 452, 217
4449, 451, 217
4450, 451, 217
4451, 451, 217
4452, 451, 216
4453, 452, 215
4454, 452, 215
4455, 452, 215
4456, 452, 214
4457, 453, 213
4458, 453, 213
4459, 453, 213
4460, 453, 213
4461, 452, 212
4462, 452, 212
4463, 452, 212
4465, 452, 211
4466, 452, 211
4467, 451, 211
4468, 451, 211
4469, 452, 211
4470, 452, 211
4477, 451, 209
4478, 451, 209
4479, 451, 209
4480, 451, 209
4481, 451, 208
4482, 451, 208
4483, 451, 208
4493, 450, 207
4494, 450, 207
4495, 449, 207
4496, 449, 207
4497, 448, 208
4498, 448, 208
4501, 448, 207
4502, 448, 207
4503, 448, 207
4504, 448, 207
4505, 448, 208
4506, 448, 208
4507, 448, 208
4508, 447, 208
4517, 446, 209
4518, 446, 209
4519, 446, 209
4520, 446, 209
4521, 446, 210
4522, 446, 210
4523, 446, 210
4524, 446, 210
4525, 446, 211
4526, 446, 210
4527, 446, 211
4609, 449, 205
4610, 449, 205
4611, 449, 205
4612, 449, 205
4613, 448, 205
