# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
1709, 296, 371
1710, 296, 371
1711, 296, 371
1712, 297, 371
1713, 297, 372
1714, 297, 372
1715, 297, 372
1716, 298, 372
1717, 298, 372
1718, 298, 372
1719, 298, 372
1721, 299, 373
1722, 299, 373
1725, 300, 373
1726, 300, 373
1729, 301, 374
1730, 301, 374
1731, 301, 374
1733, 302, 375
1734, 302, 375
1735, 302, 375
1736, 302, 375
1737, 302, 376
1738, 302, 376
1739, 303, 376
1740, 303, 376
1741, 303, 377
1742, 303, 377
1743, 303, 377
1745, 304, 377
1746, 304, 377
1747, 304, 377
1749, 304, 379
1750, 304, 379
1751, 304, 379
1752, 304, 379
1753, 307, 379
1754, 307, 379
1755, 307, 379
1756, 307, 379
1757, 307, 380
1758, 307, 380
1759, 307, 380
1765, 308, 383
1766, 308, 383
1767, 308, 383
1768, 308, 383
1769, 308, 384
1770, 308, 384
1771, 308, 384
1772, 308, 384
1773, 309, 386
1774, 309, 386
1775, 309, 386
1776, 309, 386
1777, 309, 387
1778, 309, 387
1779, 309, 387
1780, 309, 388
1781, 309, 389
1782, 309, 389
1783, 309, 389
1784, 309, 389
1785, 310, 390
1786, 310, 390
1787, 310, 390
1789, 311, 391
1790, 311, 391
1791, 311, 391
1792, 311, 391
1793, 311, 393
1794, 311, 393
1795, 311, 393
1797, 311, 393
1798, 311, 393
1799, 312, 393
1801, 312, 395
1802, 312, 395
1803, 312, 395
1804, 312, 395
1805, 313, 396
1806, 313, 395
1807, 313, 395
1808, 313, 396
1809, 313, 397
1810, 313, 397
1811, 313, 397
1812, 313, 397
1813, 314, 398
1814, 314, 398
1815, 314, 398
1817, 314, 399
1818, 314, 399
1819, 314, 399
1821, 314, 400
1822, 314, 400
1823, 314, 401
1824, 314, 401
1825, 314, 401
1826, 314, 401
1827, 314, 401
1829, 314, 403
1830, 314, 403
1831, 314, 403
1832, 314, 404
1833, 314, 404
1834, 314, 404
1835, 314, 404
1837, 315, 405
1838, 315, 405
1841, 317, 406
1842, 317, 406
1843, 317, 406
1844, 317, 407
1845, 317, 408
1846, 317, 408
1847, 317, 408
1849, 318, 409
1850, 318, 409
1851, 318, 409
1852, 318, 409
1853, 319, 409
1854, 319, 409
1855, 319, 409
1857, 320, 410
1858, 320, 410
1859, 320, 410
