# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
46321, 226, 424
46322, 226, 424
46323, 226, 424
46324, 225, 424
46325, 225, 424
46326, 225, 424
46327, 225, 424
46333, 226, 426
46334, 226, 426
46335, 226, 426
46337, 226, 426
46338, 226, 426
46339, 226, 426
46345, 227, 428
46346, 227, 428
46347, 227, 428
46348, 227, 428
46349, 228, 428
46350, 228, 429
46351, 228, 429
46357, 228, 430
46358, 228, 430
46359, 227, 430
46360, 227, 430
46361, 228, 430
46362, 228, 430
46363, 228, 430
46364, 228, 430
46365, 229, 431
46366, 229, 431
46367, 229, 431
46369, 229, 432
46370, 229, 431
46371, 229, 431
46373, 230, 433
46374, 230, 433
46375, 231, 433
46381, 232, 434
46382, 232, 434
46383, 232, 434
46384, 232, 434
46385, 232, 434
46386, 232, 434
46387, 232, 434
46388, 233, 434
46389, 231, 435
46390, 231, 435
46391, 230, 435
46393, 232, 435
46394, 232, 435
46395, 232, 435
46396, 233, 435
46397, 233, 435
46398, 233, 435
46399, 234, 435
46401, 233, 436
46402, 233, 436
46403, 233, 436
46404, 233, 436
46405, 233, 437
46406, 233, 436
46407, 233, 437
46413, 235, 438
46414, 235, 438
46415, 235, 438
46416, 235, 438
46417, 235, 439
46418, 235, 439
46419, 235, 439
46420, 235, 439
46421, 235, 440
46422, 235, 440
46423, 235, 440
46425, 235, 441
46426, 235, 441
46427, 235, 441
46437, 237, 441
46438, 237, 441
46439, 237, 441
46440, 237, 441
46441, 238, 441
46442, 238, 441
46443, 239, 440
46461, 241, 444
46462, 241, 444
46469, 241, 445
46473, 242, 444
46474, 242, 444
46475, 242, 444
46476, 242, 444
46477, 242, 445
46478, 242, 445
46479, 242, 444
46481, 243, 445
46482, 243, 445
46483, 243, 445
46485, 242, 447
46486, 242, 447
46489, 243, 447
46490, 243, 447
46491, 243, 447
46492, 243, 447
46493, 244, 447
46494, 244, 447
46495, 244, 447
46496, 244, 447
46497, 244, 447
46498, 246, 447
46499, 246, 447
46501, 245, 448
46502, 245, 448
46503, 245, 448
46504, 245, 448
46505, 246, 448
46506, 246, 448
46507, 247, 449
46509, 247, 449
46510, 247, 449
46513, 247, 449
46514, 247, 449
46515, 247, 449
46517, 250, 448
46518, 250, 448
46519, 250, 449
46525, 250, 451
46526, 250, 451
46527, 250, 451
46528, 250, 451
46529, 250, 451
46530, 250, 451
46531, 250, 451
46533, 249, 451
46534, 249, 451
46545, 252, 451
46546, 252, 451
46547, 252, 451
46548, 252, 451
46549, 252, 451
46550, 252, 451
46551, 252, 451
46557, 252, 453
46558, 252, 453
46561, 252, 453
46562, 252, 453
46563, 252, 453
46565, 253, 453
46566, 253, 453
46567, 253, 453
46568, 254, 453
46593, 255, 454
46594, 255, 454
46595, 256, 454
46596, 256, 454
46597, 257, 454
46598, 257, 454
46599, 257, 454
46600, 257, 454
46601, 257, 455
46602, 257, 455
46621, 259, 458
46622, 259, 458
46623, 259, 458
46626, 259, 458
46627, 259, 458
46633, 260, 459
46634, 260, 459
46635, 260, 460
46636, 260, 460
46637, 260, 459
46638, 260, 459
46639, 260, 459
46641, 262, 459
46642, 262, 459
46643, 262, 459
46657, 263, 461
46658, 263, 461
46659, 263, 461
46660, 263, 461
46661, 263, 461
46662, 264, 461
46663, 264, 461
46665, 263, 463
46666, 263, 463
46669, 266, 463
46670, 266, 463
46671, 266, 463
46672, 266, 463
46673, 265, 463
46674, 265, 463
46675, 265, 463
46676, 265, 464
46677, 265, 465
46678, 265, 465
46679, 265, 465
46682, 266, 465
46683, 266, 465
46689, 269, 463
46690, 269, 463
46691, 269, 463
46692, 269, 463
46693, 269, 463
46694, 269, 463
46701, 268, 466
46702, 268, 466
46705, 269, 466
46706, 269, 466
