# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
39819, 270, 294
39820, 269, 294
39821, 269, 293
39822, 269, 293
39823, 269, 294
39824, 269, 293
39825, 268, 293
39826, 268, 293
39827, 268, 293
39828, 267, 292
39829, 267, 291
39830, 267, 291
39831, 267, 291
39832, 267, 291
39833, 266, 291
39834, 266, 291
39835, 266, 291
39837, 265, 289
39838, 265, 289
39839, 265, 289
39841, 264, 289
39842, 264, 289
39843, 264, 289
39844, 264, 289
39845, 263, 288
39846, 263, 288
39847, 263, 288
39853, 260, 287
39857, 260, 285
39858, 259, 285
39859, 259, 285
39861, 261, 284
39862, 261, 285
39863, 261, 285
39864, 261, 285
39865, 260, 283
39866, 260, 283
39867, 260, 283
39868, 260, 282
39869, 260, 282
39870, 261, 281
39871, 263, 282
39873, 262, 280
39874, 262, 280
39875, 262, 280
39877, 261, 279
39878, 261, 279
39881, 261, 278
39882, 261, 278
39883, 261, 278
39884, 261, 277
39885, 262, 277
39886, 262, 277
39887, 262, 277
39888, 262, 277
39889, 261, 275
39890, 261, 275
39891, 261, 275
39892, 250, 283
39893, 262, 274
39894, 262, 274
39895, 262, 274
39896, 262, 274
39897, 263, 273
39898, 263, 273
39899, 263, 273
39900, 263, 271
39901, 263, 271
39902, 264, 271
39903, 264, 271
39904, 264, 270
39905, 264, 269
39906, 264, 269
39907, 264, 269
39908, 264, 269
39909, 264, 267
39910, 264, 267
39911, 264, 267
39912, 264, 266
39913, 266, 265
39914, 266, 265
39915, 266, 265
39916, 266, 265
39917, 266, 263
39918, 266, 263
39919, 266, 263
39920, 266, 263
39921, 266, 262
39922, 266, 262
39923, 266, 262
39924, 266, 261
39925, 266, 260
39926, 266, 260
39927, 266, 260
39928, 266, 260
39929, 266, 257
39930, 266, 258
39931, 266, 257
39932, 266, 257
39949, 264, 249
39950, 264, 249
39951, 264, 249
39952, 263, 249
39953, 264, 249
39954, 264, 249
39955, 264, 249
39956, 264, 249
39957, 263, 248
39958, 263, 248
39959, 263, 248
39961, 263, 248
39962, 263, 248
39963, 263, 248
39964, 264, 245
39965, 263, 245
39966, 263, 245
39967, 263, 245
39968, 263, 245
39969, 262, 244
39970, 262, 244
39971, 262, 244
39972, 261, 243
39973, 262, 243
39974, 262, 243
39975, 262, 244
39977, 261, 242
39978, 261, 242
39979, 261, 241
39980, 261, 241
39981, 260, 240
39982, 260, 240
39983, 260, 240
39984, 259, 239
39985, 259, 239
39986, 259, 239
39987, 259, 239
39988, 259, 238
39989, 261, 239
39990, 261, 239
39991, 261, 239
39992, 261, 239
39993, 259, 236
39994, 259, 236
39995, 259, 236
39996, 257, 233
39997, 254, 229
39998, 254, 229
39999, 254, 229
40000, 254, 229
40001, 254, 228
40002, 254, 228
40003, 254, 228
40004, 254, 227
40005, 254, 226
40006, 254, 226
40007, 254, 226
40008, 254, 226
40009, 254, 225
40010, 254, 225
40011, 254, 226
40012, 262, 234
40013, 254, 224
40014, 254, 224
40015, 254, 224
40016, 261, 232
40017, 255, 224
40018, 255, 224
40019, 255, 224
40020, 261, 231
40021, 259, 228
40022, 260, 228
40023, 260, 228
40024, 261, 227
40025, 260, 228
40026, 260, 228
40027, 260, 228
40028, 261, 228
40029, 256, 223
40030, 256, 223
40031, 256, 223
40032, 256, 222
40033, 253, 221
40034, 253, 221
40035, 252, 221
40036, 252, 221
40037, 252, 218
40038, 252, 218
40039, 252, 218
40040, 251, 219
40041, 251, 219
40042, 251, 219
40043, 251, 218
40044, 251, 218
40045, 251, 217
40046, 251, 217
40047, 251, 217
40049, 254, 218
40050, 254, 218
40051, 254, 218
40053, 255, 219
40054, 255, 219
40055, 255, 218
40056, 263, 225
40057, 263, 224
40058, 256, 218
40059, 263, 224
40061, 262, 224
40062, 262, 224
40063, 262, 224
40064, 262, 223
40065, 260, 220
40066, 260, 220
40067, 257, 219
40068, 258, 219
40069, 260, 220
40070, 260, 220
40071, 260, 220
40072, 260, 220
40073, 251, 214
40074, 251, 214
40075, 251, 214
40076, 251, 214
40077, 249, 212
40078, 249, 212
40079, 249, 212
40080, 249, 212
40081, 248, 211
40082, 248, 211
40083, 248, 211
40084, 247, 211
40085, 247, 210
40086, 247, 210
40087, 249, 209
40088, 247, 208
40089, 247, 208
40090, 247, 208
40091, 246, 208
40092, 261, 216
40093, 248, 208
40094, 248, 208
40095, 248, 208
40097, 250, 209
40098, 249, 209
40099, 250, 209
40100, 251, 209
40101, 251, 209
40102, 251, 209
40103, 251, 208
40104, 252, 208
40105, 251, 207
40106, 251, 207
40107, 260, 211
40108, 260, 211
40109, 249, 206
40110, 249, 206
40111, 249, 206
40112, 249, 205
40113, 249, 205
40114, 249, 205
40115, 249, 205
40116, 248, 205
40117, 258, 209
40118, 256, 207
40119, 256, 207
40120, 256, 207
40121, 250, 206
40122, 250, 206
40123, 250, 206
40124, 253, 205
40125, 249, 203
40126, 249, 203
40127, 249, 203
40128, 249, 203
40129, 246, 203
40130, 246, 203
40131, 246, 203
40132, 246, 203
40133, 248, 202
40134, 248, 202
40135, 244, 202
40136, 244, 202
40137, 243, 201
40138, 243, 201
40139, 243, 201
40140, 243, 201
40141, 244, 199
40142, 244, 199
40143, 244, 199
40144, 243, 199
40145, 242, 199
40146, 242, 199
40147, 242, 199
40148, 239, 198
40149, 241, 197
40150, 241, 197
40151, 241, 197
40152, 238, 197
40153, 238, 195
40154, 238, 195
40155, 238, 195
40156, 235, 195
40157, 236, 194
40158, 236, 194
40159, 236, 194
40160, 232, 194
40161, 232, 193
40162, 232, 194
40163, 232, 194
40164, 231, 193
40165, 241, 182
40166, 241, 182
40167, 242, 181
40168, 232, 190
40169, 235, 191
40170, 235, 191
40171, 235, 191
40172, 233, 190
40173, 231, 190
