# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
35029, 58, 52
35030, 57, 52
35031, 57, 52
35033, 57, 52
35037, 61, 54
35038, 61, 54
35039, 61, 54
35040, 61, 54
35041, 61, 54
35042, 61, 54
35043, 61, 54
35044, 61, 54
35045, 60, 51
35046, 60, 51
35047, 61, 53
35048, 63, 54
35049, 61, 53
35050, 61, 53
35051, 61, 54
35052, 61, 54
35053, 62, 52
35054, 62, 52
35055, 62, 52
35056, 59, 53
35057, 62, 52
35058, 62, 52
35059, 62, 52
35060, 64, 55
35061, 65, 54
35062, 65, 54
35063, 65, 55
35064, 63, 54
35065, 65, 54
35066, 65, 54
35067, 65, 54
35068, 65, 55
35069, 67, 54
35070, 67, 54
35071, 67, 54
35072, 60, 53
35073, 61, 53
35074, 67, 54
35075, 67, 54
35077, 65, 52
35078, 65, 50
35079, 65, 50
35080, 62, 48
35081, 64, 51
35082, 64, 51
35083, 64, 51
35084, 65, 52
35085, 61, 50
35086, 61, 50
35087, 61, 50
35088, 65, 48
35089, 63, 52
35090, 64, 52
35091, 64, 51
35092, 62, 51
35093, 63, 48
35094, 62, 49
35097, 64, 50
35098, 64, 50
35099, 66, 50
35100, 66, 49
35101, 62, 52
35102, 64, 48
35103, 64, 48
35104, 62, 52
35105, 64, 51
35106, 65, 49
35107, 64, 47
35108, 64, 47
35109, 64, 49
35110, 64, 51
35111, 67, 47
35112, 68, 53
35113, 62, 49
35114, 61, 49
35115, 61, 49
35116, 61, 49
35117, 64, 51
35118, 64, 51
35119, 66, 51
35120, 66, 51
35121, 65, 48
35122, 66, 53
35123, 66, 52
35124, 66, 52
35125, 66, 52
35126, 66, 52
35127, 66, 52
35128, 66, 52
35129, 66, 52
35130, 66, 50
35131, 66, 50
35132, 69, 51
35133, 66, 50
35134, 66, 50
35135, 66, 50
35136, 66, 50
35137, 66, 50
35138, 66, 50
35139, 66, 50
35140, 67, 50
35141, 64, 48
35142, 64, 46
35143, 70, 53
35144, 70, 53
35145, 67, 50
35146, 67, 50
35147, 67, 50
35148, 67, 50
35149, 67, 50
35150, 67, 50
35151, 67, 50
35152, 67, 50
35157, 70, 50
