# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
46989, 308, 268
46990, 308, 268
46991, 308, 268
46992, 308, 268
46993, 308, 269
46994, 308, 269
46995, 308, 269
46996, 308, 269
47026, 311, 264
47027, 311, 264
47028, 312, 264
47029, 312, 264
47037, 312, 263
47038, 312, 263
47039, 312, 263
47040, 312, 263
47041, 312, 263
47042, 312, 263
47043, 312, 263
47044, 312, 263
47045, 312, 262
47046, 312, 262
47047, 313, 262
47049, 312, 260
47050, 312, 260
47051, 312, 260
47053, 313, 261
47054, 313, 261
47055, 313, 261
47061, 315, 260
47069, 315, 259
47070, 315, 259
47071, 315, 259
47072, 315, 259
47073, 316, 258
47074, 315, 258
47075, 315, 258
47077, 316, 259
47078, 316, 259
47079, 316, 259
47081, 317, 259
47082, 317, 259
47083, 317, 259
47089, 318, 258
47093, 318, 257
47094, 318, 257
47095, 318, 257
47096, 319, 256
47097, 319, 256
47098, 319, 256
47099, 319, 256
47109, 320, 256
47110, 320, 256
47111, 320, 256
47113, 321, 255
47114, 321, 255
47115, 321, 255
47116, 321, 255
47121, 322, 254
47122, 322, 254
47123, 322, 254
47125, 322, 253
47126, 322, 253
47127, 322, 253
47129, 323, 253
47130, 323, 253
47131, 323, 253
47133, 324, 252
47134, 324, 252
47135, 324, 252
47137, 324, 252
47138, 324, 252
47139, 324, 252
47145, 326, 251
47146, 326, 251
47147, 326, 251
47148, 326, 251
47149, 326, 251
47150, 326, 251
47151, 327, 251
47152, 327, 251
47153, 327, 251
47154, 327, 251
47155, 327, 251
47157, 326, 248
47158, 326, 248
47159, 326, 248
47161, 327, 248
47162, 327, 248
47163, 327, 248
47164, 327, 248
47165, 328, 248
47166, 328, 248
47167, 328, 248
47169, 329, 248
47170, 329, 248
47171, 329, 248
47173, 328, 247
47174, 328, 247
47175, 328, 247
47177, 329, 246
47178, 329, 246
47179, 329, 246
47181, 330, 247
47182, 330, 247
47183, 330, 247
47185, 331, 244
47186, 331, 244
47187, 331, 244
47189, 331, 245
47190, 331, 245
47191, 331, 245
47193, 332, 244
47194, 332, 244
47195, 332, 243
47197, 332, 244
47198, 332, 244
47199, 332, 244
47201, 334, 244
47202, 334, 244
47203, 334, 244
47204, 335, 244
47205, 335, 244
47206, 335, 244
47207, 335, 244
47209, 336, 243
47210, 336, 243
47211, 336, 243
47213, 336, 242
47214, 336, 242
47215, 336, 242
47216, 334, 240
47217, 336, 242
47218, 336, 242
47219, 336, 242
47221, 337, 241
47222, 337, 241
47223, 337, 241
47224, 337, 241
47225, 338, 241
47226, 338, 241
47227, 338, 241
47228, 338, 241
47229, 338, 241
47230, 338, 241
47231, 338, 241
47237, 341, 241
47238, 341, 241
47239, 341, 241
47240, 341, 241
47241, 340, 240
47242, 340, 240
47243, 340, 240
47244, 342, 240
47245, 341, 240
47246, 341, 240
47247, 341, 240
47249, 342, 238
47250, 342, 238
47251, 342, 238
47253, 343, 239
47254, 343, 239
47255, 343, 239
47256, 343, 239
47257, 344, 238
47258, 344, 238
47259, 344, 238
47261, 345, 238
47262, 345, 238
47263, 345, 238
47264, 346, 237
47265, 344, 236
47266, 344, 236
47267, 344, 236
47269, 345, 236
47270, 345, 236
47271, 345, 236
47273, 347, 235
47274, 347, 235
47275, 347, 235
47276, 347, 235
47277, 347, 236
47278, 347, 236
47279, 347, 236
47280, 348, 236
47281, 348, 234
47282, 348, 234
47283, 348, 234
47285, 349, 234
47286, 349, 234
47287, 348, 234
47289, 349, 233
47290, 349, 233
47291, 350, 233
47292, 350, 232
47293, 350, 232
47294, 350, 232
47295, 350, 232
47296, 351, 231
47297, 351, 230
47298, 351, 230
47299, 351, 230
47300, 351, 230
47301, 352, 230
47302, 352, 230
47303, 352, 230
47305, 352, 229
47306, 352, 229
47307, 352, 229
47308, 354, 229
47309, 353, 228
47310, 353, 228
47311, 353, 228
47312, 353, 228
47313, 354, 227
47314, 354, 227
47315, 354, 227
47316, 355, 227
47317, 355, 226
47318, 355, 226
47319, 355, 226
47320, 355, 226
47321, 355, 225
47322, 355, 212
47323, 355, 212
47324, 355, 212
47325, 356, 213
47326, 356, 213
47327, 356, 213
47329, 357, 224
47330, 357, 224
47331, 357, 224
47332, 358, 223
47333, 358, 223
47334, 358, 223
47335, 358, 223
47336, 358, 223
47337, 359, 222
47338, 359, 222
47339, 359, 222
47340, 360, 222
47341, 359, 221
47342, 359, 221
47343, 359, 221
47344, 359, 220
47345, 360, 219
47346, 360, 219
47347, 360, 220
47348, 360, 219
47349, 361, 218
47350, 361, 218
47351, 361, 218
47352, 361, 218
47353, 362, 218
47354, 362, 218
47355, 362, 218
47356, 362, 217
47357, 363, 216
47358, 363, 216
47359, 363, 216
47360, 363, 216
47361, 363, 215
47362, 363, 215
47363, 364, 214
47364, 364, 214
47365, 364, 214
47366, 364, 214
47367, 364, 214
47368, 365, 213
47369, 365, 213
47370, 365, 213
47371, 365, 213
47372, 368, 213
47373, 367, 211
47374, 367, 211
47375, 367, 213
47377, 366, 210
47378, 366, 210
47379, 366, 210
47380, 366, 210
47381, 367, 209
47382, 367, 209
47383, 367, 209
47384, 367, 209
47385, 368, 209
47386, 368, 209
47387, 368, 209
47388, 368, 209
47389, 368, 207
47390, 368, 207
47391, 368, 207
47392, 368, 206
47393, 368, 205
47394, 368, 206
47395, 368, 205
47396, 368, 205
47397, 369, 204
47398, 369, 205
47399, 369, 204
47400, 369, 204
47401, 369, 203
47402, 369, 203
47403, 369, 203
47404, 369, 203
47405, 369, 202
47406, 369, 202
47407, 369, 202
47408, 369, 201
47409, 369, 192
47410, 369, 192
47411, 371, 200
47412, 371, 199
47413, 370, 187
47414, 370, 187
47415, 370, 187
47416, 370, 187
47417, 371, 198
47418, 371, 198
47419, 371, 198
47420, 371, 197
47421, 372, 197
47422, 372, 197
47423, 372, 197
47424, 372, 197
47425, 372, 196
47426, 372, 196
47427, 372, 196
47428, 372, 195
47429, 372, 195
47430, 372, 195
47431, 373, 195
47432, 373, 195
47433, 373, 194
47434, 373, 194
47435, 373, 194
47436, 373, 195
47437, 373, 192
47438, 374, 193
47439, 374, 193
47441, 375, 191
47442, 375, 191
47443, 375, 191
47444, 375, 190
47445, 374, 189
47446, 374, 189
47447, 374, 189
47448, 375, 188
47449, 375, 188
47450, 375, 188
47451, 375, 188
47452, 377, 188
47453, 377, 188
47454, 376, 188
47455, 377, 188
47456, 377, 188
47457, 377, 187
47458, 377, 187
47459, 377, 187
47460, 378, 186
47461, 378, 185
47462, 378, 185
47463, 378, 185
47464, 378, 185
47465, 378, 185
47466, 378, 185
47467, 378, 185
47468, 378, 183
47469, 379, 183
47470, 379, 183
47471, 379, 183
47472, 379, 182
47473, 380, 180
47474, 380, 180
47475, 380, 180
47476, 380, 179
47477, 380, 179
47478, 380, 180
47479, 380, 179
47481, 381, 179
47482, 381, 179
47483, 381, 179
47485, 381, 178
47486, 381, 178
47487, 381, 178
47488, 381, 178
47489, 381, 179
47490, 381, 179
47491, 381, 179
47493, 381, 177
47494, 381, 177
47495, 381, 177
