# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
36829, 72, 212
36830, 72, 212
36831, 72, 212
36832, 72, 212
36833, 72, 212
36834, 73, 212
36835, 73, 212
36836, 76, 225
36837, 74, 212
36838, 76, 225
36839, 76, 225
36840, 76, 225
36841, 76, 225
36842, 76, 226
36845, 75, 224
36846, 75, 224
36847, 75, 224
36848, 75, 224
36849, 72, 211
36850, 72, 211
36851, 72, 211
36852, 72, 211
36853, 72, 210
36854, 77, 224
36857, 72, 210
36858, 72, 210
36859, 73, 210
36861, 77, 222
36862, 77, 222
36863, 77, 222
36864, 74, 222
36865, 77, 223
36866, 77, 223
36867, 77, 223
36881, 78, 222
36882, 78, 222
36883, 78, 221
36885, 77, 221
36886, 78, 221
36889, 73, 208
36890, 73, 208
36891, 73, 208
36892, 73, 208
36893, 73, 208
36894, 73, 208
36895, 73, 208
36897, 78, 220
36898, 78, 220
36899, 78, 220
36909, 80, 218
36910, 80, 218
36911, 79, 218
36917, 79, 217
36918, 79, 217
36919, 79, 217
36925, 74, 204
36926, 74, 204
36927, 74, 204
36929, 79, 216
36930, 79, 216
36931, 79, 216
36932, 79, 216
36933, 75, 204
36934, 75, 204
36935, 75, 204
36936, 75, 204
36937, 74, 203
36938, 74, 203
36939, 74, 203
36941, 74, 201
36942, 74, 201
36943, 75, 202
36945, 79, 215
36946, 79, 215
36947, 79, 214
36957, 77, 202
36958, 77, 201
36959, 77, 201
36960, 77, 201
36961, 75, 200
36962, 75, 200
36963, 75, 200
36964, 75, 200
36965, 75, 200
36966, 75, 200
36967, 75, 199
36973, 78, 201
36974, 78, 201
36975, 78, 201
36976, 78, 201
36977, 78, 201
36978, 78, 201
36979, 78, 201
36997, 77, 197
36998, 77, 197
36999, 77, 197
37000, 77, 197
37001, 77, 197
37002, 77, 197
37003, 77, 197
37005, 81, 210
37006, 81, 210
37007, 80, 209
37009, 78, 197
37010, 78, 197
37011, 78, 197
37012, 78, 197
37013, 79, 197
37014, 79, 196
37015, 79, 196
37017, 78, 196
37018, 78, 196
37021, 78, 195
37022, 78, 195
37023, 78, 195
37025, 79, 207
37026, 79, 207
37027, 79, 207
37028, 79, 207
37041, 79, 193
37042, 79, 193
37043, 79, 193
37044, 79, 193
37045, 79, 193
37046, 79, 193
37049, 78, 193
37050, 78, 193
37053, 81, 205
37054, 81, 205
37055, 81, 205
37056, 81, 205
37057, 79, 193
37058, 79, 192
37059, 79, 192
37060, 79, 192
37061, 78, 191
37062, 78, 191
37063, 78, 191
37064, 78, 191
37065, 79, 191
37066, 79, 191
37073, 81, 204
37074, 81, 204
37075, 81, 204
37077, 79, 189
37078, 79, 189
37079, 79, 189
37080, 79, 190
37081, 79, 189
37082, 79, 189
37083, 79, 189
37085, 81, 202
37086, 81, 202
37087, 80, 201
37088, 82, 201
37089, 80, 201
37090, 80, 201
37091, 79, 201
37093, 79, 188
37097, 78, 187
37098, 78, 187
37099, 77, 187
37100, 77, 187
37101, 79, 187
37102, 79, 187
37105, 78, 187
37106, 78, 187
37107, 78, 187
37108, 78, 187
37109, 78, 186
37110, 78, 186
37111, 78, 186
37112, 80, 199
37113, 78, 185
37114, 78, 186
37115, 80, 198
37116, 79, 198
37117, 79, 198
37121, 78, 184
37122, 78, 184
37123, 78, 184
37124, 78, 184
37125, 78, 183
37126, 78, 183
37127, 78, 183
37128, 78, 183
37129, 77, 184
37130, 77, 184
37131, 77, 183
37132, 77, 183
37133, 77, 183
37134, 77, 183
37135, 77, 183
37136, 77, 183
37137, 77, 181
37138, 77, 181
37139, 77, 181
37140, 79, 181
37141, 77, 181
37142, 77, 181
37143, 77, 181
37145, 78, 182
37146, 78, 181
37147, 78, 181
37149, 77, 193
37150, 77, 193
37151, 77, 193
37153, 77, 193
37154, 77, 194
37155, 75, 193
37157, 77, 179
37158, 77, 179
37159, 77, 179
37160, 77, 179
37161, 77, 179
37162, 77, 179
37163, 77, 179
37173, 78, 179
37174, 78, 179
37175, 78, 179
37176, 78, 179
37177, 79, 178
37178, 79, 178
37179, 79, 178
37180, 79, 178
37185, 79, 178
37186, 79, 177
37187, 79, 177
37188, 76, 190
37189, 78, 190
37193, 79, 176
37194, 79, 176
37195, 79, 176
37197, 78, 175
37198, 78, 175
37199, 78, 175
37200, 78, 175
37201, 78, 175
37202, 78, 188
37203, 78, 188
37204, 78, 188
37205, 78, 187
37206, 76, 187
37207, 76, 187
37208, 76, 187
37209, 79, 174
37210, 79, 174
37211, 79, 174
37213, 79, 174
37214, 80, 174
37215, 80, 174
37217, 79, 173
37218, 79, 186
37219, 79, 186
37225, 79, 171
37226, 79, 171
37227, 80, 170
37229, 80, 184
37230, 80, 184
37231, 80, 184
37233, 79, 184
37234, 79, 184
37235, 79, 184
37236, 79, 184
37241, 79, 169
37242, 79, 169
37243, 79, 169
37244, 79, 168
37245, 79, 168
37246, 79, 168
37247, 79, 168
37248, 79, 182
37249, 79, 168
37250, 79, 168
37251, 79, 168
37253, 77, 181
37254, 79, 181
37255, 79, 181
37256, 79, 181
37257, 77, 180
37258, 77, 180
37261, 76, 180
37262, 76, 180
37265, 77, 180
37266, 77, 180
37269, 77, 179
37270, 77, 179
37273, 79, 165
37274, 79, 165
37275, 79, 165
37276, 79, 165
37277, 79, 164
37278, 79, 164
37279, 80, 164
37281, 79, 164
37282, 79, 164
37283, 79, 164
37289, 79, 177
37290, 78, 177
37291, 79, 177
37297, 79, 163
37301, 79, 162
37302, 79, 162
37373, 82, 159
37374, 82, 159
37393, 82, 155
37394, 82, 155
37395, 82, 155
37396, 82, 155
37397, 83, 155
37398, 83, 155
37399, 83, 155
37400, 83, 155
37409, 83, 154
37410, 83, 154
37411, 83, 154
37412, 83, 154
37413, 83, 154
37414, 83, 154
37429, 85, 153
37430, 85, 153
37431, 85, 153
37432, 85, 153
37433, 84, 153
37434, 84, 153
37435, 84, 153
37445, 85, 151
37446, 85, 151
37449, 84, 151
37450, 84, 151
37451, 84, 151
37461, 85, 150
37462, 85, 150
37463, 85, 150
37464, 85, 150
37465, 85, 149
37466, 85, 149
37467, 85, 149
37468, 85, 149
37469, 84, 149
37470, 84, 149
37481, 85, 148
37482, 85, 148
37483, 80, 159
37485, 86, 148
37486, 86, 147
37487, 86, 148
37489, 80, 158
37490, 80, 158
37491, 80, 157
37517, 86, 145
37570, 88, 142
37571, 89, 142
37585, 89, 140
37586, 89, 140
37587, 89, 140
37589, 90, 140
37590, 90, 140
37593, 90, 139
37594, 90, 139
37595, 90, 138
37641, 92, 136
37642, 92, 136
37643, 92, 136
37645, 92, 136
37646, 92, 136
37647, 92, 136
37649, 92, 135
37650, 92, 135
37651, 92, 135
37653, 92, 135
37654, 92, 135
37655, 92, 135
37657, 93, 134
37673, 94, 132
37674, 94, 132
37675, 94, 132
37677, 94, 132
37678, 94, 132
37679, 94, 132
37680, 94, 132
37685, 94, 131
37686, 94, 131
37687, 94, 131
37705, 87, 140
37706, 87, 140
37707, 87, 140
37709, 94, 129
37710, 94, 129
37711, 94, 129
37712, 94, 129
37713, 95, 130
37714, 95, 130
37715, 95, 130
37716, 95, 130
37725, 86, 137
37726, 86, 137
37727, 86, 137
37749, 96, 126
37797, 90, 134
37817, 99, 123
37818, 99, 123
37819, 99, 122
37881, 102, 119
37882, 102, 119
37883, 103, 119
37884, 103, 119
