# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
39819, 204, 279
39825, 203, 277
39826, 203, 277
39827, 203, 277
39829, 203, 277
39830, 203, 277
39831, 203, 277
39832, 204, 276
39833, 203, 276
39834, 203, 276
39835, 203, 276
39837, 202, 276
39838, 202, 276
39839, 201, 276
39840, 201, 276
39841, 202, 276
39842, 201, 276
39843, 201, 276
39845, 200, 276
39846, 200, 276
39847, 200, 276
39848, 199, 277
39849, 200, 275
39850, 200, 275
39851, 200, 275
39853, 200, 273
39854, 200, 273
39855, 200, 273
39857, 198, 274
39858, 198, 274
39859, 198, 274
39860, 198, 274
39861, 197, 274
39862, 197, 274
39863, 197, 274
39864, 197, 274
39865, 197, 274
39866, 197, 274
39867, 197, 274
39869, 198, 272
39870, 198, 272
39871, 198, 272
39872, 199, 271
39873, 197, 272
39874, 197, 272
39875, 198, 272
39877, 197, 271
39878, 197, 271
39879, 197, 271
39880, 197, 270
39881, 197, 271
39882, 197, 271
39883, 197, 271
39884, 197, 270
39889, 196, 271
39890, 196, 271
39891, 196, 271
39893, 196, 270
39894, 196, 270
39895, 196, 270
39896, 196, 269
39897, 197, 269
39898, 197, 269
39899, 197, 269
39901, 197, 270
39902, 197, 270
39903, 197, 270
39909, 194, 269
39910, 194, 269
39911, 194, 269
39913, 194, 269
39914, 194, 269
39915, 194, 269
39916, 193, 269
39917, 193, 269
39918, 193, 269
39919, 193, 269
39921, 194, 269
39922, 194, 269
39923, 194, 269
39929, 192, 268
39930, 192, 268
39931, 192, 268
39948, 190, 266
39949, 190, 266
39950, 190, 266
39951, 189, 266
39953, 189, 266
39954, 189, 266
39955, 189, 266
39957, 189, 265
39958, 189, 265
39959, 189, 265
39960, 189, 264
39961, 188, 264
39962, 188, 264
39963, 188, 264
39965, 188, 264
39966, 188, 264
39967, 188, 264
39968, 188, 264
39969, 186, 264
39970, 186, 264
39971, 186, 264
39973, 187, 264
39974, 187, 264
39975, 187, 263
39977, 186, 263
39978, 186, 263
39979, 186, 263
39981, 186, 261
39982, 185, 261
39983, 185, 261
39985, 183, 262
39986, 183, 262
39987, 183, 262
39989, 184, 261
39990, 184, 261
39991, 184, 261
39992, 184, 261
39993, 184, 261
39994, 184, 261
39995, 184, 261
39997, 183, 260
39998, 183, 260
39999, 183, 260
40005, 182, 259
40006, 182, 259
40007, 182, 259
40009, 182, 259
40010, 182, 259
40011, 182, 259
40012, 182, 258
40013, 182, 258
40014, 182, 258
40015, 182, 258
40017, 180, 258
40018, 180, 258
40019, 180, 258
40021, 180, 256
40022, 180, 256
40023, 179, 256
40029, 180, 256
40030, 180, 256
40031, 180, 256
40033, 180, 255
40034, 180, 255
40035, 179, 255
40037, 178, 254
40038, 178, 254
40039, 179, 254
40040, 177, 254
40041, 177, 255
40042, 177, 255
40043, 177, 255
40045, 177, 254
40046, 177, 254
40047, 177, 254
40049, 176, 254
40050, 176, 254
40051, 176, 254
40053, 175, 254
40054, 175, 254
40055, 175, 254
40056, 175, 254
40057, 174, 254
40058, 174, 254
40059, 174, 254
40061, 174, 254
40062, 174, 254
40063, 174, 253
40065, 175, 252
40066, 175, 252
40067, 175, 252
40069, 174, 252
40070, 174, 252
40071, 174, 252
40073, 173, 253
40074, 172, 253
40075, 172, 253
40076, 170, 254
40077, 172, 252
40078, 172, 252
40079, 172, 252
40080, 172, 252
40081, 172, 252
40082, 172, 252
40083, 172, 251
40085, 169, 252
40086, 169, 252
40087, 169, 252
40097, 169, 250
40098, 169, 250
40099, 169, 250
40100, 169, 250
40101, 168, 251
40102, 168, 251
40103, 168, 251
40105, 168, 250
40106, 168, 250
40107, 168, 250
40113, 167, 249
40114, 167, 249
40115, 166, 249
40117, 166, 249
40118, 166, 249
40119, 165, 250
40120, 164, 250
40121, 165, 249
40122, 165, 249
40123, 165, 249
40124, 165, 249
40125, 165, 248
40126, 165, 248
40127, 165, 248
40129, 164, 247
40130, 164, 247
40131, 164, 247
40132, 164, 247
40133, 163, 247
40134, 163, 247
40135, 163, 246
40137, 161, 247
40138, 161, 247
40139, 161, 247
40140, 161, 247
40141, 161, 247
40142, 161, 247
40143, 161, 247
40145, 161, 246
40146, 161, 246
40147, 161, 245
40149, 160, 246
40150, 160, 246
40151, 160, 246
40152, 160, 245
40153, 160, 244
40154, 160, 244
40155, 160, 244
40157, 159, 244
40158, 159, 243
40159, 159, 243
40161, 159, 243
40162, 159, 243
40163, 159, 243
40164, 158, 243
40165, 158, 243
40166, 158, 243
40167, 158, 243
40168, 157, 243
40169, 157, 243
40170, 157, 243
40171, 157, 243
40173, 157, 242
40174, 157, 242
40175, 157, 242
40177, 157, 240
40178, 157, 240
40181, 156, 240
40182, 156, 240
40183, 156, 240
40185, 155, 240
40186, 155, 240
40187, 155, 240
40189, 154, 240
40190, 154, 240
40191, 154, 239
40192, 154, 239
40201, 154, 237
40202, 154, 237
40203, 154, 237
40205, 153, 237
40206, 153, 237
40207, 153, 237
40213, 151, 237
40214, 151, 237
40215, 151, 237
40216, 151, 237
40217, 152, 237
40218, 152, 237
40219, 152, 236
40221, 150, 236
40222, 150, 236
40223, 150, 236
40225, 150, 235
40226, 150, 235
40227, 150, 235
40229, 150, 235
40230, 150, 235
40231, 149, 235
40232, 149, 235
40233, 149, 235
40234, 149, 235
40235, 149, 235
40237, 149, 233
40238, 149, 233
40239, 149, 232
40241, 148, 232
40242, 148, 232
40243, 148, 232
40244, 148, 232
40245, 147, 232
40246, 147, 232
40247, 146, 232
40248, 146, 232
40249, 145, 233
40250, 145, 233
40251, 145, 233
40252, 144, 233
40253, 145, 232
40254, 145, 232
40255, 145, 232
40256, 145, 232
40257, 145, 230
40258, 145, 230
40259, 145, 230
40261, 145, 229
40262, 145, 229
40263, 145, 229
40265, 144, 228
40266, 144, 228
40267, 144, 228
40268, 141, 229
40269, 143, 228
40270, 143, 228
40271, 143, 228
40273, 142, 227
40274, 142, 227
40275, 143, 226
40277, 142, 228
40278, 142, 228
40279, 142, 228
40297, 139, 227
40298, 139, 227
40299, 139, 227
40300, 139, 228
40301, 139, 227
40302, 139, 227
40303, 139, 227
40305, 140, 226
40306, 140, 226
40321, 139, 225
40337, 139, 223
40338, 139, 223
40339, 139, 223
40340, 139, 223
40341, 139, 223
40342, 139, 223
40343, 139, 223
40349, 139, 222
40350, 139, 222
40351, 138, 222
40352, 138, 222
40353, 138, 222
40354, 138, 222
40355, 138, 222
40357, 138, 220
40358, 137, 221
40359, 137, 222
40361, 137, 220
40362, 137, 220
40363, 137, 220
40364, 137, 220
40365, 136, 221
40366, 136, 221
40367, 135, 220
40368, 136, 220
40369, 135, 220
40370, 135, 220
40371, 134, 220
40372, 134, 220
40373, 134, 218
40374, 134, 218
40375, 134, 218
40376, 134, 218
40377, 133, 217
40378, 133, 217
40379, 132, 217
40380, 132, 217
40381, 131, 216
40382, 131, 216
40383, 131, 216
40384, 130, 216
40385, 129, 215
40386, 129, 215
40387, 129, 215
40388, 129, 215
40389, 128, 214
40390, 128, 214
40391, 128, 214
40392, 128, 214
40393, 127, 213
40394, 127, 213
40395, 127, 213
40396, 127, 212
40397, 126, 212
40398, 126, 212
40399, 126, 212
40400, 125, 212
40401, 125, 211
40402, 125, 211
40403, 125, 211
40404, 125, 211
40405, 124, 210
40406, 124, 210
40407, 124, 210
40408, 124, 210
40409, 124, 210
40410, 124, 210
40411, 123, 210
40412, 122, 210
40413, 123, 209
40414, 123, 209
40415, 123, 209
40416, 123, 208
40417, 123, 208
40418, 123, 208
40419, 123, 206
40421, 121, 207
40422, 121, 207
40423, 121, 206
40424, 121, 206
40425, 121, 206
40426, 121, 206
40427, 121, 205
40428, 121, 205
40429, 121, 205
40430, 120, 205
40431, 120, 205
40433, 120, 205
40434, 120, 205
40435, 119, 204
40436, 119, 204
40437, 119, 204
40438, 119, 204
40439, 119, 204
40440, 119, 204
40441, 118, 203
40442, 118, 203
40443, 118, 202
40444, 118, 202
40445, 117, 202
40446, 117, 202
40447, 117, 202
40448, 117, 202
40449, 118, 201
40450, 118, 201
40451, 117, 201
40453, 116, 201
40454, 116, 201
40455, 116, 201
40456, 114, 200
40457, 115, 199
40458, 115, 199
40459, 115, 199
40460, 115, 199
40461, 114, 199
40462, 114, 199
40463, 114, 199
40464, 114, 199
40465, 113, 197
40466, 113, 197
40467, 113, 197
40468, 113, 196
40469, 111, 195
40470, 111, 195
40471, 111, 195
40472, 111, 195
40473, 109, 193
40474, 109, 193
40475, 109, 193
40476, 109, 193
40477, 108, 191
40478, 108, 191
40479, 108, 191
40480, 106, 193
40481, 107, 190
40482, 107, 190
40483, 107, 190
40484, 107, 190
40485, 106, 189
40486, 106, 189
40487, 106, 189
40488, 105, 189
40489, 104, 187
40490, 104, 187
40491, 104, 187
40492, 103, 187
40493, 104, 186
40494, 104, 186
40495, 104, 186
40496, 103, 186
40497, 103, 186
40498, 103, 186
40499, 103, 186
40500, 102, 185
40501, 103, 184
40502, 103, 184
40503, 103, 184
40504, 103, 183
40505, 102, 183
40506, 102, 183
40507, 102, 183
40508, 102, 183
40509, 102, 182
40510, 102, 182
40511, 102, 182
40512, 102, 181
40513, 102, 181
40514, 102, 181
40515, 102, 181
40517, 102, 179
40518, 102, 179
40519, 101, 179
40521, 101, 179
40522, 101, 179
40523, 101, 179
40524, 101, 178
40525, 102, 176
40526, 102, 176
40527, 102, 176
40528, 101, 175
40529, 99, 177
40530, 99, 177
40531, 99, 177
40532, 99, 177
40533, 100, 176
40534, 100, 176
40535, 100, 176
40537, 99, 175
40538, 99, 175
40539, 99, 173
40540, 99, 173
40541, 99, 172
40542, 99, 172
40543, 100, 172
40544, 100, 172
40545, 99, 172
40546, 99, 172
40547, 99, 171
40548, 99, 171
40549, 99, 171
40550, 99, 171
40551, 99, 171
40552, 99, 170
40553, 98, 169
40554, 98, 169
40555, 98, 169
40557, 98, 168
40558, 98, 168
40559, 98, 168
40560, 98, 168
40561, 98, 167
40562, 98, 167
40563, 98, 167
40564, 98, 166
40565, 97, 165
40566, 97, 165
40567, 97, 165
40568, 97, 164
40569, 97, 163
40570, 97, 163
40571, 97, 163
40572, 97, 163
40573, 97, 161
40574, 97, 161
40575, 97, 161
40576, 97, 161
40577, 96, 158
40578, 96, 158
40579, 96, 158
40580, 96, 158
40581, 96, 156
40582, 96, 156
40583, 96, 155
40584, 96, 155
40585, 96, 152
40586, 96, 152
40587, 96, 152
40588, 96, 152
40589, 96, 149
40590, 96, 149
40591, 96, 149
40592, 96, 149
40593, 96, 148
40594, 96, 148
40595, 96, 148
40596, 96, 147
40597, 96, 146
40598, 96, 145
40599, 96, 145
40600, 97, 144
40601, 97, 142
40602, 97, 142
40603, 98, 142
40604, 98, 141
40605, 106, 148
40606, 106, 148
40607, 106, 148
40608, 106, 148
40609, 109, 152
40610, 109, 152
40611, 109, 152
40612, 109, 152
40613, 112, 153
40614, 112, 153
40615, 112, 153
40616, 112, 153
40617, 112, 152
40618, 113, 152
40619, 113, 153
40620, 113, 153
40621, 112, 151
40622, 112, 151
40623, 112, 151
40625, 111, 148
40626, 111, 148
40627, 111, 148
40628, 111, 148
40629, 110, 147
40630, 110, 146
40631, 110, 146
40632, 111, 146
40633, 109, 145
40634, 109, 145
40635, 109, 145
40636, 109, 144
40637, 107, 143
40638, 107, 143
