# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
35021, 464, 113
35022, 464, 113
35023, 464, 113
35024, 464, 113
35025, 465, 113
35026, 465, 113
35027, 460, 112
35028, 465, 113
35039, 449, 110
35040, 450, 110
35041, 445, 106
35042, 445, 106
35043, 445, 106
35044, 445, 106
35045, 447, 104
35046, 447, 104
35047, 447, 104
35048, 447, 104
35049, 448, 104
35050, 448, 104
35051, 448, 104
35052, 452, 111
35053, 451, 104
35054, 451, 104
35055, 451, 103
35056, 452, 102
35061, 452, 118
35062, 452, 118
35063, 452, 118
35064, 450, 119
35065, 450, 118
35066, 448, 119
35067, 448, 119
35068, 447, 116
35069, 444, 111
35070, 444, 111
35071, 444, 111
35072, 442, 116
35073, 440, 114
35074, 440, 113
35075, 440, 114
35076, 440, 113
35077, 435, 114
35078, 435, 114
35079, 435, 114
35080, 434, 114
35081, 434, 114
35082, 434, 114
35083, 434, 114
35085, 437, 115
35086, 437, 116
35087, 437, 115
35090, 441, 115
35091, 440, 114
35093, 442, 117
35094, 442, 117
35095, 442, 117
35096, 452, 121
35097, 440, 118
35098, 440, 118
35099, 440, 118
35100, 440, 118
35101, 436, 118
35102, 436, 118
35103, 436, 118
35104, 436, 118
35105, 437, 118
35106, 436, 110
35107, 436, 110
35109, 436, 109
35110, 436, 109
35111, 436, 109
35112, 436, 109
35113, 437, 108
35114, 437, 108
35117, 437, 108
35118, 437, 108
35119, 437, 108
35120, 440, 115
35121, 432, 96
35122, 432, 96
35123, 432, 96
35124, 432, 97
35125, 432, 96
35126, 432, 96
35127, 432, 96
35129, 429, 98
35130, 429, 98
35131, 429, 98
35133, 429, 97
35134, 429, 97
35135, 429, 97
35136, 429, 97
35137, 429, 97
35138, 429, 97
35139, 428, 95
35173, 427, 94
35174, 427, 94
35175, 427, 94
35176, 427, 94
35177, 427, 94
35178, 427, 94
35179, 426, 94
35181, 430, 108
35182, 426, 94
35183, 430, 108
35189, 425, 95
35190, 425, 95
35191, 425, 95
35192, 425, 92
35193, 426, 95
35194, 425, 95
35195, 425, 95
35225, 439, 99
35226, 439, 99
35227, 439, 99
35229, 442, 89
35230, 442, 89
35231, 442, 89
35232, 442, 89
35233, 442, 89
35234, 442, 89
35235, 442, 89
35237, 438, 101
35238, 438, 101
35239, 438, 100
35245, 441, 87
35246, 441, 87
35247, 441, 87
35249, 441, 87
35250, 441, 87
35251, 441, 87
35252, 439, 97
35253, 438, 96
35254, 438, 96
35255, 438, 96
35277, 440, 86
35278, 440, 86
35279, 440, 86
35280, 440, 85
35282, 440, 86
35297, 438, 86
35298, 438, 86
35299, 438, 86
35300, 438, 86
35301, 438, 85
35302, 436, 93
35303, 436, 93
35317, 436, 92
35318, 436, 92
35319, 436, 91
35320, 435, 91
35325, 440, 99
35326, 440, 99
35327, 440, 100
35329, 437, 83
35330, 437, 83
35331, 437, 83
35332, 437, 83
35333, 437, 83
35334, 437, 83
35335, 437, 83
35336, 437, 81
35345, 437, 81
35346, 437, 81
35347, 437, 81
35348, 437, 81
35349, 436, 82
35350, 436, 82
35351, 436, 83
35377, 437, 96
35378, 437, 96
35379, 437, 96
35380, 437, 96
35385, 430, 91
35386, 433, 81
35387, 433, 81
35388, 430, 90
35397, 432, 80
35398, 432, 80
35399, 431, 88
35401, 432, 80
35402, 432, 80
35403, 432, 80
35404, 432, 79
35405, 433, 79
35406, 433, 79
35407, 433, 79
35408, 433, 78
35421, 431, 79
35422, 431, 79
35423, 431, 79
35424, 428, 88
35425, 429, 87
35426, 429, 87
35429, 428, 86
35430, 428, 86
35437, 427, 85
35438, 427, 85
35439, 427, 85
35440, 427, 85
35441, 430, 78
35442, 430, 78
35443, 430, 78
35444, 430, 78
35445, 429, 81
35446, 429, 81
35447, 429, 81
35448, 431, 76
35449, 431, 76
35450, 430, 77
35457, 432, 92
35458, 432, 92
35459, 432, 92
35460, 432, 92
35461, 429, 78
35462, 429, 78
35463, 429, 78
35464, 429, 78
35465, 429, 75
35466, 428, 80
35467, 428, 79
35468, 427, 82
35469, 428, 82
35470, 428, 82
35471, 428, 82
35472, 428, 83
35477, 427, 76
35478, 427, 76
35479, 427, 76
35480, 427, 76
35481, 428, 75
35482, 428, 75
35483, 428, 75
35484, 427, 77
35485, 426, 83
35486, 426, 83
35487, 426, 83
35493, 427, 75
35501, 427, 74
35502, 427, 74
35503, 427, 74
35504, 427, 74
35505, 428, 74
35506, 428, 74
35507, 428, 74
35508, 428, 74
35509, 427, 75
35510, 427, 75
35511, 427, 75
35512, 427, 75
35533, 426, 73
35534, 426, 73
35535, 426, 73
35536, 426, 73
35541, 421, 83
