# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
21477, 421, 514
21478, 421, 514
21479, 421, 514
21480, 421, 514
21485, 421, 513
21486, 421, 513
21487, 421, 513
21493, 433, 521
21494, 433, 521
21495, 433, 521
21496, 433, 521
21497, 437, 523
21498, 437, 523
21499, 437, 523
21500, 437, 523
21501, 440, 523
21502, 440, 523
21503, 440, 523
21504, 440, 523
21505, 441, 523
21506, 441, 523
21507, 441, 523
21508, 441, 522
21509, 440, 521
21510, 440, 521
21511, 440, 521
21513, 439, 519
21514, 439, 519
21515, 439, 519
21521, 437, 516
21522, 437, 516
21523, 437, 516
21524, 437, 516
21529, 436, 515
21530, 436, 515
21531, 436, 514
21532, 436, 514
21533, 434, 513
21534, 434, 513
21535, 434, 513
21536, 434, 513
21537, 434, 512
21538, 434, 512
21539, 434, 512
21545, 433, 510
21546, 433, 510
21547, 432, 510
21549, 431, 510
21550, 431, 510
21551, 431, 510
21552, 430, 510
21553, 431, 510
21554, 431, 510
21555, 431, 510
21565, 429, 509
21566, 429, 509
21567, 429, 509
21568, 429, 509
