# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
31269, 223, 365
31270, 223, 365
31271, 223, 365
31272, 224, 364
31273, 223, 364
31274, 223, 364
31275, 223, 364
31276, 222, 364
31277, 222, 363
31278, 222, 363
31285, 221, 362
31286, 221, 362
31287, 221, 362
31289, 219, 362
31290, 219, 362
31291, 219, 362
31305, 218, 364
31306, 218, 364
31317, 217, 366
31318, 217, 366
31326, 217, 366
31333, 217, 368
31334, 217, 368
31335, 217, 368
31349, 216, 371
31350, 216, 371
31351, 216, 371
31357, 215, 373
31358, 215, 373
31361, 215, 374
31362, 215, 374
31363, 215, 374
31364, 215, 374
31365, 215, 375
31366, 215, 375
31367, 215, 375
31368, 215, 375
31369, 215, 377
31370, 215, 377
31371, 215, 377
31372, 215, 377
31373, 214, 378
31374, 214, 378
31375, 214, 378
31376, 214, 378
31377, 214, 379
31378, 214, 379
31379, 214, 379
31381, 214, 380
31382, 214, 380
31383, 214, 380
31384, 214, 381
31385, 214, 381
31386, 214, 381
31387, 214, 381
31389, 214, 383
31390, 214, 383
31391, 214, 383
31393, 214, 384
31394, 214, 384
31395, 214, 384
31397, 214, 385
31398, 214, 385
31399, 214, 385
31400, 214, 386
31401, 213, 387
31402, 213, 387
31403, 213, 387
31404, 213, 387
31405, 214, 388
31406, 214, 388
31407, 214, 388
31409, 214, 389
31410, 214, 389
31411, 214, 389
31413, 214, 391
31414, 214, 391
31415, 214, 391
31416, 214, 391
31417, 214, 392
31418, 214, 392
31419, 214, 392
31420, 214, 392
31421, 214, 394
31422, 214, 394
31423, 214, 394
31424, 215, 394
31425, 215, 394
31426, 215, 394
31427, 215, 395
31429, 214, 395
31430, 214, 396
31431, 215, 396
31433, 215, 396
31434, 215, 396
31435, 215, 396
31437, 215, 398
31438, 215, 398
31439, 215, 398
31440, 216, 398
31441, 216, 399
31442, 216, 399
31443, 216, 399
31445, 216, 401
31446, 216, 401
31447, 216, 401
31448, 216, 401
31449, 217, 401
31450, 217, 401
31451, 217, 401
31452, 217, 402
31453, 217, 402
31454, 217, 402
31461, 219, 405
31462, 219, 405
31465, 219, 406
31466, 219, 406
31467, 219, 406
31468, 219, 406
31469, 219, 407
31470, 219, 407
31471, 219, 407
31473, 219, 408
31474, 219, 408
31475, 219, 408
31477, 220, 409
31478, 220, 409
31479, 220, 409
31480, 220, 410
31481, 221, 410
31482, 221, 410
31483, 221, 411
31484, 221, 411
31485, 222, 412
31486, 222, 412
31487, 222, 412
31488, 222, 413
31489, 222, 414
31490, 222, 414
31491, 222, 414
31493, 223, 414
31494, 223, 414
31495, 223, 414
31497, 224, 415
31498, 224, 415
31499, 224, 415
31500, 224, 416
31501, 224, 417
31502, 224, 417
31503, 224, 417
31504, 224, 417
31505, 225, 418
31506, 225, 417
31507, 225, 418
31509, 226, 419
31510, 226, 419
31511, 226, 420
31512, 226, 420
31513, 226, 420
31514, 226, 421
31515, 226, 421
31516, 226, 421
31517, 227, 422
31518, 227, 422
31519, 227, 422
31520, 227, 422
31521, 227, 422
31522, 227, 422
31525, 229, 423
31526, 229, 423
31527, 229, 423
31528, 229, 423
31529, 229, 424
31530, 229, 424
31531, 229, 424
31532, 229, 424
31533, 229, 425
31534, 229, 425
31535, 229, 426
31537, 230, 428
31538, 230, 428
31541, 229, 428
31542, 229, 428
31543, 229, 428
31545, 230, 429
31546, 230, 429
31547, 230, 430
31548, 230, 430
31549, 232, 431
31550, 232, 431
31551, 232, 431
31552, 232, 431
31553, 232, 431
31554, 232, 431
31555, 232, 431
31557, 231, 433
31558, 231, 433
31559, 231, 433
31560, 231, 433
31561, 232, 434
31562, 232, 434
31563, 232, 434
31564, 231, 434
31565, 233, 435
31566, 233, 435
31567, 234, 435
31568, 234, 435
31569, 233, 437
31570, 233, 437
31571, 233, 437
31572, 233, 437
31573, 233, 437
31574, 233, 437
31575, 233, 437
31576, 233, 438
31577, 234, 438
31578, 234, 438
31585, 234, 440
31586, 234, 440
31587, 234, 440
31588, 235, 440
31589, 235, 441
31590, 235, 441
31591, 235, 442
31593, 234, 442
31594, 234, 442
31595, 235, 442
31597, 235, 443
31598, 235, 443
31599, 235, 443
31600, 235, 443
31601, 236, 443
31602, 236, 443
31603, 236, 443
31605, 236, 444
31606, 236, 444
31607, 236, 444
31608, 236, 444
31609, 236, 445
31610, 236, 445
31611, 236, 445
31613, 236, 446
31614, 236, 446
31617, 234, 445
31618, 234, 445
31625, 239, 446
31626, 239, 446
31627, 239, 446
31628, 239, 445
31629, 239, 445
31630, 239, 445
31631, 239, 446
31632, 239, 446
31633, 239, 446
31634, 239, 446
31669, 244, 450
31670, 244, 450
31677, 245, 450
31678, 245, 450
31681, 245, 452
31682, 245, 452
31683, 245, 452
31701, 244, 454
31702, 244, 454
31703, 244, 454
31704, 244, 454
31705, 244, 454
31706, 244, 454
31707, 244, 454
31713, 248, 454
31714, 248, 454
31715, 248, 454
31716, 248, 454
31717, 248, 454
31718, 248, 454
31719, 248, 454
31720, 248, 454
31721, 248, 454
31722, 248, 454
31723, 249, 454
